name,all,function def,class def,import,exception,param,keyword,alias,object decl,object,naming_style,words
os,1401,,,158,,,,,,1243,lowercase,['os']
sys,407,,,96,,,,,,311,lowercase,['sys']
distutils,1,,,1,,,,,,,lowercase,['distutils']
sysconfig,1,,,1,,,,,,,lowercase,['sysconfig']
get_python_lib,3,,,1,,,,,,2,lower_case_with_underscores,"['get', 'python', 'lib']"
setuptools,1,,,1,,,,,,,lowercase,['setuptools']
find_packages,2,,,1,,,,,,1,lower_case_with_underscores,"['find', 'packages']"
setup,976,5,,86,,,,,,885,lowercase,['setup']
overlay_warning,3,,,,,,,,,3,lower_case_with_underscores,"['overlay', 'warning']"
argv,41,,,,,5,4,,,32,lowercase,['argv']
lib_paths,4,,,,,,,,,4,lower_case_with_underscores,"['lib', 'paths']"
startswith,190,,,,,,,,,190,lowercase,['startswith']
append,1016,2,,,,,,,,1014,lowercase,['append']
prefix,277,1,,,,23,62,,,191,lowercase,['prefix']
lib_path,22,,,,,,,,,22,lower_case_with_underscores,"['lib', 'path']"
existing_path,3,,,,,,,,,3,lower_case_with_underscores,"['existing', 'path']"
abspath,54,,,2,,,,,,52,lowercase,['abspath']
path,1892,6,,10,,97,19,,,1760,lowercase,['path']
join,1019,2,,3,,1,4,,,1009,lowercase,['join']
exists,274,11,,,,,,,,263,lowercase,['exists']
EXCLUDE_FROM_PACKAGES,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['exclude', 'from', 'packages']"
version,409,,,16,,60,191,1,,141,lowercase,['version']
get_version,37,3,,12,,,,,,22,lower_case_with_underscores,"['get', 'version']"
name,6287,11,,,,334,2421,,,3521,lowercase,['name']
url,1296,8,,92,,25,118,,,1053,lowercase,['url']
author,265,,,,,,65,,,200,lowercase,['author']
author_email,11,,,,,2,3,,,6,lower_case_with_underscores,"['author', 'email']"
description,162,2,,,,9,30,,,121,lowercase,['description']
license,2,,,,,,1,,,1,lowercase,['license']
packages,22,,,,,5,2,,,15,lowercase,['packages']
exclude,375,1,,,,12,26,,,336,lowercase,['exclude']
include_package_data,1,,,,,,1,,,,lower_case_with_underscores,"['include', 'package', 'data']"
scripts,7,1,,,,,1,,,5,lowercase,['scripts']
entry_points,1,,,,,,1,,,,lower_case_with_underscores,"['entry', 'points']"
extras_require,1,,,,,,1,,,,lower_case_with_underscores,"['extras', 'require']"
zip_safe,1,,,,,,1,,,,lower_case_with_underscores,"['zip', 'safe']"
classifiers,1,,,,,,1,,,,lowercase,['classifiers']
write,338,12,,,,2,2,,,322,lowercase,['write']
stderr,103,,,,,1,29,,,73,lowercase,['stderr']
warnings,379,,,105,,,,,,274,lowercase,['warnings']
django,5951,1,,5914,,,,,,36,lowercase,['django']
core,715,,,703,,,,,,12,lowercase,['core']
urlresolvers,91,,,69,,,,,,22,lowercase,['urlresolvers']
db,1465,3,,1029,,28,1,,,404,lowercase,['db']
models,8474,,,1112,,12,1,,,7349,lowercase,['models']
base,498,,,287,,9,3,,,199,lowercase,['base']
ModelBase,21,,1,4,,,,,,16,CapitalizedWords,"['model', 'base']"
manager,115,,,10,,3,31,,,71,lowercase,['manager']
Manager,100,,6,5,,,,,,89,CapitalizedWords,['manager']
query,927,,,15,,51,3,,,858,lowercase,['query']
QuerySet,30,,1,9,,,,,,20,CapitalizedWords,"['query', 'set']"
http,241,,,162,,,,,,79,lowercase,['http']
Http404,77,,1,23,,,,,,53,CapitalizedWords,['http404']
HttpResponse,320,,1,56,,,,,,263,CapitalizedWords,"['http', 'response']"
HttpResponsePermanentRedirect,19,,1,8,,,,,,10,CapitalizedWords,"['http', 'response', 'permanent', 'redirect']"
HttpResponseRedirect,68,,1,17,,,,,,50,CapitalizedWords,"['http', 'response', 'redirect']"
template,738,1,,243,,24,5,,,465,lowercase,['template']
RequestContext,39,,1,13,,,,,,25,CapitalizedWords,"['request', 'context']"
loader,269,,,29,,6,5,,,229,lowercase,['loader']
context,1175,,,7,,174,8,,,986,lowercase,['context']
_current_app_undefined,15,,,2,,,,,,13,lower_case_with_underscores,"['current', 'app', 'undefined']"
engine,1276,,,12,,6,3,,,1255,lowercase,['engine']
_context_instance_undefined,13,,,2,,,,,,11,lower_case_with_underscores,"['context', 'instance', 'undefined']"
_dictionary_undefined,12,,,2,,,,,,10,lower_case_with_underscores,"['dictionary', 'undefined']"
_dirs_undefined,22,,,3,,,,,,19,lower_case_with_underscores,"['dirs', 'undefined']"
utils,1998,,,1926,,,,,,72,lowercase,['utils']
six,1587,,,461,,,,,,1126,lowercase,['six']
deprecation,110,,,110,,,,,,,lowercase,['deprecation']
RemovedInDjango110Warning,249,,1,76,,,,,,172,CapitalizedWords,"['removed', 'in', 'django110', 'warning']"
encoding,515,5,,325,,19,41,,,125,lowercase,['encoding']
force_text,569,1,,142,,,,,,426,lower_case_with_underscores,"['force', 'text']"
functional,79,,,79,,,,,,,lowercase,['functional']
Promise,21,,1,5,,,,,,15,CapitalizedWords,['promise']
render_to_response,21,2,,1,,,,,,18,lower_case_with_underscores,"['render', 'to', 'response']"
template_name,271,1,,,,48,45,,,177,lower_case_with_underscores,"['template', 'name']"
context_instance,27,,,,,4,5,,,18,lower_case_with_underscores,"['context', 'instance']"
content_type,291,,,,,24,99,,,168,lower_case_with_underscores,"['content', 'type']"
status,110,,,,,9,47,,,54,lowercase,['status']
dirs,109,,,,,14,17,,,78,lowercase,['dirs']
dictionary,14,,,,,4,,,,10,lowercase,['dictionary']
using,764,2,,,,73,160,,,529,lowercase,['using']
content,694,6,,,,25,90,,,573,lowercase,['content']
render_to_string,873,2,,7,,,,,,864,lower_case_with_underscores,"['render', 'to', 'string']"
render,625,89,,7,,,,,,529,lowercase,['render']
request,2988,3,,10,,629,23,,,2323,lowercase,['request']
current_app,106,2,,,,6,52,,,46,lower_case_with_underscores,"['current', 'app']"
ValueError,666,,,,,,,,,666,CapitalizedWords,"['value', 'error']"
warn,145,,,,,,2,,,143,lowercase,['warn']
stacklevel,76,,,,,,76,,,,lowercase,['stacklevel']
_current_app,6,,,,,,,,,6,lower_case_with_underscores,"['current', 'app']"
redirect,18,1,,1,,,,,,16,lowercase,['redirect']
to,114,1,,,,19,13,,,81,lowercase,['to']
args,2162,,,,,491,305,,,1366,lowercase,['args']
kwargs,2377,,,,,826,58,,,1493,lowercase,['kwargs']
pop,302,5,,,,,,,,297,lowercase,['pop']
redirect_class,3,,,,,,,,,3,lower_case_with_underscores,"['redirect', 'class']"
resolve_url,26,1,,3,,,,,,22,lower_case_with_underscores,"['resolve', 'url']"
_get_queryset,5,2,,,,,,,,3,lower_case_with_underscores,"['get', 'queryset']"
klass,148,,,,,31,1,,,116,lowercase,['klass']
isinstance,1083,,,,,,,,,1083,lowercase,['isinstance']
_default_manager,106,,,,,,,,,106,lower_case_with_underscores,"['default', 'manager']"
type,239,2,,,,11,10,,,216,lowercase,['type']
klass__name,3,,,,,,,,,3,lower_case_with_underscores,"['klass', '', 'name']"
all,1192,5,,,,5,4,,,1178,lowercase,['all']
get_object_or_404,17,1,,3,,,,,,13,lower_case_with_underscores,"['get', 'object', 'or', '404']"
queryset,492,5,,,,40,82,,,365,lowercase,['queryset']
get,3311,34,,,,1,4,,,3272,lowercase,['get']
DoesNotExist,110,,,1,,,,,,109,CapitalizedWords,"['does', 'not', 'exist']"
model,2059,4,,,,181,43,,,1831,lowercase,['model']
object_name,122,,,,,1,1,,,120,lower_case_with_underscores,"['object', 'name']"
_meta,1523,,,,,,,,,1523,lowercase,['meta']
get_list_or_404,7,1,,1,,,,,,5,lower_case_with_underscores,"['get', 'list', 'or', '404']"
obj_list,32,,,,,,,,,32,lower_case_with_underscores,"['obj', 'list']"
list,1212,8,,2,,,2,,,1200,lowercase,['list']
filter,1651,7,,,,1,,,,1643,lowercase,['filter']
hasattr,557,,,,,,,,,557,lowercase,['hasattr']
get_absolute_url,42,19,,,,,,,,23,lower_case_with_underscores,"['get', 'absolute', 'url']"
string_types,172,,,1,,,,,,171,lower_case_with_underscores,"['string', 'types']"
reverse,973,4,,39,,11,41,,,878,lowercase,['reverse']
NoReverseMatch,90,,1,13,,,,,,76,CapitalizedWords,"['no', 'reverse', 'match']"
callable,75,2,,,,,,,,73,lowercase,['callable']
VERSION,5,,,2,,,,,,3,UPPERCASE,"['versio', 'n']"
apps,715,1,,209,,7,11,,,487,lowercase,['apps']
conf,326,,,318,,,,,,8,lowercase,['conf']
settings,1150,1,,220,,3,2,,,924,lowercase,['settings']
log,23,1,,4,,,,,,18,lowercase,['log']
configure_logging,3,1,,1,,,,,,1,lower_case_with_underscores,"['configure', 'logging']"
LOGGING_CONFIG,3,,,,,,1,,,2,UPPER_CASE_WITH_UNDERSCORES,"['logging', 'config']"
LOGGING,6,,,,,,1,,,5,UPPERCASE,"['loggin', 'g']"
populate,8,2,,,,,,,,6,lowercase,['populate']
INSTALLED_APPS,123,,,,,,107,,,16,UPPER_CASE_WITH_UNDERSCORES,"['installed', 'apps']"
management,318,,,139,,,,,,179,lowercase,['management']
execute_from_command_line,12,1,,4,,,,,,7,lower_case_with_underscores,"['execute', 'from', 'command', 'line']"
importlib,52,,,39,,,,,,13,lowercase,['importlib']
import_module,109,1,,30,,,,,,78,lower_case_with_underscores,"['import', 'module']"
exceptions,367,,,248,,,,,,119,lowercase,['exceptions']
AppRegistryNotReady,12,,1,4,,,,,,7,CapitalizedWords,"['app', 'registry', 'not', 'ready']"
ImproperlyConfigured,301,,1,100,,,,,,200,CapitalizedWords,"['improperly', 'configured']"
_os,66,,,66,,,,,,,lowercase,['os']
upath,144,1,,57,,,,,,86,lowercase,['upath']
module_loading,30,,,30,,,,,,,lower_case_with_underscores,"['module', 'loading']"
module_has_submodule,22,2,,4,,,,,,16,lower_case_with_underscores,"['module', 'has', 'submodule']"
MODELS_MODULE_NAME,3,,,,,,,,,3,UPPER_CASE_WITH_UNDERSCORES,"['models', 'module', 'name']"
AppConfig,64,,1,24,,,,,,39,CapitalizedWords,"['app', 'config']"
object,665,,,,,4,3,,,658,lowercase,['object']
app_name,80,,,,,8,3,,,69,lower_case_with_underscores,"['app', 'name']"
app_module,5,,,,,1,,,,4,lower_case_with_underscores,"['app', 'module']"
module,128,,,,,8,32,,,88,lowercase,['module']
label,278,1,,,,32,57,,,188,lowercase,['label']
rpartition,8,,,,,,,,,8,lowercase,['rpartition']
verbose_name,274,,,,,13,123,,,138,lower_case_with_underscores,"['verbose', 'name']"
title,752,1,,1,,7,376,,,367,lowercase,['title']
_path_from_module,2,1,,,,,,,,1,lower_case_with_underscores,"['path', 'from', 'module']"
models_module,25,,,,,,,,,25,lower_case_with_underscores,"['models', 'module']"
paths,37,,,,,4,,,,33,lowercase,['paths']
getattr,556,,,,,,,,,556,lowercase,['getattr']
len,1457,,,,,3,,,,1454,lowercase,['len']
filename,241,1,,,,23,2,,,215,lowercase,['filename']
dirname,186,,,2,,2,,,,182,lowercase,['dirname']
set,542,9,,,,,,,,533,lowercase,['set']
create,3383,14,,,,1,1,,,3367,lowercase,['create']
cls,1743,,,,,311,10,,,1422,lowercase,['cls']
entry,66,,,,,1,1,,,64,lowercase,['entry']
ImportError,162,,,,,,,,,162,CapitalizedWords,"['import', 'error']"
mod_path,7,,,,,,,,,7,lower_case_with_underscores,"['mod', 'path']"
_,732,,,,,1,,93,,638,ugly,[]
cls_name,7,,,,,1,,,,6,lower_case_with_underscores,"['cls', 'name']"
default_app_config,18,,,,,,,,,18,lower_case_with_underscores,"['default', 'app', 'config']"
AttributeError,271,,,,,,,,,271,CapitalizedWords,"['attribute', 'error']"
mod,48,,,,,1,,,,47,lowercase,['mod']
issubclass,39,,,,,,,,,39,lowercase,['issubclass']
classmethod,265,,,,,,,,,265,lowercase,['classmethod']
check_models_ready,7,2,,,,,,,,5,lower_case_with_underscores,"['check', 'models', 'ready']"
get_model,154,2,,,,,,,,152,lower_case_with_underscores,"['get', 'model']"
model_name,368,,,,,32,50,,,286,lower_case_with_underscores,"['model', 'name']"
lower,304,1,,1,,,,,,302,lowercase,['lower']
KeyError,147,,,,,,,,,147,CapitalizedWords,"['key', 'error']"
LookupError,48,,,,,,,,,48,CapitalizedWords,"['lookup', 'error']"
get_models,35,2,,,,,,,,33,lower_case_with_underscores,"['get', 'models']"
include_auto_created,12,,,,,3,6,,,3,lower_case_with_underscores,"['include', 'auto', 'created']"
include_deferred,6,,,,,2,2,,,2,lower_case_with_underscores,"['include', 'deferred']"
include_swapped,6,,,,,2,2,,,2,lower_case_with_underscores,"['include', 'swapped']"
values,498,3,,,,16,6,,,473,lowercase,['values']
_deferred,19,,,,,,,,,19,lowercase,['deferred']
auto_created,126,,,,,1,56,,,69,lower_case_with_underscores,"['auto', 'created']"
swapped,33,1,,,,,,,,32,lowercase,['swapped']
import_models,3,2,,,,,,,,1,lower_case_with_underscores,"['import', 'models']"
all_models,45,,,,,2,,,,43,lower_case_with_underscores,"['all', 'models']"
models_module_name,2,,,,,,,,,2,lower_case_with_underscores,"['models', 'module', 'name']"
ready,33,8,,,,,,,,25,lowercase,['ready']
threading,70,,,26,,1,1,,,42,lowercase,['threading']
collections,53,,,46,,,,,,7,lowercase,['collections']
Counter,20,,2,6,,,,,,12,CapitalizedWords,['counter']
OrderedDict,103,,,25,,,,,,78,CapitalizedWords,"['ordered', 'dict']"
defaultdict,14,,,6,,,,,,8,lowercase,['defaultdict']
functools,57,,,43,,,,,,14,lowercase,['functools']
partial,29,,,9,,,,,,20,lowercase,['partial']
lru_cache,60,1,,18,,,,,,41,lower_case_with_underscores,"['lru', 'cache']"
config,12,,,3,,1,,,,8,lowercase,['config']
Apps,64,,1,16,,,,,,47,CapitalizedWords,['apps']
installed_apps,8,,,,,2,2,,,4,lower_case_with_underscores,"['installed', 'apps']"
modules,50,,,,,,,,,50,lowercase,['modules']
RuntimeError,44,,,,,,,,,44,CapitalizedWords,"['runtime', 'error']"
app_configs,98,,,,,26,3,,,69,lower_case_with_underscores,"['app', 'configs']"
stored_app_configs,5,,,,,,,,,5,lower_case_with_underscores,"['stored', 'app', 'configs']"
apps_ready,8,,,,,,,,,8,lower_case_with_underscores,"['apps', 'ready']"
models_ready,9,,,,,,,,,9,lower_case_with_underscores,"['models', 'ready']"
_lock,16,,,,,,,,,16,lowercase,['lock']
Lock,7,,,1,,,,,,6,CapitalizedWords,['lock']
_pending_operations,12,,,,,,,,,12,lower_case_with_underscores,"['pending', 'operations']"
app_config,188,1,,,,7,3,,,177,lower_case_with_underscores,"['app', 'config']"
counts,4,,,,,,,,,4,lowercase,['counts']
duplicates,9,,,,,,,,,9,lowercase,['duplicates']
count,996,4,,1,,9,31,,,951,lowercase,['count']
most_common,2,,,,,,,,,2,lower_case_with_underscores,"['most', 'common']"
clear_cache,46,4,,,,,,,,42,lower_case_with_underscores,"['clear', 'cache']"
get_app_configs,29,1,,,,,,,,28,lower_case_with_underscores,"['get', 'app', 'configs']"
check_apps_ready,5,1,,,,,,,,4,lower_case_with_underscores,"['check', 'apps', 'ready']"
get_app_config,44,1,,,,,,,,43,lower_case_with_underscores,"['get', 'app', 'config']"
app_label,983,,,,,151,28,,,804,lower_case_with_underscores,"['app', 'label']"
message,621,3,,5,,47,26,,,540,lowercase,['message']
result,907,,,,,37,3,,,867,lowercase,['result']
extend,303,1,,,,,,,,302,lowercase,['extend']
maxsize,21,,,,,1,14,,,6,lowercase,['maxsize']
split,264,2,,,,,,,,262,lowercase,['split']
register_model,5,2,,,,,,,,3,lower_case_with_underscores,"['register', 'model']"
app_models,13,,,,,,,,,13,lower_case_with_underscores,"['app', 'models']"
RuntimeWarning,27,,,,,,,,,27,CapitalizedWords,"['runtime', 'warning']"
do_pending_operations,3,1,,,,,,,,2,lower_case_with_underscores,"['do', 'pending', 'operations']"
is_installed,19,1,,,,,,,,18,lower_case_with_underscores,"['is', 'installed']"
any,58,,,,,,,,,58,lowercase,['any']
ac,27,,,,,1,,,,26,lowercase,['ac']
get_containing_app_config,3,1,,,,,,,,2,lower_case_with_underscores,"['get', 'containing', 'app', 'config']"
candidates,10,,,,,,,,,10,lowercase,['candidates']
subpath,3,,,,,,,,,3,lowercase,['subpath']
sorted,203,,,,,1,,,,202,lowercase,['sorted']
key,871,,,,1,131,43,,,696,lowercase,['key']
get_registered_model,3,1,,,,,,,,2,lower_case_with_underscores,"['get', 'registered', 'model']"
get_swappable_settings_name,10,1,,,,,,,,9,lower_case_with_underscores,"['get', 'swappable', 'settings', 'name']"
to_string,11,1,,,,1,,,,9,lower_case_with_underscores,"['to', 'string']"
swappable,33,,,,,3,,,,30,lowercase,['swappable']
set_available_apps,3,1,,,,,,,,2,lower_case_with_underscores,"['set', 'available', 'apps']"
available,8,,,,,1,,,,7,lowercase,['available']
installed,6,1,,,,1,,,,4,lowercase,['installed']
issubset,5,,,,,,,,,5,lowercase,['issubset']
items,450,16,,,,9,,,,425,lowercase,['items']
unset_available_apps,4,1,,,,,,,,3,lower_case_with_underscores,"['unset', 'available', 'apps']"
set_installed_apps,3,1,,,,,,,,2,lower_case_with_underscores,"['set', 'installed', 'apps']"
unset_installed_apps,3,1,,,,,,,,2,lower_case_with_underscores,"['unset', 'installed', 'apps']"
cache_clear,24,1,,,,,,,,23,lower_case_with_underscores,"['cache', 'clear']"
_expire_cache,8,1,,,,,,,,7,lower_case_with_underscores,"['expire', 'cache']"
lazy_model_operation,5,1,,,,,,,,4,lower_case_with_underscores,"['lazy', 'model', 'operation']"
function,109,2,,,,8,8,,,91,lowercase,['function']
model_keys,7,,,,,1,,,,6,lower_case_with_underscores,"['model', 'keys']"
model_key,8,,,,,1,,,,7,lower_case_with_underscores,"['model', 'key']"
more_models,3,,,,,,,,,3,lower_case_with_underscores,"['more', 'models']"
supplied_fn,4,,,,,,,,,4,lower_case_with_underscores,"['supplied', 'fn']"
next_function,3,,,,,,,,,3,lower_case_with_underscores,"['next', 'function']"
field,2454,2,,5,,122,106,,,2219,lowercase,['field']
keywords,13,,,,,,,,,13,lowercase,['keywords']
model_class,31,1,,,,1,,,,29,lower_case_with_underscores,"['model', 'class']"
registry,43,,,25,,,,,,18,lowercase,['registry']
gettext_noop,92,2,,,,,,,,90,lower_case_with_underscores,"['gettext', 'noop']"
s,675,1,,,,62,21,,,591,b,['s']
DEBUG,144,,,1,,,83,,,60,UPPERCASE,"['debu', 'g']"
TEMPLATE_DEBUG,3,,,,,,1,,,2,UPPER_CASE_WITH_UNDERSCORES,"['template', 'debug']"
DEBUG_PROPAGATE_EXCEPTIONS,4,,,,,,2,,,2,UPPER_CASE_WITH_UNDERSCORES,"['debug', 'propagate', 'exceptions']"
USE_ETAGS,15,,,,,,12,,,3,UPPER_CASE_WITH_UNDERSCORES,"['use', 'etags']"
ADMINS,19,,,,,,15,,,4,UPPERCASE,"['admin', 's']"
INTERNAL_IPS,6,,,,,,2,,,4,UPPER_CASE_WITH_UNDERSCORES,"['internal', 'ips']"
ALLOWED_HOSTS,30,,,,,,22,,,8,UPPER_CASE_WITH_UNDERSCORES,"['allowed', 'hosts']"
TIME_ZONE,34,,,,,,25,,,9,UPPER_CASE_WITH_UNDERSCORES,"['time', 'zone']"
USE_TZ,94,,,,,,51,,,43,UPPER_CASE_WITH_UNDERSCORES,"['use', 'tz']"
LANGUAGE_CODE,44,,,,,,24,,,20,UPPER_CASE_WITH_UNDERSCORES,"['language', 'code']"
LANGUAGES,18,,,,,,10,,,8,UPPERCASE,"['language', 's']"
LANGUAGES_BIDI,3,,,,,,,,,3,UPPER_CASE_WITH_UNDERSCORES,"['languages', 'bidi']"
USE_I18N,35,,,,,,22,,,13,UPPER_CASE_WITH_UNDERSCORES,"['use', 'i18n']"
LOCALE_PATHS,29,,,,,,19,,,10,UPPER_CASE_WITH_UNDERSCORES,"['locale', 'paths']"
LANGUAGE_COOKIE_NAME,9,,,,,,1,,,8,UPPER_CASE_WITH_UNDERSCORES,"['language', 'cookie', 'name']"
LANGUAGE_COOKIE_AGE,3,,,,,,1,,,2,UPPER_CASE_WITH_UNDERSCORES,"['language', 'cookie', 'age']"
LANGUAGE_COOKIE_DOMAIN,3,,,,,,1,,,2,UPPER_CASE_WITH_UNDERSCORES,"['language', 'cookie', 'domain']"
LANGUAGE_COOKIE_PATH,3,,,,,,1,,,2,UPPER_CASE_WITH_UNDERSCORES,"['language', 'cookie', 'path']"
USE_L10N,62,,,,,,47,,,15,UPPER_CASE_WITH_UNDERSCORES,"['use', 'l10n']"
MANAGERS,10,,,,,,7,,,3,UPPERCASE,"['manager', 's']"
DEFAULT_CONTENT_TYPE,3,,,,,,1,,,2,UPPER_CASE_WITH_UNDERSCORES,"['default', 'content', 'type']"
DEFAULT_CHARSET,21,,,,,,,,,21,UPPER_CASE_WITH_UNDERSCORES,"['default', 'charset']"
FILE_CHARSET,6,,,,,,,,,6,UPPER_CASE_WITH_UNDERSCORES,"['file', 'charset']"
SERVER_EMAIL,3,,,,,,,,,3,UPPER_CASE_WITH_UNDERSCORES,"['server', 'email']"
DATABASES,20,,,,,,,,,20,UPPERCASE,"['database', 's']"
DATABASE_ROUTERS,35,,,,,,33,,,2,UPPER_CASE_WITH_UNDERSCORES,"['database', 'routers']"
EMAIL_BACKEND,7,,,,,,2,,,5,UPPER_CASE_WITH_UNDERSCORES,"['email', 'backend']"
EMAIL_HOST,3,,,,,,1,,,2,UPPER_CASE_WITH_UNDERSCORES,"['email', 'host']"
EMAIL_PORT,3,,,,,,1,,,2,UPPER_CASE_WITH_UNDERSCORES,"['email', 'port']"
EMAIL_HOST_USER,5,,,,,,3,,,2,UPPER_CASE_WITH_UNDERSCORES,"['email', 'host', 'user']"
EMAIL_HOST_PASSWORD,5,,,,,,3,,,2,UPPER_CASE_WITH_UNDERSCORES,"['email', 'host', 'password']"
EMAIL_USE_TLS,5,,,,,,3,,,2,UPPER_CASE_WITH_UNDERSCORES,"['email', 'use', 'tls']"
EMAIL_USE_SSL,5,,,,,,3,,,2,UPPER_CASE_WITH_UNDERSCORES,"['email', 'use', 'ssl']"
EMAIL_SSL_CERTFILE,4,,,,,,2,,,2,UPPER_CASE_WITH_UNDERSCORES,"['email', 'ssl', 'certfile']"
EMAIL_SSL_KEYFILE,4,,,,,,2,,,2,UPPER_CASE_WITH_UNDERSCORES,"['email', 'ssl', 'keyfile']"
EMAIL_TIMEOUT,3,,,,,,1,,,2,UPPER_CASE_WITH_UNDERSCORES,"['email', 'timeout']"
TEMPLATE_DIRS,4,,,,,,2,,,2,UPPER_CASE_WITH_UNDERSCORES,"['template', 'dirs']"
TEMPLATE_LOADERS,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['template', 'loaders']"
TEMPLATE_CONTEXT_PROCESSORS,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['template', 'context', 'processors']"
TEMPLATE_STRING_IF_INVALID,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['template', 'string', 'if', 'invalid']"
TEMPLATES,54,,,,,,41,,,13,UPPERCASE,"['template', 's']"
DEFAULT_FROM_EMAIL,4,,,,,,,,,4,UPPER_CASE_WITH_UNDERSCORES,"['default', 'from', 'email']"
EMAIL_SUBJECT_PREFIX,7,,,,,,4,,,3,UPPER_CASE_WITH_UNDERSCORES,"['email', 'subject', 'prefix']"
APPEND_SLASH,38,,,,,,31,,,7,UPPER_CASE_WITH_UNDERSCORES,"['append', 'slash']"
PREPEND_WWW,8,,,,,,6,,,2,UPPER_CASE_WITH_UNDERSCORES,"['prepend', 'www']"
FORCE_SCRIPT_NAME,6,,,,,,3,,,3,UPPER_CASE_WITH_UNDERSCORES,"['force', 'script', 'name']"
DISALLOWED_USER_AGENTS,3,,,,,,1,,,2,UPPER_CASE_WITH_UNDERSCORES,"['disallowed', 'user', 'agents']"
ABSOLUTE_URL_OVERRIDES,5,,,,,,3,,,2,UPPER_CASE_WITH_UNDERSCORES,"['absolute', 'url', 'overrides']"
ALLOWED_INCLUDE_ROOTS,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['allowed', 'include', 'roots']"
IGNORABLE_404_URLS,3,,,,,,1,,,2,UPPER_CASE_WITH_UNDERSCORES,"['ignorable', '404', 'urls']"
SECRET_KEY,27,,,,,,8,,,19,UPPER_CASE_WITH_UNDERSCORES,"['secret', 'key']"
DEFAULT_FILE_STORAGE,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['default', 'file', 'storage']"
MEDIA_ROOT,27,,,,,,7,,,20,UPPER_CASE_WITH_UNDERSCORES,"['media', 'root']"
MEDIA_URL,26,,,,,,4,,,22,UPPER_CASE_WITH_UNDERSCORES,"['media', 'url']"
STATIC_ROOT,30,,,,,,6,,,24,UPPER_CASE_WITH_UNDERSCORES,"['static', 'root']"
STATIC_URL,41,,,,,,5,,,36,UPPER_CASE_WITH_UNDERSCORES,"['static', 'url']"
FILE_UPLOAD_HANDLERS,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['file', 'upload', 'handlers']"
FILE_UPLOAD_MAX_MEMORY_SIZE,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['file', 'upload', 'max', 'memory', 'size']"
FILE_UPLOAD_TEMP_DIR,3,,,,,,,,,3,UPPER_CASE_WITH_UNDERSCORES,"['file', 'upload', 'temp', 'dir']"
FILE_UPLOAD_PERMISSIONS,8,,,,,,6,,,2,UPPER_CASE_WITH_UNDERSCORES,"['file', 'upload', 'permissions']"
FILE_UPLOAD_DIRECTORY_PERMISSIONS,8,,,,,,6,,,2,UPPER_CASE_WITH_UNDERSCORES,"['file', 'upload', 'directory', 'permissions']"
FORMAT_MODULE_PATH,5,,,,,,2,,,3,UPPER_CASE_WITH_UNDERSCORES,"['format', 'module', 'path']"
DATE_FORMAT,71,,,,,,,,,71,UPPER_CASE_WITH_UNDERSCORES,"['date', 'format']"
DATETIME_FORMAT,61,,,,,,4,,,57,UPPER_CASE_WITH_UNDERSCORES,"['datetime', 'format']"
TIME_FORMAT,71,,,,,,,,,71,UPPER_CASE_WITH_UNDERSCORES,"['time', 'format']"
YEAR_MONTH_FORMAT,59,,,,,,,,,59,UPPER_CASE_WITH_UNDERSCORES,"['year', 'month', 'format']"
MONTH_DAY_FORMAT,68,,,,,,,,,68,UPPER_CASE_WITH_UNDERSCORES,"['month', 'day', 'format']"
SHORT_DATE_FORMAT,70,,,,,,,,,70,UPPER_CASE_WITH_UNDERSCORES,"['short', 'date', 'format']"
SHORT_DATETIME_FORMAT,55,,,,,,,,,55,UPPER_CASE_WITH_UNDERSCORES,"['short', 'datetime', 'format']"
DATE_INPUT_FORMATS,48,,,,,,2,,,46,UPPER_CASE_WITH_UNDERSCORES,"['date', 'input', 'formats']"
TIME_INPUT_FORMATS,14,,,,,,2,,,12,UPPER_CASE_WITH_UNDERSCORES,"['time', 'input', 'formats']"
DATETIME_INPUT_FORMATS,48,,,,,,2,,,46,UPPER_CASE_WITH_UNDERSCORES,"['datetime', 'input', 'formats']"
FIRST_DAY_OF_WEEK,51,,,,,,2,,,49,UPPER_CASE_WITH_UNDERSCORES,"['first', 'day', 'of', 'week']"
DECIMAL_SEPARATOR,67,,,,,,1,,,66,UPPER_CASE_WITH_UNDERSCORES,"['decimal', 'separator']"
USE_THOUSAND_SEPARATOR,30,,,,,,27,,,3,UPPER_CASE_WITH_UNDERSCORES,"['use', 'thousand', 'separator']"
NUMBER_GROUPING,48,,,,,,1,,,47,UPPER_CASE_WITH_UNDERSCORES,"['number', 'grouping']"
THOUSAND_SEPARATOR,70,,,,,,4,,,66,UPPER_CASE_WITH_UNDERSCORES,"['thousand', 'separator']"
DEFAULT_TABLESPACE,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['default', 'tablespace']"
