name,all,function_def,class_def,import_module_or_alias,exception,param,keyword,alias,object_decl,object,naming_style
default_scheme,2,,,,,,2,,,,lower_case_with_underscores
diskinterface,8,,,,,,,,,8,lowercase
test_configlet_action_add_with_task,1,1,,,,,,,,,lower_case_with_underscores
_cleanup_filename,2,1,,,,,,,,1,lower_case_with_underscores
python_interpreter,13,,,,,,1,,,12,lower_case_with_underscores
getOvhClient,2,1,,,,,,,,1,mixedCase
module_setup,7,,,,,,2,,,5,lower_case_with_underscores
time_utils,1,,,,,,,,,1,lower_case_with_underscores
svc_change,7,,,,,,,,,7,lower_case_with_underscores
_get_vpc_id,2,1,,,,,,,,1,lower_case_with_underscores
_get_lbpool_nodes,4,1,,,,,,,,3,lower_case_with_underscores
TestVMWareInventory,1,,1,,,,,,,,CapitalizedWords
logical_device,2,1,,,,,,,,1,lower_case_with_underscores
_create_profile,2,1,,,,,,,,1,lower_case_with_underscores
default_schema,1,,,,,,1,,,,lower_case_with_underscores
is_local_branch,3,1,,,,,,,,2,lower_case_with_underscores
LaunchConfigurationNames,5,,,,,,5,,,,CapitalizedWords
test_ensure_feature_is_enabled_nitro_exception_caught,2,2,,,,,,,,,lower_case_with_underscores
proxy_name,3,,,,,,,,,3,lower_case_with_underscores
opener,2,,,,,,,,,2,lowercase
subnet_name,50,,,,,,7,,,43,lower_case_with_underscores
cloud_dns,3,,,,,,,,,3,lower_case_with_underscores
list_policies_with_backoff,2,1,,,,,,,,1,lower_case_with_underscores
vrf_aftype,24,,,,,,1,,,23,lower_case_with_underscores
ex_create_healthcheck,1,,,,,,,,,1,lower_case_with_underscores
test_vyos_command_match_any,1,1,,,,,,,,,lower_case_with_underscores
virtio,8,,,,,,6,,,2,lowercase
to_del_policies,4,,,,,,,,,4,lower_case_with_underscores
dictadd,4,,,,,,,,,4,lowercase
CE_NC_GET_OSPF,4,,,,,,,,,4,UPPER_CASE_WITH_UNDERSCORES
test_eos_eapi_vrf_missing,1,1,,,,,,,,,lower_case_with_underscores
instances_to_terminate,11,,,,,,,,,11,lower_case_with_underscores
landscape_api,1,,,1,,,,,,,lower_case_with_underscores
test_clowncar,1,1,,,,,,,,,lower_case_with_underscores
lscpu,2,,,,,,,,,2,lowercase
test_junos_config_rollback,1,1,,,,,,,,,lower_case_with_underscores
install_set,2,,,,,,,,,2,lower_case_with_underscores
useridpair,4,,,,,,,,,4,lowercase
matching_packages,2,1,,,,,,,,1,lower_case_with_underscores
rebootVirtualMachine,1,,,,,,,,,1,mixedCase
FileOperation,3,,,,,,,,,3,CapitalizedWords
radkey,1,,,,,,1,,,,lowercase
command_network_integration,3,1,,1,,,,,,1,lower_case_with_underscores
string_types,321,,,113,,,,,,208,lower_case_with_underscores
dbinstances,2,,,,,,,,,2,lowercase
check_arg,13,,,,,,,,,13,lower_case_with_underscores
_address_normalizer,5,1,,,,,,,,4,lower_case_with_underscores
flash_size,2,,,,,,,,,2,lower_case_with_underscores
as_int_list,8,,,,,,,,,8,lower_case_with_underscores
test_create_pool_monitor_m_of_n_custom_partition,1,1,,,,,,,,,lower_case_with_underscores
present_iso,2,1,,,,,,,,1,lower_case_with_underscores
create_connection_vlan,2,1,,,,,,,,1,lower_case_with_underscores
preface,3,,,,,,,,,3,lowercase
localhost_shell,6,,,,,,,,,6,lower_case_with_underscores
api_enterprise,5,,,,,,1,,,4,lower_case_with_underscores
mysql_quote_identifier,6,1,,2,,,,,,3,lower_case_with_underscores
device_owner,1,,,,,,1,,,,lower_case_with_underscores
_vault_id,5,,,,,,,,,5,lower_case_with_underscores
driveCount,1,,,,,,1,,,,mixedCase
delete_accounting_domain,2,1,,,,,,,,1,lower_case_with_underscores
debfile,3,,,2,,,,,,1,lowercase
errors,955,,,223,,,514,,,218,lowercase
is_ethernet_port,3,1,,,,,,,,2,lower_case_with_underscores
mock_method,4,,,,,,,,,4,lower_case_with_underscores
SharesInfo,2,,,,,,,,,2,CapitalizedWords
get_resource_limit,2,1,,,,,,,,1,lower_case_with_underscores
get_lvm_facts,2,1,,,,,,,,1,lower_case_with_underscores
test_junos_command_retries,1,1,,,,,,,,,lower_case_with_underscores
color_code,2,,,,,,,,,2,lower_case_with_underscores
get_names,9,4,,,,,,,,5,lower_case_with_underscores
