name,all,function def,class def,import,exception,param,keyword,alias,object decl,object,naming_style,words
command_generic_msg,3,1,,,,,,,,2,lower_case_with_underscores,"['command', 'generic', 'msg']"
app_name,6,,,,,,,,,6,lower_case_with_underscores,"['app', 'name']"
variables,4,,,,,,,,,4,lowercase,['variables']
cls,18,,,,,,,,,18,lowercase,['cls']
DEFAULT_GATHERING,4,,,,,,,,,4,UPPER_CASE_WITH_UNDERSCORES,"['default', 'gathering']"
clear_hosts_cache,4,1,,,,,,,,3,lower_case_with_underscores,"['clear', 'hosts', 'cache']"
hosted_service_properties,1,,,,,,,,,1,lower_case_with_underscores,"['hosted', 'service', 'properties']"
macaddress,9,,,,,,,,,9,lowercase,['macaddress']
fragment,12,,,,,,,,,12,lowercase,['fragment']
jinja2,18,,,6,,,,,,12,lowercase,['jinja2']
cmd2,2,,,,,,,,,2,lowercase,['cmd2']
test_vars_files_two_vars_in_name,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'vars', 'files', 'two', 'vars', 'in', 'name']"
cloud_loadbalancers,1,,,,,,,,,1,lower_case_with_underscores,"['cloud', 'loadbalancers']"
decorator,2,1,,,,,,,,1,lowercase,['decorator']
instanceof,2,,,,,,,,,2,lowercase,['instanceof']
executed_complex_args,9,,,,,,,,,9,lower_case_with_underscores,"['executed', 'complex', 'args']"
add_locals,2,1,,,,,,,,1,lower_case_with_underscores,"['add', 'locals']"
unregister,2,2,,,,,,,,,lowercase,['unregister']
l,4,,,,,,,,,4,b,['l']
test_large_range,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'large', 'range']"
_split_role_params,3,1,,,,,,,,2,lower_case_with_underscores,"['split', 'role', 'params']"
