name,all,function_def,class_def,import_module_or_alias,exception,param,keyword,alias,object_decl,object,naming_style
fastapi,159,,,159,,,,,,,lowercase
FastAPI,212,,1,106,,,,,,105,CapitalizedWords
app,345,1,,30,,,,,,314,lowercase
title,62,,,,,12,25,,,25,lowercase
description,145,,,,,31,35,,,79,lowercase
version,12,,,,,2,4,,,6,lowercase
read_items,40,40,,,,,,,,,lower_case_with_underscores
get,229,2,,,,,,,,227,lowercase
openapi_url,19,,,,,3,4,,,12,lower_case_with_underscores
docs_url,7,,,,,1,1,,,5,lower_case_with_underscores
redoc_url,7,,,,,1,1,,,5,lower_case_with_underscores
routers,2,,,2,,,,,,,lowercase
tutorial001,16,,,16,,,,,,,lowercase
router,29,,,2,,2,,,,25,lowercase
users_router,2,,,,,,,1,,1,lower_case_with_underscores
tutorial002,2,,,2,,,,,,,lowercase
items_router,2,,,,,,,1,,1,lower_case_with_underscores
include_router,6,2,,,,,,,,4,lower_case_with_underscores
prefix,11,,,,,2,2,,,7,lowercase
APIRouter,11,,1,4,,,,,,6,CapitalizedWords
read_users,4,4,,,,,,,,,lower_case_with_underscores
read_user_me,1,1,,,,,,,,,lower_case_with_underscores
read_user,3,3,,,,,,,,,lower_case_with_underscores
username,74,,,,,11,12,,,51,lowercase
str,632,,,,,,,,,632,lowercase
read_item,7,7,,,,,,,,,lower_case_with_underscores
item_id,129,,,,,63,,,,66,lower_case_with_underscores
pydantic,76,,,76,,,,,,,lowercase
BaseModel,162,,,49,,,,,,113,CapitalizedWords
Item,64,,28,,,,,,,36,CapitalizedWords
name,181,,,,,32,39,,,110,lowercase
price,29,,,,,,,,,29,lowercase
float,104,,,,,,,,,104,lowercase
tax,26,,,,,,,,,26,lowercase
create_item,10,10,,,,,,,,,lower_case_with_underscores
item,74,,,,,26,,,,48,lowercase
post,47,2,,,,,,,,45,lowercase
item_dict,3,,,,,,,,,3,lower_case_with_underscores
dict,12,,,,,,,,,12,lowercase
price_with_tax,2,,,,,,,,,2,lower_case_with_underscores
update,45,,,,,,,,,45,lowercase
int,104,,,,,,,,,104,lowercase
put,26,2,,,,,,,,24,lowercase
q,98,,,,,32,,,,66,b
result,9,,,,,,,,,9,lowercase
Path,44,,1,11,,,,,,32,CapitalizedWords
update_item,13,13,,,,,,,,,lower_case_with_underscores
ge,31,,,,,8,15,,,8,lowercase
le,31,,,,,8,15,,,8,lowercase
results,77,,,,,,,,,77,lowercase
User,42,,14,,,,,,,28,CapitalizedWords
full_name,19,,,,,,1,,,18,lower_case_with_underscores
user,49,,,,,6,,,,43,lowercase
Body,23,,1,9,,,,,,13,CapitalizedWords
importance,4,,,,,2,,,,2,lowercase
gt,33,,,,,8,17,,,8,lowercase
embed,10,,,,,1,3,,,6,lowercase
tags,88,,,,,21,27,,,40,lowercase
list,6,,,,,,,,,6,lowercase
typing,33,,,33,,,,,,,lowercase
List,93,,,16,,,,,,77,CapitalizedWords
Set,31,,,14,,,,,,17,CapitalizedWords
