name,all,function_def,class_def,import_module_or_alias,exception,param,keyword,alias,object_decl,object,naming_style
background_tasks,19,,,2,,4,1,,,12,lower_case_with_underscores
add_task,5,,,,,,,,,5,lower_case_with_underscores
Depends,187,1,1,42,,,,,,143,CapitalizedWords
write_log,3,1,,,,,,,,2,lower_case_with_underscores
log,12,,,,,,,,,12,lowercase
get_query,3,2,,,,,,,,1,lower_case_with_underscores
q,124,,,,,46,,,,78,b
routers,1,,,1,,,,,,,lowercase
users,10,,,1,,,,,,9,lowercase
get_token_header,2,1,,,,,,,,1,lower_case_with_underscores
include_router,37,2,,,,,,,,35,lower_case_with_underscores
router,70,,,,,2,3,,,65,lowercase
prefix,37,,,,,2,26,,,9,lowercase
tags,102,,,,,23,33,,,46,lowercase
dependencies,99,,,8,,24,33,,,34,lowercase
APIRouter,60,,1,20,,,,,,39,CapitalizedWords
update_item,18,18,,,,,,,,,lower_case_with_underscores
read_users,8,8,,,,,,,,,lower_case_with_underscores
read_user_me,3,3,,,,,,,,,lower_case_with_underscores
read_user,8,8,,,,,,,,,lower_case_with_underscores
username,113,,,,,14,23,,,76,lowercase
price,40,,,,,,,,,40,lowercase
float,153,,,,,,,,,153,lowercase
tax,32,,,,,,,,,32,lowercase
item_dict,3,,,,,,,,,3,lower_case_with_underscores
price_with_tax,2,,,,,,,,,2,lower_case_with_underscores
update,48,,,,,,1,,,47,lowercase
result,11,,,,,1,,,,10,lowercase
Field,35,,,9,,,,2,,24,CapitalizedWords
max_length,52,,,,,15,22,,,15,lower_case_with_underscores
gt,55,,,,,15,25,,,15,lowercase
embed,14,,,,,2,5,,,7,lowercase
results,77,,,,,,,,,77,lowercase
example,4,,,,,,1,,,3,lowercase
Path,61,1,1,18,,,,,,41,CapitalizedWords
ge,52,,,,,15,22,,,15,lowercase
le,52,,,,,15,22,,,15,lowercase
User,88,,23,,,,,,,65,CapitalizedWords
full_name,20,,,,,,1,,,19,lower_case_with_underscores
user,87,,,,,11,3,,,73,lowercase
importance,4,,,,,2,,,,2,lowercase
list,19,,,,,,,,,19,lowercase
Set,34,,,15,,,,,,19,CapitalizedWords
set,41,,,,,,,,,41,lowercase
Image,10,,5,,,,,,,5,CapitalizedWords
url,39,,,,,5,,,,34,lowercase
image,2,,,,,,,,,2,lowercase
HttpUrl,12,,,6,,,,,,6,CapitalizedWords
images,4,,,,,1,,,,3,lowercase
Offer,2,,1,,,,,,,1,CapitalizedWords
create_offer,1,1,,,,,,,,,lower_case_with_underscores
offer,2,,,,,1,,,,1,lowercase
create_multiple_images,1,1,,,,,,,,,lower_case_with_underscores
Dict,151,,,14,,,,,,137,CapitalizedWords
create_index_weights,1,1,,,,,,,,,lower_case_with_underscores
weights,2,,,,,1,,,,1,lowercase
encoders,10,,,10,,,,,,,lowercase
jsonable_encoder,32,1,,9,,,,,,22,lower_case_with_underscores
update_item_encoded,3,,,,,,,,,3,lower_case_with_underscores
stored_item_data,2,,,,,,,,,2,lower_case_with_underscores
stored_item_model,2,,,,,,,,,2,lower_case_with_underscores
update_data,2,,,,,,,,,2,lower_case_with_underscores
exclude_unset,21,,,,,2,9,,,10,lower_case_with_underscores
updated_item,3,,,,,,,,,3,lower_case_with_underscores
copy,13,,,1,,,,,,12,lowercase
patch,7,2,,,,,,,,5,lowercase
Cookie,11,1,1,5,,,,,,4,CapitalizedWords
ads_id,2,,,,,1,,,,1,lower_case_with_underscores
middleware,4,,,2,,,,,,2,lowercase
cors,1,,,1,,,,,,,lowercase
CORSMiddleware,2,,,1,,,,,,1,CapitalizedWords
origins,2,,,,,,,,,2,lowercase
add_middleware,1,,,,,,,,,1,lower_case_with_underscores
allow_origins,1,,,,,,1,,,,lower_case_with_underscores
allow_credentials,1,,,,,,1,,,,lower_case_with_underscores
allow_methods,1,,,,,,1,,,,lower_case_with_underscores
allow_headers,1,,,,,,1,,,,lower_case_with_underscores
gzip,4,,,2,,,,,,2,lowercase
Callable,76,,,12,,,,,,64,CapitalizedWords
routing,37,,,14,,,,,,23,lowercase
APIRoute,42,,1,5,,,,,,36,CapitalizedWords
requests,25,,,23,,,,,,2,lowercase
Request,53,,,19,,,,,,34,CapitalizedWords
Response,61,,1,13,,,,,,47,CapitalizedWords
GzipRequest,2,,1,,,,,,,1,CapitalizedWords
body,40,1,,1,,8,2,,,28,lowercase
hasattr,2,,,,,,,,,2,lowercase
super,26,,,,,,,,,26,lowercase
getlist,3,,,,,,,,,3,lowercase
decompress,1,,,,,,,,,1,lowercase
_body,2,,,,,,,,,2,lowercase
bytes,11,,,,,,,,,11,lowercase
GzipRoute,2,,1,,,,,,,1,CapitalizedWords
get_route_handler,8,4,,,,,,,,4,lower_case_with_underscores
original_route_handler,6,,,,,,,,,6,lower_case_with_underscores
custom_route_handler,6,3,,,,,,,,3,lower_case_with_underscores
request,76,,,,,30,3,,,43,lowercase
scope,23,,,,,4,8,,,11,lowercase
receive,4,,,,,1,,,,3,lowercase
route_class,12,,,,,1,4,,,7,lower_case_with_underscores
sum_numbers,2,2,,,,,,,,,lower_case_with_underscores
numbers,4,,,,,2,,,,2,lowercase
sum,2,,,,,,,,,2,lowercase
exceptions,18,,,18,,,,,,,lowercase
RequestValidationError,13,,1,6,,,,,,6,CapitalizedWords
ValidationErrorLoggingRoute,2,,1,,,,,,,1,CapitalizedWords
exc,23,,,,1,7,,,,15,lowercase
errors,61,,,2,,2,,,,57,lowercase
decode,13,,,,,,,,,13,lowercase
time,16,,,5,,,,,,11,lowercase
TimedRoute,2,,1,,,,,,,1,CapitalizedWords
before,2,,,,,,,,,2,lowercase
duration,5,,,,,,,,,5,lowercase
print,21,,,,,,,,,21,lowercase
not_timed,1,1,,,,,,,,,lower_case_with_underscores
timed,1,1,,,,,,,,,lowercase
UJSONResponse,2,,,1,,,,,,1,CapitalizedWords
response_class,93,,,,,22,43,,,28,lower_case_with_underscores
HTMLResponse,35,,,11,,,,,,24,CapitalizedWords
html_content,4,,,,,,,,,4,lower_case_with_underscores
generate_html_response,2,1,,,,,,,,1,lower_case_with_underscores
uvicorn,2,,,1,,,,,,1,lowercase
root,4,4,,,,,,,,,lowercase
a,17,7,,1,,2,,,,7,b
b,12,4,,1,,2,,,,5,b
run,1,,,,,,,,,1,lowercase
host,2,,,,,,1,,,1,lowercase
port,1,,,,,,1,,,,lowercase
common_parameters,14,3,,,,,,,,11,lower_case_with_underscores
skip,55,,,,,19,7,,,29,lowercase
limit,57,,,,,20,7,,,30,lowercase
commons,30,,,,,9,,,,21,lowercase
fake_items_db,8,,,,,,,,,8,lower_case_with_underscores
CommonQueryParams,7,,3,,,,,,,4,CapitalizedWords
query_extractor,2,1,,,,,,,,1,lower_case_with_underscores
query_or_cookie_extractor,2,1,,,,,,,,1,lower_case_with_underscores
last_query,2,,,,,1,,,,1,lower_case_with_underscores
read_query,1,1,,,,,,,,,lower_case_with_underscores
query_or_default,2,,,,,1,,,,1,lower_case_with_underscores
verify_token,2,1,,,,,,,,1,lower_case_with_underscores
verify_key,2,1,,,,,,,,1,lower_case_with_underscores
x_key,3,,,,,1,,,,2,lower_case_with_underscores
get_db,21,5,,,,,,,,16,lower_case_with_underscores
db,80,,,1,,20,4,,,55,lowercase
DBSession,2,,,,,,,,,2,CapitalizedWords
dependency_a,4,2,,,,,,,,2,lower_case_with_underscores
dep_a,10,,,,,2,,,,8,lower_case_with_underscores
generate_dep_a,2,,,,,,,,,2,lower_case_with_underscores
dependency_b,4,2,,,,,,,,2,lower_case_with_underscores
dep_b,10,,,,,2,,,,8,lower_case_with_underscores
generate_dep_b,2,,,,,,,,,2,lower_case_with_underscores
dependency_c,2,2,,,,,,,,,lower_case_with_underscores
dep_c,6,,,,,,,,,6,lower_case_with_underscores
generate_dep_c,2,,,,,,,,,2,lower_case_with_underscores
MySuperContextManager,2,,1,,,,,,,1,CapitalizedWords
exc_type,1,,,,,1,,,,,lower_case_with_underscores
exc_value,1,,,,,1,,,,,lower_case_with_underscores
traceback,1,,,,,1,,,,,lowercase
FixedContentQueryChecker,2,,1,,,,,,,1,CapitalizedWords
fixed_content,4,,,,,1,,,,3,lower_case_with_underscores
checker,2,,,,,,,,,2,lowercase
read_query_check,1,1,,,,,,,,,lower_case_with_underscores
fixed_content_included,2,,,,,1,,,,1,lower_case_with_underscores
override_dependency,2,1,,,,,,,,1,lower_case_with_underscores
dependency_overrides,8,,,,,,,,,8,lower_case_with_underscores
test_override_in_items,3,1,,1,,,,,,1,lower_case_with_underscores
test_override_in_items_with_q,3,1,,1,,,,,,1,lower_case_with_underscores
test_override_in_items_with_params,3,1,,1,,,,,,1,lower_case_with_underscores
datetime,32,,,16,,,,,,16,lowercase
timestamp,2,,,,,,,,,2,lowercase
json_compatible_item_data,4,,,,,,,,,4,lower_case_with_underscores
shutdown_event,1,1,,,,,,,,,lower_case_with_underscores
openapi,23,2,,14,,,,,,7,lowercase
utils,20,,,20,,,,,,,lowercase
