name,all,function def,class def,import,exception,param,keyword,alias,object decl,object,case_convention,words
TestBigQueryBaseCursor,2,,2,,,,,,,,CapitalizedWords,"['test', 'big', 'query', 'base', 'cursor']"
test_bql_deprecation_warning,4,4,,,,,,,,,lower_case_with_underscores,"['test', 'bql', 'deprecation', 'warning']"
test_invalid_schema_update_options,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'invalid', 'schema', 'update', 'options']"
test_nobql_nosql_param_error,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'nobql', 'nosql', 'param', 'error']"
test_invalid_schema_update_and_write_disposition,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'invalid', 'schema', 'update', 'and', 'write', 'disposition']"
test_cancel_queries,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'cancel', 'queries']"
mock_jobs,35,,,,,,,,,35,lower_case_with_underscores,"['mock', 'jobs']"
test_run_query_sql_dialect_default,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'run', 'query', 'sql', 'dialect', 'default']"
run_with_config,80,18,,,,24,,,,38,lower_case_with_underscores,"['run', 'with', 'config']"
test_run_query_sql_dialect_override,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'run', 'query', 'sql', 'dialect', 'override']"
bool_val,15,,,,,1,,,,14,lower_case_with_underscores,"['bool', 'val']"
test_run_query_sql_dialect_legacy_with_query_params,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'run', 'query', 'sql', 'dialect', 'legacy', 'with', 'query', 'params']"
test_run_query_sql_dialect_legacy_with_query_params_fails,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'run', 'query', 'sql', 'dialect', 'legacy', 'with', 'query', 'params', 'fails']"
test_api_resource_configs,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'api', 'resource', 'configs']"
test_api_resource_configs_duplication_warning,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'api', 'resource', 'configs', 'duplication', 'warning']"
test_validate_value,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'validate', 'value']"
test_duplication_check,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'duplication', 'check']"
key_one,9,,,,,,,,,9,lower_case_with_underscores,"['key', 'one']"
test_insert_all_succeed,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'insert', 'all', 'succeed']"
test_insert_all_fail,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'insert', 'all', 'fail']"
test_create_view_fails_on_exception,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'create', 'view', 'fails', 'on', 'exception']"
test_create_view,4,4,,,,,,,,,lower_case_with_underscores,"['test', 'create', 'view']"
test_patch_table,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'patch', 'table']"
description_patched,11,,,,,,,,,11,lower_case_with_underscores,"['description', 'patched']"
expiration_time_patched,11,,,,,,,,,11,lower_case_with_underscores,"['expiration', 'time', 'patched']"
friendly_name_patched,11,,,,,,,,,11,lower_case_with_underscores,"['friendly', 'name', 'patched']"
labels_patched,11,,,,,,,,,11,lower_case_with_underscores,"['labels', 'patched']"
schema_patched,11,,,,,,,,,11,lower_case_with_underscores,"['schema', 'patched']"
time_partitioning_patched,11,,,,,,,,,11,lower_case_with_underscores,"['time', 'partitioning', 'patched']"
require_partition_filter_patched,11,,,,,,,,,11,lower_case_with_underscores,"['require', 'partition', 'filter', 'patched']"
test_patch_view,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'patch', 'view']"
view_id,6,,,,,,,,,6,lower_case_with_underscores,"['view', 'id']"
view_patched,11,,,,,,,,,11,lower_case_with_underscores,"['view', 'patched']"
TestBigQueryCursor,3,,3,,,,,,,,CapitalizedWords,"['test', 'big', 'query', 'cursor']"
test_execute_with_parameters,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'execute', 'with', 'parameters']"
mocked_rwc,58,,,,,20,,,,38,lower_case_with_underscores,"['mocked', 'rwc']"
call_count,461,,,,,,,,,461,lower_case_with_underscores,"['call', 'count']"
TestLabelsInRunJob,2,,2,,,,,,,,CapitalizedWords,"['test', 'labels', 'in', 'run', 'job']"
test_run_query_with_arg,9,9,,,,,,,,,lower_case_with_underscores,"['test', 'run', 'query', 'with', 'arg']"
TestDatasetsOperations,3,,3,,,,,,,,CapitalizedWords,"['test', 'datasets', 'operations']"
test_create_empty_dataset_no_dataset_id_err,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'create', 'empty', 'dataset', 'no', 'dataset', 'id', 'err']"
test_create_empty_dataset_duplicates_call_err,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'create', 'empty', 'dataset', 'duplicates', 'call', 'err']"
test_get_dataset_without_dataset_id,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'get', 'dataset', 'without', 'dataset', 'id']"
test_get_dataset,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'get', 'dataset']"
expected_result,41,,,,,9,,,,32,lower_case_with_underscores,"['expected', 'result']"
MockService,8,,,,,,,,,8,CapitalizedWords,"['mock', 'service']"
test_get_datasets_list,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'get', 'datasets', 'list']"
mocked,6,,,,,,,,,6,lowercase,['mocked']
TestTimePartitioningInRunJob,3,,3,,,,,,,,CapitalizedWords,"['test', 'time', 'partitioning', 'in', 'run', 'job']"
test_run_load_default,6,6,,,,,,,,,lower_case_with_underscores,"['test', 'run', 'load', 'default']"
test_run_with_auto_detect,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'run', 'with', 'auto', 'detect']"
test_run_load_with_arg,6,6,,,,,,,,,lower_case_with_underscores,"['test', 'run', 'load', 'with', 'arg']"
test_run_query_default,5,5,,,,,,,,,lower_case_with_underscores,"['test', 'run', 'query', 'default']"
test_dollar_makes_partition,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'dollar', 'makes', 'partition']"
tp_out,12,,,,,,,,,12,lower_case_with_underscores,"['tp', 'out']"
expect,66,,,,,,,,,66,lowercase,['expect']
test_extra_time_partitioning_options,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'extra', 'time', 'partitioning', 'options']"
TestClusteringInRunJob,3,,3,,,,,,,,CapitalizedWords,"['test', 'clustering', 'in', 'run', 'job']"
TestBigQueryHookLegacySql,3,,3,,,,,,,,CapitalizedWords,"['test', 'big', 'query', 'hook', 'legacy', 'sql']"
test_hook_uses_legacy_sql_by_default,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'hook', 'uses', 'legacy', 'sql', 'by', 'default']"
test_legacy_sql_override_propagates_properly,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'legacy', 'sql', 'override', 'propagates', 'properly']"
TestBigQueryHookLocation,2,,2,,,,,,,,CapitalizedWords,"['test', 'big', 'query', 'hook', 'location']"
test_location_propagates_properly,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'location', 'propagates', 'properly']"
CassandraHookTest,1,,1,,,,,,,,CapitalizedWords,"['cassandra', 'hook', 'test']"
cqls,30,,,,,,,,,30,lowercase,['cqls']
mock_connect,249,,,,,86,,,,163,lower_case_with_underscores,"['mock', 'connect']"
mock_getaddrinfo,6,,,,,,,,,6,lower_case_with_underscores,"['mock', 'getaddrinfo']"
contact_points,3,,,,,,,,,3,lower_case_with_underscores,"['contact', 'points']"
load_balancing_policy,3,,,,,,,,,3,lower_case_with_underscores,"['load', 'balancing', 'policy']"
test_get_lb_policy,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'get', 'lb', 'policy']"
_assert_get_lb_policy,36,3,,,,,,,,33,lower_case_with_underscores,"['assert', 'get', 'lb', 'policy']"
expected_child_policy_type,24,,,,,3,15,,,6,lower_case_with_underscores,"['expected', 'child', 'policy', 'type']"
fake_addr_info,9,,,,,,,,,9,lower_case_with_underscores,"['fake', 'addr', 'info']"
should_throw,12,,,,,3,6,,,3,lower_case_with_underscores,"['should', 'throw']"
expected_policy_type,6,,,,,3,,,,3,lower_case_with_underscores,"['expected', 'policy', 'type']"
thrown,9,,,,,,,,,9,lowercase,['thrown']
_child_policy,3,,,,,,,,,3,lower_case_with_underscores,"['child', 'policy']"
test_record_exists_with_keyspace_from_cql,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'record', 'exists', 'with', 'keyspace', 'from', 'cql']"
test_record_exists_with_keyspace_from_session,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'record', 'exists', 'with', 'keyspace', 'from', 'session']"
test_table_exists_with_keyspace_from_cql,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'table', 'exists', 'with', 'keyspace', 'from', 'cql']"
test_table_exists_with_keyspace_from_session,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'table', 'exists', 'with', 'keyspace', 'from', 'session']"
TASK_ID,868,,,,,,,,,868,UPPER_CASE_WITH_UNDERSCORES,"['task', 'id']"
DEFAULT_CONN_ID,71,,,,,,,,,71,UPPER_CASE_WITH_UNDERSCORES,"['default', 'conn', 'id']"
NOTEBOOK_TASK,69,,,,,,,,,69,UPPER_CASE_WITH_UNDERSCORES,"['notebook', 'task']"
NEW_CLUSTER,63,,,,,,,,,63,UPPER_CASE_WITH_UNDERSCORES,"['new', 'cluster']"
CLUSTER_ID,86,,,,,,,,,86,UPPER_CASE_WITH_UNDERSCORES,"['cluster', 'id']"
RUN_ID,77,,,,,,,,,77,UPPER_CASE_WITH_UNDERSCORES,"['run', 'id']"
JOB_ID,209,,,,,,,,,209,UPPER_CASE_WITH_UNDERSCORES,"['job', 'id']"
HOST,46,,,,,,,,,46,UPPERCASE,"['hos', 't']"
HOST_WITH_SCHEME,6,,,,,,,,,6,UPPER_CASE_WITH_UNDERSCORES,"['host', 'with', 'scheme']"
LOGIN,35,,,,,,,,,35,UPPERCASE,"['logi', 'n']"
PASSWORD,35,,,,,,,,,35,UPPERCASE,"['passwor', 'd']"
TOKEN,19,,,1,,,,,,18,UPPERCASE,"['toke', 'n']"
RUN_PAGE_URL,9,,,,,,,,,9,UPPER_CASE_WITH_UNDERSCORES,"['run', 'page', 'url']"
LIFE_CYCLE_STATE,9,,,,,,,,,9,UPPER_CASE_WITH_UNDERSCORES,"['life', 'cycle', 'state']"
STATE_MESSAGE,9,,,,,,,,,9,UPPER_CASE_WITH_UNDERSCORES,"['state', 'message']"
GET_RUN_RESPONSE,13,,,,,,,,,13,UPPER_CASE_WITH_UNDERSCORES,"['get', 'run', 'response']"
NOTEBOOK_PARAMS,42,,,,,,,,,42,UPPER_CASE_WITH_UNDERSCORES,"['notebook', 'params']"
JAR_PARAMS,39,,,,,,,,,39,UPPER_CASE_WITH_UNDERSCORES,"['jar', 'params']"
RESULT_STATE,6,,,,,,,,,6,UPPER_CASE_WITH_UNDERSCORES,"['result', 'state']"
run_now_endpoint,6,3,,,,,,,,3,lower_case_with_underscores,"['run', 'now', 'endpoint']"
submit_run_endpoint,8,3,,,,,,,,5,lower_case_with_underscores,"['submit', 'run', 'endpoint']"
get_run_endpoint,10,3,,,,,,,,7,lower_case_with_underscores,"['get', 'run', 'endpoint']"
cancel_run_endpoint,6,3,,,,,,,,3,lower_case_with_underscores,"['cancel', 'run', 'endpoint']"
start_cluster_endpoint,6,3,,,,,,,,3,lower_case_with_underscores,"['start', 'cluster', 'endpoint']"
restart_cluster_endpoint,6,3,,,,,,,,3,lower_case_with_underscores,"['restart', 'cluster', 'endpoint']"
terminate_cluster_endpoint,6,3,,,,,,,,3,lower_case_with_underscores,"['terminate', 'cluster', 'endpoint']"
create_valid_response_mock,6,3,,,,,,,,3,lower_case_with_underscores,"['create', 'valid', 'response', 'mock']"
create_post_side_effect,6,3,,,,,,,,3,lower_case_with_underscores,"['create', 'post', 'side', 'effect']"
setup_mock_requests,15,3,,,,,,,,12,lower_case_with_underscores,"['setup', 'mock', 'requests']"
mock_requests,185,,,,,52,,,,133,lower_case_with_underscores,"['mock', 'requests']"
error_count,12,,,,,3,3,,,6,lower_case_with_underscores,"['error', 'count']"
response_content,9,,,,,3,3,,,3,lower_case_with_underscores,"['response', 'content']"
repeat,21,4,,2,,1,,,,14,lowercase,['repeat']
DatabricksHookTest,2,,2,,,,,,,,CapitalizedWords,"['databricks', 'hook', 'test']"
test_parse_host_with_proper_host,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'parse', 'host', 'with', 'proper', 'host']"
test_parse_host_with_scheme,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'parse', 'host', 'with', 'scheme']"
test_init_bad_retry_limit,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'init', 'bad', 'retry', 'limit']"
test_do_api_call_retries_with_retryable_error,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'do', 'api', 'call', 'retries', 'with', 'retryable', 'error']"
SSLError,10,,,,,,,,,10,CapitalizedWords,"['ssl', 'error']"
ConnectTimeout,9,,,,,,,,,9,CapitalizedWords,"['connect', 'timeout']"
mock_errors,27,,,,,,,,,27,lower_case_with_underscores,"['mock', 'errors']"
test_do_api_call_does_not_retry_with_non_retryable_error,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'do', 'api', 'call', 'does', 'not', 'retry', 'with', 'non', 'retryable', 'error']"
test_do_api_call_succeeds_after_retrying,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'do', 'api', 'call', 'succeeds', 'after', 'retrying']"
test_do_api_call_waits_between_retries,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'do', 'api', 'call', 'waits', 'between', 'retries']"
mock_sleep,50,,,,,31,,,,19,lower_case_with_underscores,"['mock', 'sleep']"
mock_calls,66,,,,,,,,,66,lower_case_with_underscores,"['mock', 'calls']"
test_submit_run,6,6,,,,,,,,,lower_case_with_underscores,"['test', 'submit', 'run']"
test_run_now,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'run', 'now']"
codes,17,,,,,,,,,17,lowercase,['codes']
status_code_mock,34,,,,,,,,,34,lower_case_with_underscores,"['status', 'code', 'mock']"
test_get_run_page_url,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'get', 'run', 'page', 'url']"
test_get_run_state,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'get', 'run', 'state']"
test_cancel_run,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'cancel', 'run']"
test_start_cluster,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'start', 'cluster']"
test_restart_cluster,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'restart', 'cluster']"
test_terminate_cluster,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'terminate', 'cluster']"
DatabricksHookTokenTest,2,,2,,,,,,,,CapitalizedWords,"['databricks', 'hook', 'token', 'test']"
RunStateTest,2,,2,,,,,,,,CapitalizedWords,"['run', 'state', 'test']"
test_is_terminal_true,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'is', 'terminal', 'true']"
terminal_states,8,,,,,,,,,8,lower_case_with_underscores,"['terminal', 'states']"
test_is_terminal_false,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'is', 'terminal', 'false']"
test_is_terminal_with_nonexistent_life_cycle_state,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'is', 'terminal', 'with', 'nonexistent', 'life', 'cycle', 'state']"
test_is_successful,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'is', 'successful']"
APP_KEY,6,,,,,,,,,6,UPPER_CASE_WITH_UNDERSCORES,"['app', 'key']"
API_KEY,6,,,,,,,,,6,UPPER_CASE_WITH_UNDERSCORES,"['api', 'key']"
METRIC_NAME,9,,,,,,,,,9,UPPER_CASE_WITH_UNDERSCORES,"['metric', 'name']"
DATAPOINT,9,,,,,,,,,9,UPPERCASE,"['datapoin', 't']"
TAGS,23,,,,,,,,,23,UPPERCASE,"['tag', 's']"
TYPE,36,,,,,,,,,36,UPPERCASE,"['typ', 'e']"
INTERVAL,51,,,,,,,,,51,UPPERCASE,"['interva', 'l']"
TITLE,9,,,,,,,,,9,UPPERCASE,"['titl', 'e']"
AGGREGATION_KEY,9,,,,,,,,,9,UPPER_CASE_WITH_UNDERSCORES,"['aggregation', 'key']"
ALERT_TYPE,9,,,,,,,,,9,UPPER_CASE_WITH_UNDERSCORES,"['alert', 'type']"
DATE_HAPPENED,9,,,,,,,,,9,UPPER_CASE_WITH_UNDERSCORES,"['date', 'happened']"
HANDLE,9,,,,,,,,,9,UPPERCASE,"['handl', 'e']"
PRIORITY,9,,,,,,,,,9,UPPERCASE,"['priorit', 'y']"
RELATED_EVENT_ID,9,,,,,,,,,9,UPPER_CASE_WITH_UNDERSCORES,"['related', 'event', 'id']"
DEVICE_NAME,9,,,,,,,,,9,UPPER_CASE_WITH_UNDERSCORES,"['device', 'name']"
TestDatadogHook,3,,3,,,,,,,,CapitalizedWords,"['test', 'datadog', 'hook']"
mock_initialize,6,,,,,6,,,,,lower_case_with_underscores,"['mock', 'initialize']"
test_api_key_required,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'api', 'key', 'required']"
test_validate_response_valid,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'validate', 'response', 'valid']"
test_validate_response_invalid,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'validate', 'response', 'invalid']"
test_send_metric,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'send', 'metric']"
mock_send,9,,,,,3,,,,6,lower_case_with_underscores,"['mock', 'send']"
test_query_metric,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'query', 'metric']"
mock_time,36,,,,,10,,,,26,lower_case_with_underscores,"['mock', 'time']"
mock_query,14,,,,,4,,,,10,lower_case_with_underscores,"['mock', 'query']"
test_post_event,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'post', 'event']"
mock_create,13,,,,,5,,,,8,lower_case_with_underscores,"['mock', 'create']"
TestDingdingHook,3,,3,,,,,,,,CapitalizedWords,"['test', 'dingding', 'hook']"
test_get_endpoint_conn_id,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'get', 'endpoint', 'conn', 'id']"
test_build_text_message_not_remind,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'build', 'text', 'message', 'not', 'remind']"
test_build_text_message_remind_specific,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'build', 'text', 'message', 'remind', 'specific']"
test_build_text_message_remind_all,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'build', 'text', 'message', 'remind', 'all']"
test_build_markdown_message_remind_specific,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'build', 'markdown', 'message', 'remind', 'specific']"
test_build_markdown_message_remind_all,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'build', 'markdown', 'message', 'remind', 'all']"
test_build_link_message,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'build', 'link', 'message']"
test_build_single_action_card_message,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'build', 'single', 'action', 'card', 'message']"
test_build_multi_action_card_message,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'build', 'multi', 'action', 'card', 'message']"
test_build_feed_card_message,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'build', 'feed', 'card', 'message']"
test_send_not_support_type,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'send', 'not', 'support', 'type']"
TestDiscordWebhookHook,3,,3,,,,,,,,CapitalizedWords,"['test', 'discord', 'webhook', 'hook']"
_config,625,,,,,,,,,625,lowercase,['config']
expected_payload_dict,12,,,,,,,,,12,lower_case_with_underscores,"['expected', 'payload', 'dict']"
expected_payload,6,,,,,,,,,6,lower_case_with_underscores,"['expected', 'payload']"
test_get_webhook_endpoint_manual_token,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'get', 'webhook', 'endpoint', 'manual', 'token']"
provided_endpoint,18,,,,,,,,,18,lower_case_with_underscores,"['provided', 'endpoint']"
test_get_webhook_endpoint_invalid_url,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'get', 'webhook', 'endpoint', 'invalid', 'url']"
expected_message,30,,,,,7,,,,23,lower_case_with_underscores,"['expected', 'message']"
test_get_webhook_endpoint_conn_id,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'get', 'webhook', 'endpoint', 'conn', 'id']"
expected_webhook_endpoint,6,,,,,,,,,6,lower_case_with_underscores,"['expected', 'webhook', 'endpoint']"
test_build_discord_payload,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'build', 'discord', 'payload']"
test_build_discord_payload_message_length,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'build', 'discord', 'payload', 'message', 'length']"
TestEmrHook,3,,3,,,,,,,,CapitalizedWords,"['test', 'emr', 'hook']"
test_create_job_flow_uses_the_emr_config_to_create_a_cluster,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'create', 'job', 'flow', 'uses', 'the', 'emr', 'config', 'to', 'create', 'a', 'cluster']"
test_create_job_flow_extra_args,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'create', 'job', 'flow', 'extra', 'args']"
fh,76,,,,,,,3,,73,lowercase,['fh']
TestFTPHook,7,,3,,,,,,,4,CapitalizedWords,"['test', 'ftp', 'hook']"
conn_mock,89,,,,,,,,,89,lower_case_with_underscores,"['conn', 'mock']"
get_conn_orig,6,,,,,,,,,6,lower_case_with_underscores,"['get', 'conn', 'orig']"
_get_conn_mock,6,3,,,,,,,,3,lower_case_with_underscores,"['get', 'conn', 'mock']"
test_close_conn,6,6,,,,,,,,,lower_case_with_underscores,"['test', 'close', 'conn']"
test_list_directory,6,6,,,,,,,,,lower_case_with_underscores,"['test', 'list', 'directory']"
test_delete_directory,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'delete', 'directory']"
test_delete_file,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'delete', 'file']"
test_rename,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'rename']"
from_path,30,,,,,,,,,30,lower_case_with_underscores,"['from', 'path']"
to_path,33,,,,,,,,,33,lower_case_with_underscores,"['to', 'path']"
test_mod_time,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'mod', 'time']"
test_mod_time_micro,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'mod', 'time', 'micro']"
test_get_size,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'get', 'size']"
test_retrieve_file,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'retrieve', 'file']"
test_retrieve_file_with_callback,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'retrieve', 'file', 'with', 'callback']"
MovedPermanently,4,,,2,,,,,,2,CapitalizedWords,"['moved', 'permanently']"
default_creds_available,13,,,,,,,,,13,lower_case_with_underscores,"['default', 'creds', 'available']"
default_project,14,,,,,,,,,14,lower_case_with_underscores,"['default', 'project']"
TestCatchHttpException,2,,2,,,,,,,,CapitalizedWords,"['test', 'catch', 'http', 'exception']"
test_no_exception,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'no', 'exception']"
FixtureClass,20,,9,,,,,,,11,CapitalizedWords,"['fixture', 'class']"
text_fixture,4,2,,,,,,,,2,lower_case_with_underscores,"['text', 'fixture']"
test_raise_airflowexception,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'raise', 'airflowexception']"
ex_obj,4,,,,,2,,,,2,lower_case_with_underscores,"['ex', 'obj']"
test_fixutre,8,4,,,,,,,,4,lower_case_with_underscores,"['test', 'fixutre']"
cause,5,,,,,1,3,,,1,lowercase,['cause']
test_raise_alreadyexists,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'raise', 'alreadyexists']"
test_raise_http_error,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'raise', 'http', 'error']"
test_fixtue,4,2,,,,,,,,2,lower_case_with_underscores,"['test', 'fixtue']"
TestGoogleCloudBaseHook,2,,2,,,,,,,,CapitalizedWords,"['test', 'google', 'cloud', 'base', 'hook']"
test_default_creds_with_scopes,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'default', 'creds', 'with', 'scopes']"
test_default_creds_no_scopes,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'default', 'creds', 'no', 'scopes']"
test_provide_gcp_credential_file_decorator_key_path,6,6,,,,,,,,,lower_case_with_underscores,"['test', 'provide', 'gcp', 'credential', 'file', 'decorator', 'key', 'path']"
assert_gcp_credential_file_in_env,38,19,,,,,,,,19,lower_case_with_underscores,"['assert', 'gcp', 'credential', 'file', 'in', 'env']"
hook_instance,172,,,,,6,,,,166,lower_case_with_underscores,"['hook', 'instance']"
test_provide_gcp_credential_file_decorator_key_content,6,6,,,,,,,,,lower_case_with_underscores,"['test', 'provide', 'gcp', 'credential', 'file', 'decorator', 'key', 'content']"
mock_file,63,,,,,10,,,,53,lower_case_with_underscores,"['mock', 'file']"
string_file,26,,,,,,,,,26,lower_case_with_underscores,"['string', 'file']"
file_content,57,,,,,12,3,,,42,lower_case_with_underscores,"['file', 'content']"
mock_file_handler,24,,,,,,,,,24,lower_case_with_underscores,"['mock', 'file', 'handler']"
base_gcp_mock,60,,,60,,,,,,,lower_case_with_underscores,"['base', 'gcp', 'mock']"
mock_base_gcp_hook_no_default_project_id,75,3,,33,,,,,,39,lower_case_with_underscores,"['mock', 'base', 'gcp', 'hook', 'no', 'default', 'project', 'id']"
mock_base_gcp_hook_default_project_id,110,3,,48,,,,,,59,lower_case_with_underscores,"['mock', 'base', 'gcp', 'hook', 'default', 'project', 'id']"
GCP_PROJECT_ID_HOOK_UNIT_TEST,236,,,21,,,,,,215,UPPER_CASE_WITH_UNDERSCORES,"['gcp', 'project', 'id', 'hook', 'unit', 'test']"
CBT_INSTANCE,90,,,,,,,,,90,UPPER_CASE_WITH_UNDERSCORES,"['cbt', 'instance']"
CBT_CLUSTER,21,,,,,,,,,21,UPPER_CASE_WITH_UNDERSCORES,"['cbt', 'cluster']"
CBT_ZONE,18,,,,,,,,,18,UPPER_CASE_WITH_UNDERSCORES,"['cbt', 'zone']"
CBT_TABLE,23,,,,,,,,,23,UPPER_CASE_WITH_UNDERSCORES,"['cbt', 'table']"
TestBigtableHookNoDefaultProjectId,3,,3,,,,,,,,CapitalizedWords,"['test', 'bigtable', 'hook', 'no', 'default', 'project', 'id']"
bigtable_hook_no_default_project_id,26,,,,,,,,,26,lower_case_with_underscores,"['bigtable', 'hook', 'no', 'default', 'project', 'id']"
test_get_instance_missing_project_id,4,4,,,,,,,,,lower_case_with_underscores,"['test', 'get', 'instance', 'missing', 'project', 'id']"
instance_method,573,,,,,,,,,573,lower_case_with_underscores,"['instance', 'method']"
instance_exists_method,337,,,,,,,,,337,lower_case_with_underscores,"['instance', 'exists', 'method']"
test_get_instance_overridden_project_id,11,11,,,,,,,,,lower_case_with_underscores,"['test', 'get', 'instance', 'overridden', 'project', 'id']"
test_delete_instance_missing_project_id,6,6,,,,,,,,,lower_case_with_underscores,"['test', 'delete', 'instance', 'missing', 'project', 'id']"
delete_method,160,,,,,,,,,160,lower_case_with_underscores,"['delete', 'method']"
test_delete_instance_overridden_project_id,17,17,,,,,,,,,lower_case_with_underscores,"['test', 'delete', 'instance', 'overridden', 'project', 'id']"
test_create_instance_missing_project_id,6,6,,,,,,,,,lower_case_with_underscores,"['test', 'create', 'instance', 'missing', 'project', 'id']"
instance_create,39,,,,,13,,,,26,lower_case_with_underscores,"['instance', 'create']"
result_return_value,15,,,,,,,,,15,lower_case_with_underscores,"['result', 'return', 'value']"
test_create_instance_overridden_project_id,17,17,,,,,,,,,lower_case_with_underscores,"['test', 'create', 'instance', 'overridden', 'project', 'id']"
test_delete_table_missing_project_id,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'delete', 'table', 'missing', 'project', 'id']"
table_delete_method,22,,,,,,,,,22,lower_case_with_underscores,"['table', 'delete', 'method']"
test_delete_table_overridden_project_id,6,6,,,,,,,,,lower_case_with_underscores,"['test', 'delete', 'table', 'overridden', 'project', 'id']"
