name,all,function def,class def,import,exception,param,keyword,alias,object decl,object,naming_style,words
_callback_tpl,6,,,,,,,,,6,lower_case_with_underscores,"['callback', 'tpl']"
_state_tpl,6,,,,,,,,,6,lower_case_with_underscores,"['state', 'tpl']"
_code_verifier_tpl,6,,,,,,,,,6,lower_case_with_underscores,"['code', 'verifier', 'tpl']"
OAuth,24,,2,4,,,,,,18,CapitalizedWords,"['o', 'auth']"
_clients,8,,,,,,,,,8,lowercase,['clients']
overwrite,12,,,,,4,2,,,6,lowercase,['overwrite']
client_cls,4,,,,,,,,,4,lower_case_with_underscores,"['client', 'cls']"
RemoteApp,14,,2,3,,,,,,9,CapitalizedWords,"['remote', 'app']"
partial,3,,,,,,,,,3,lowercase,['partial']
config,86,,,,,3,,,,83,lowercase,['config']
_get_conf,2,1,,,,,,,,1,lower_case_with_underscores,"['get', 'conf']"
_config_client,2,1,,,,,,,,1,lower_case_with_underscores,"['config', 'client']"
AttributeError,12,,,,,,,,,12,CapitalizedWords,"['attribute', 'error']"
_send_token_update,2,1,,,,,,,,1,lower_case_with_underscores,"['send', 'token', 'update']"
send,67,,,,,,,,,67,lowercase,['send']
sender,1,,,,,,1,,,,lowercase,['sender']
save_authorize_state,4,2,,,,,,,,2,lower_case_with_underscores,"['save', 'authorize', 'state']"
state_key,8,,,,,,,,,8,lower_case_with_underscores,"['state', 'key']"
authorize_redirect,8,2,,,,,,,,6,lower_case_with_underscores,"['authorize', 'redirect']"
req_key,4,,,,,,,,,4,lower_case_with_underscores,"['req', 'key']"
_save_code_verifier,4,2,,,,,,,,2,lower_case_with_underscores,"['save', 'code', 'verifier']"
code,101,,,2,,11,12,,,76,lowercase,['code']
vf_key,8,,,,,,,,,8,lower_case_with_underscores,"['vf', 'key']"
authorize_access_token,10,2,,,,,,,,8,lower_case_with_underscores,"['authorize', 'access', 'token']"
GET,3,,,,,,,,,3,UPPERCASE,"['ge', 't']"
_generate_oauth2_access_token_params,4,2,,,,,,,,2,lower_case_with_underscores,"['generate', 'oauth2', 'access', 'token', 'params']"
cb_key,4,,,,,,,,,4,lower_case_with_underscores,"['cb', 'key']"
getattr,19,,,,,,,,,19,lowercase,['getattr']
request_state,6,,,,,,,,,6,lower_case_with_underscores,"['request', 'state']"
code_verifier,12,,,,,3,,,,9,lower_case_with_underscores,"['code', 'verifier']"
oauth,67,,,2,,,,,,65,lowercase,['oauth']
OAuth1Request,12,,1,7,,,,,,4,CapitalizedWords,"['o', 'auth1', 'request']"
AuthorizationServer,25,,4,13,,,,,,8,CapitalizedWords,"['authorization', 'server']"
_AuthorizationServer,6,,,,,,,3,,3,CapitalizedWords,"['authorization', 'server']"
TemporaryCredential,12,,2,5,,,,,,5,CapitalizedWords,"['temporary', 'credential']"
core,18,,,18,,,,,,,lowercase,['core']
cache,58,,,11,,7,1,,,39,lowercase,['cache']
HttpResponse,2,,,1,,,,,,1,CapitalizedWords,"['http', 'response']"
nonce,67,,,2,,19,9,,,37,lowercase,['nonce']
exists_nonce_in_cache,5,1,,2,,,,,,2,lower_case_with_underscores,"['exists', 'nonce', 'in', 'cache']"
helpers,4,,,4,,,,,,,lowercase,['helpers']
BaseServer,8,,2,3,,,,,,3,CapitalizedWords,"['base', 'server']"
client_model,14,,,,,4,,,,10,lower_case_with_underscores,"['client', 'model']"
token_model,19,,,,,7,,,,12,lower_case_with_underscores,"['token', 'model']"
token_generator,29,4,,,,4,,,,21,lower_case_with_underscores,"['token', 'generator']"
_config,5,,,,,,,,,5,lowercase,['config']
_nonce_expires_in,4,,,,,,,,,4,lower_case_with_underscores,"['nonce', 'expires', 'in']"
methods,28,,,,,2,8,,,18,lowercase,['methods']
SUPPORTED_SIGNATURE_METHODS,6,,,,,,,,,6,UPPER_CASE_WITH_UNDERSCORES,"['supported', 'signature', 'methods']"
get_client_by_id,8,5,,,,,,,,3,lower_case_with_underscores,"['get', 'client', 'by', 'id']"
objects,4,,,,,,,,,4,lowercase,['objects']
DoesNotExist,3,,,,,,,,,3,CapitalizedWords,"['does', 'not', 'exist']"
exists_nonce,47,14,,3,,4,2,,,24,lower_case_with_underscores,"['exists', 'nonce']"
create_token_credential,6,4,,,,,,,,2,lower_case_with_underscores,"['create', 'token', 'credential']"
temporary_credential,8,,,,,1,,,,7,lower_case_with_underscores,"['temporary', 'credential']"
credential,66,,,,,4,,,,62,lowercase,['credential']
item,27,,,,,,,,,27,lowercase,['item']
oauth_token,38,,,,,7,12,,,19,lower_case_with_underscores,"['oauth', 'token']"
oauth_token_secret,12,,,,,,6,,,6,lower_case_with_underscores,"['oauth', 'token', 'secret']"
user_id,63,,,,,3,33,,,27,lower_case_with_underscores,"['user', 'id']"
get_user_id,14,4,,,,,,,,10,lower_case_with_underscores,"['get', 'user', 'id']"
get_client_id,9,5,,,,,,,,4,lower_case_with_underscores,"['get', 'client', 'id']"
save,9,,,,,,,,,9,lowercase,['save']
check_authorization_request,5,2,,,,,,,,3,lower_case_with_underscores,"['check', 'authorization', 'request']"
create_oauth1_request,8,3,,,,,,,,5,lower_case_with_underscores,"['create', 'oauth1', 'request']"
validate_authorization_request,16,7,,,,,,,,9,lower_case_with_underscores,"['validate', 'authorization', 'request']"
handle_response,15,5,,,,,,,,10,lower_case_with_underscores,"['handle', 'response']"
payload,119,,,,,22,1,,,96,lowercase,['payload']
CacheAuthorizationServer,5,,1,2,,,,,,2,CapitalizedWords,"['cache', 'authorization', 'server']"
_temporary_expires_in,4,,,,,,,,,4,lower_case_with_underscores,"['temporary', 'expires', 'in']"
_temporary_credential_key_prefix,6,,,,,,,,,6,lower_case_with_underscores,"['temporary', 'credential', 'key', 'prefix']"
create_temporary_credential,8,5,,,,,,,,3,lower_case_with_underscores,"['create', 'temporary', 'credential']"
key_prefix,23,,,,,4,,,,19,lower_case_with_underscores,"['key', 'prefix']"
timeout,20,,,,,3,9,,,8,lowercase,['timeout']
get_temporary_credential,9,5,,,,,,,,4,lower_case_with_underscores,"['get', 'temporary', 'credential']"
delete_temporary_credential,9,5,,,,,,,,4,lower_case_with_underscores,"['delete', 'temporary', 'credential']"
create_authorization_verifier,8,5,,,,,,,,3,lower_case_with_underscores,"['create', 'authorization', 'verifier']"
user,158,1,,,,4,7,,,146,lowercase,['user']
get_oauth_token,9,5,,,,,,,,4,lower_case_with_underscores,"['get', 'oauth', 'token']"
pk,5,,,,,,,,,5,lowercase,['pk']
timestamp,33,1,,,,4,2,,,26,lowercase,['timestamp']
rv,513,,,,,,,,,513,lowercase,['rv']
bool,3,,,,,,,,,3,lowercase,['bool']
OAuth1Error,25,,1,4,,,,,,20,CapitalizedWords,"['o', 'auth1', 'error']"
ResourceProtector,24,,5,15,,,,,,4,CapitalizedWords,"['resource', 'protector']"
_ResourceProtector,6,,,,,,,3,,3,CapitalizedWords,"['resource', 'protector']"
JsonResponse,4,,,2,,,,,,2,CapitalizedWords,"['json', 'response']"
get_token_credential,4,3,,,,,,,,1,lower_case_with_underscores,"['get', 'token', 'credential']"
acquire_credential,4,2,,,,,,,,2,lower_case_with_underscores,"['acquire', 'credential']"
validate_request,5,2,,,,,,,,3,lower_case_with_underscores,"['validate', 'request']"
realm,39,,,,,6,6,,,27,lowercase,['realm']
wrapper,9,3,,3,,,,,,3,lowercase,['wrapper']
decorated,6,3,,,,,,,,3,lowercase,['decorated']
oauth1_credential,2,,,,,,,,,2,lower_case_with_underscores,"['oauth1', 'credential']"
wraps,3,,,,,,,,,3,lowercase,['wraps']
authorization_server,29,,,7,,7,,,,15,lower_case_with_underscores,"['authorization', 'server']"
resource_protector,7,,,7,,,,,,,lower_case_with_underscores,"['resource', 'protector']"
werkzeug,6,,,6,,,,,,,lowercase,['werkzeug']
exceptions,4,,,4,,,,,,,lowercase,['exceptions']
HTTPException,2,,,1,,,,,,1,CapitalizedWords,"['http', 'exception']"
_HTTPException,3,,1,,,,,,,2,CapitalizedWords,"['http', 'exception']"
raise_http_exception,3,1,,1,,,,,,1,lower_case_with_underscores,"['raise', 'http', 'exception']"
flask,40,,,40,,,,,,,lowercase,['flask']
flask_req,2,,,,,,,1,,1,lower_case_with_underscores,"['flask', 'req']"
to_dict,3,,,,,,,,,3,lower_case_with_underscores,"['to', 'dict']"
form,6,,,,,,,,,6,lowercase,['form']
flat,3,,,,,,3,,,,lowercase,['flat']
base_url,1,,,,,,,,,1,lower_case_with_underscores,"['base', 'url']"
query_string,2,,,,,,,,,2,lower_case_with_underscores,"['query', 'string']"
uuid,2,,,1,,,,,,1,lowercase,['uuid']
redirect,2,,,1,,,,,,1,lowercase,['redirect']
_app_ctx_stack,9,,,3,,,,,,6,lower_case_with_underscores,"['app', 'ctx', 'stack']"
local,3,,,3,,,,,,,lowercase,['local']
LocalProxy,6,,,3,,,,,,3,CapitalizedWords,"['local', 'proxy']"
app,193,,,,,17,,,,176,lowercase,['app']
update_token,21,,,,,3,2,,,16,lower_case_with_underscores,"['update', 'token']"
_registry,4,,,,,,,,,4,lowercase,['registry']
init_app,17,4,,,,,,,,13,lower_case_with_underscores,"['init', 'app']"
extensions,13,,,,,2,,,,11,lowercase,['extensions']
create_client,4,1,,,,,,,,3,lower_case_with_underscores,"['create', 'client']"
_update_config_kwargs,2,1,,,,,,,,1,lower_case_with_underscores,"['update', 'config', 'kwargs']"
_generate_client_kwargs,2,1,,,,,,,,1,lower_case_with_underscores,"['generate', 'client', 'kwargs']"
conf_key,2,,,,,,,,,2,lower_case_with_underscores,"['conf', 'key']"
_generate_oauth1_client_kwargs,2,1,,,,,,,,1,lower_case_with_underscores,"['generate', 'oauth1', 'client', 'kwargs']"
_generate_oauth2_client_kwargs,2,1,,,,,,,,1,lower_case_with_underscores,"['generate', 'oauth2', 'client', 'kwargs']"
sid,7,,,,,,,,,7,lowercase,['sid']
hex,1,,,,,,,,,1,lowercase,['hex']
uuid4,1,,,,,,,,,1,lowercase,['uuid4']
_fetch_request_token,2,,,,,,,,,2,lower_case_with_underscores,"['fetch', 'request', 'token']"
_save_request_token,2,,,,,,,,,2,lower_case_with_underscores,"['save', 'request', 'token']"
ctx,12,,,,,,,,,12,lowercase,['ctx']
top,6,,,,,,,,,6,lowercase,['top']
attr,4,,,,,,,,,4,lowercase,['attr']
setattr,4,,,,,,,,,4,lowercase,['setattr']
utils,4,,,4,,,,,,,lowercase,['utils']
import_string,5,,,2,,,,,,3,lower_case_with_underscores,"['import', 'string']"
Response,10,,,3,,,,,,7,CapitalizedWords,['response']
query_client,59,2,,,,14,1,,,42,lower_case_with_underscores,"['query', 'client']"
_hooks,22,,,,,,,,,22,lowercase,['hooks']
create_token_generator,5,2,,,,,,,,3,lower_case_with_underscores,"['create', 'token', 'generator']"
register_hook,19,3,,,,,,,,16,lower_case_with_underscores,"['register', 'hook']"
secret_generator,6,1,,,,,,,,5,lower_case_with_underscores,"['secret', 'generator']"
create_token,22,5,,,,,,,,17,lower_case_with_underscores,"['create', 'token']"
create_temporary_credentials_response,9,2,,,,,,,,7,lower_case_with_underscores,"['create', 'temporary', 'credentials', 'response']"
create_authorization_response,15,7,,,,,,,,8,lower_case_with_underscores,"['create', 'authorization', 'response']"
grant_user,51,,,,,17,2,,,32,lower_case_with_underscores,"['grant', 'user']"
create_token_response,23,8,,,,,,,,15,lower_case_with_underscores,"['create', 'token', 'response']"
register_temporary_credential_hooks,5,2,,1,,,,,,2,lower_case_with_underscores,"['register', 'temporary', 'credential', 'hooks']"
create_exists_nonce_func,6,2,,2,,,,,,2,lower_case_with_underscores,"['create', 'exists', 'nonce', 'func']"
expires,15,,,,,2,,,,13,lowercase,['expires']
has,2,1,,,,,,,,1,lowercase,['has']
register_nonce_hooks,5,2,,1,,,,,,2,lower_case_with_underscores,"['register', 'nonce', 'hooks']"
_req,10,,,,,,,2,,8,lowercase,['req']
_JSON_HEADERS,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['json', 'headers']"
query_token,25,6,,,,2,,,,17,lower_case_with_underscores,"['query', 'token']"
_exists_nonce,4,,,,,,,,,4,lower_case_with_underscores,"['exists', 'nonce']"
authlib_server_oauth1_credential,1,,,,,,,,,1,lower_case_with_underscores,"['authlib', 'server', 'oauth1', 'credential']"
_get_current_credential,2,1,,,,,,,,1,lower_case_with_underscores,"['get', 'current', 'credential']"
current_credential,4,,,2,,,,,,2,lower_case_with_underscores,"['current', 'credential']"
sqlalchemy,4,,,4,,,,,,,lowercase,['sqlalchemy']
Column,71,,,2,,,,,,69,CapitalizedWords,['column']
UniqueConstraint,2,,,1,,,,,,1,CapitalizedWords,"['unique', 'constraint']"
String,30,,,2,,,,,,28,CapitalizedWords,['string']
Integer,23,,,2,,,,,,21,CapitalizedWords,['integer']
Text,21,,,2,,,,,,19,CapitalizedWords,['text']
ClientMixin,9,,2,5,,,,,,2,CapitalizedWords,"['client', 'mixin']"
TemporaryCredentialMixin,7,,1,4,,,,,,2,CapitalizedWords,"['temporary', 'credential', 'mixin']"
TokenCredentialMixin,7,,1,4,,,,,,2,CapitalizedWords,"['token', 'credential', 'mixin']"
OAuth1ClientMixin,3,,1,1,,,,,,1,CapitalizedWords,"['o', 'auth1', 'client', 'mixin']"
index,7,,,,,,7,,,,lowercase,['index']
nullable,18,,,,,,18,,,,lowercase,['nullable']
default_redirect_uri,11,,,,,,7,,,4,lower_case_with_underscores,"['default', 'redirect', 'uri']"
default,18,,,,,,18,,,,lowercase,['default']
get_default_redirect_uri,7,5,,,,,,,,2,lower_case_with_underscores,"['get', 'default', 'redirect', 'uri']"
get_client_secret,4,3,,,,,,,,1,lower_case_with_underscores,"['get', 'client', 'secret']"
get_rsa_public_key,5,4,,,,,,,,1,lower_case_with_underscores,"['get', 'rsa', 'public', 'key']"
OAuth1TemporaryCredentialMixin,3,,1,1,,,,,,1,CapitalizedWords,"['o', 'auth1', 'temporary', 'credential', 'mixin']"
unique,10,,,,,,10,,,,lowercase,['unique']
oauth_verifier,5,,,,,,2,,,3,lower_case_with_underscores,"['oauth', 'verifier']"
oauth_callback,6,,,,,,1,,,5,lower_case_with_underscores,"['oauth', 'callback']"
set_user_id,4,2,,,,,,,,2,lower_case_with_underscores,"['set', 'user', 'id']"
get_redirect_uri,8,6,,,,,,,,2,lower_case_with_underscores,"['get', 'redirect', 'uri']"
check_verifier,4,3,,,,,,,,1,lower_case_with_underscores,"['check', 'verifier']"
get_oauth_token_secret,8,5,,,,,,,,3,lower_case_with_underscores,"['get', 'oauth', 'token', 'secret']"
OAuth1TimestampNonceMixin,3,,1,1,,,,,,1,CapitalizedWords,"['o', 'auth1', 'timestamp', 'nonce', 'mixin']"
OAuth1TokenCredentialMixin,3,,1,1,,,,,,1,CapitalizedWords,"['o', 'auth1', 'token', 'credential', 'mixin']"
create_query_client_func,7,2,,2,,,,,,3,lower_case_with_underscores,"['create', 'query', 'client', 'func']"
model_class,15,,,,,6,,,,9,lower_case_with_underscores,"['model', 'class']"
q,30,,,,,,2,,,28,b,['q']
first,15,,,,,,,,,15,lowercase,['first']
filter_by,18,,,,,,,,,18,lower_case_with_underscores,"['filter', 'by']"
create_query_token_func,7,2,,2,,,,,,3,lower_case_with_underscores,"['create', 'query', 'token', 'func']"
add,52,,,,,,,,,52,lowercase,['add']
commit,51,,,,,,,,,51,lowercase,['commit']
synchronize_session,1,,,,,,1,,,,lower_case_with_underscores,"['synchronize', 'session']"
register_token_credential_hooks,2,1,,,,,,,,1,lower_case_with_underscores,"['register', 'token', 'credential', 'hooks']"
register_authorization_hooks,4,1,,1,,,,,,2,lower_case_with_underscores,"['register', 'authorization', 'hooks']"
token_credential_model,3,,,,,1,1,,,1,lower_case_with_underscores,"['token', 'credential', 'model']"
temporary_credential_model,4,,,,,1,1,,,2,lower_case_with_underscores,"['temporary', 'credential', 'model']"
timestamp_nonce_model,4,,,,,1,1,,,2,lower_case_with_underscores,"['timestamp', 'nonce', 'model']"
OAuth2Request,4,,1,2,,,,,,1,CapitalizedWords,"['o', 'auth2', 'request']"
ClientAuthentication,8,,1,5,,,,,,2,CapitalizedWords,"['client', 'authentication']"
rfc6750,8,,,8,,,,,,,lowercase,['rfc6750']
BearerToken,6,,1,3,,,,,,2,CapitalizedWords,"['bearer', 'token']"
signals,4,,,4,,,,,,,lowercase,['signals']
client_authenticated,4,,,2,,,,,,2,lower_case_with_underscores,"['client', 'authenticated']"
token_revoked,7,2,,2,,,,,,3,lower_case_with_underscores,"['token', 'revoked']"
GRANT_TYPES_EXPIRES,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['grant', 'types', 'expires']"
save_token,22,1,,,,3,,,,18,lower_case_with_underscores,"['save', 'token']"
authenticate_client,15,3,,4,,,,,,8,lower_case_with_underscores,"['authenticate', 'client']"
setdefault,5,,,,,,,,,5,lowercase,['setdefault']
create_bearer_token_generator,2,1,,,,,,,,1,lower_case_with_underscores,"['create', 'bearer', 'token', 'generator']"
init_jwt_config,2,1,,,,,,,,1,lower_case_with_underscores,"['init', 'jwt', 'config']"
jwt_iss,3,,,,,,,,,3,lower_case_with_underscores,"['jwt', 'iss']"
jwt_key_path,4,,,,,,,,,4,lower_case_with_underscores,"['jwt', 'key', 'path']"
endswith,4,,,,,,,,,4,lowercase,['endswith']
jwt_key,5,,,,,,,,,5,lower_case_with_underscores,"['jwt', 'key']"
load,5,,,,,,,,,5,lowercase,['load']
jwt_alg,3,,,,,,,,,3,lower_case_with_underscores,"['jwt', 'alg']"
jwt_exp,2,,,,,,,,,2,lower_case_with_underscores,"['jwt', 'exp']"
create_oauth2_request,6,2,,,,,,,,4,lower_case_with_underscores,"['create', 'oauth2', 'request']"
send_signal,4,2,,,,,,,,2,lower_case_with_underscores,"['send', 'signal']"
create_token_expires_in_generator,4,2,,,,,,,,2,lower_case_with_underscores,"['create', 'token', 'expires', 'in', 'generator']"
expires_conf,2,,,,,,,,,2,lower_case_with_underscores,"['expires', 'conf']"
access_token_generator,6,,,,,1,,,,5,lower_case_with_underscores,"['access', 'token', 'generator']"
refresh_token_generator,7,,,,,1,,,,6,lower_case_with_underscores,"['refresh', 'token', 'generator']"
expires_generator,10,,,,,1,,,,9,lower_case_with_underscores,"['expires', 'generator']"
validate_consent_request,5,3,,,,,,,,2,lower_case_with_underscores,"['validate', 'consent', 'request']"
end_user,14,,,,,2,1,,,11,lower_case_with_underscores,"['end', 'user']"
grant,52,,,6,,7,1,,,38,lowercase,['grant']
get_authorization_grant,3,1,,,,,,,,2,lower_case_with_underscores,"['get', 'authorization', 'grant']"
prompt,12,,,,,,1,,,11,lowercase,['prompt']
expires_in_conf,3,,,,,1,,,,2,lower_case_with_underscores,"['expires', 'in', 'conf']"
expires_in,29,1,,,,3,6,,,19,lower_case_with_underscores,"['expires', 'in']"
DEFAULT_EXPIRES_IN,4,,,,,,,,,4,UPPER_CASE_WITH_UNDERSCORES,"['default', 'expires', 'in']"
token_generator_conf,6,,,,,1,,,,5,lower_case_with_underscores,"['token', 'generator', 'conf']"
rfc6749,42,,,42,,,,,,,lowercase,['rfc6749']
grants,21,,,18,,,,,,3,lowercase,['grants']
AuthorizationCodeGrant,19,,4,6,,,,,,9,CapitalizedWords,"['authorization', 'code', 'grant']"
AuthorizationCode,8,,2,1,,,,,,5,CapitalizedWords,"['authorization', 'code']"
get_scope,9,5,,,,,,,,4,lower_case_with_underscores,"['get', 'scope']"
create_authorization_code_grant,2,1,,,,,,,,1,lower_case_with_underscores,"['create', 'authorization', 'code', 'grant']"
authenticate_user,19,10,,,,2,,,,7,lower_case_with_underscores,"['authenticate', 'user']"
key_tpl,4,,,,,,,,,4,lower_case_with_underscores,"['key', 'tpl']"
CodeGrant,2,,1,,,,,,,1,CapitalizedWords,"['code', 'grant']"
create_authorization_code,8,6,,,,,,,,2,lower_case_with_underscores,"['create', 'authorization', 'code']"
parse_authorization_code,4,3,,,,,,,,1,lower_case_with_underscores,"['parse', 'authorization', 'code']"
delete_authorization_code,4,3,,,,,,,,1,lower_case_with_underscores,"['delete', 'authorization', 'code']"
authorization_code,33,,,1,,11,,,,21,lower_case_with_underscores,"['authorization', 'code']"
register_cache_authorization_code,4,1,,2,,,,,,1,lower_case_with_underscores,"['register', 'cache', 'authorization', 'code']"
grant_cls,16,,,,,2,,,,14,lower_case_with_underscores,"['grant', 'cls']"
register_grant,16,3,,,,,,,,13,lower_case_with_underscores,"['register', 'grant']"
contextlib,1,,,1,,,,,,,lowercase,['contextlib']
contextmanager,2,,,1,,,,,,1,lowercase,['contextmanager']
OAuth2Error,44,,1,9,,,,,,34,CapitalizedWords,"['o', 'auth2', 'error']"
MissingAuthorizationError,5,,1,2,,,,,,2,CapitalizedWords,"['missing', 'authorization', 'error']"
TokenRequest,3,,1,1,,,,,,1,CapitalizedWords,"['token', 'request']"
token_authenticated,4,,,2,,,,,,2,lower_case_with_underscores,"['token', 'authenticated']"
raise_error_response,4,1,,,,,,,,3,lower_case_with_underscores,"['raise', 'error', 'response']"
acquire_token,3,1,,,,,,,,2,lower_case_with_underscores,"['acquire', 'token']"
operator,15,,,,,4,1,,,10,lowercase,['operator']
full_path,1,,,,,,,,,1,lower_case_with_underscores,"['full', 'path']"
authlib_server_oauth2_token,1,,,,,,,,,1,lower_case_with_underscores,"['authlib', 'server', 'oauth2', 'token']"
acquire,2,1,,,,,,,,1,lowercase,['acquire']
optional,3,,,,,1,1,,,1,lowercase,['optional']
_get_current_token,2,1,,,,,,,,1,lower_case_with_underscores,"['get', 'current', 'token']"
current_token,7,,,2,,,,,,5,lower_case_with_underscores,"['current', 'token']"
Namespace,2,,,1,,,,,,1,CapitalizedWords,['namespace']
_signal,4,,,,,,,,,4,lowercase,['signal']
signal,3,,,,,,,,,3,lowercase,['signal']
time,98,,,20,,,,,,78,lowercase,['time']
Boolean,2,,,1,,,,,,1,CapitalizedWords,['boolean']
ext,3,,,1,,,,,,2,lowercase,['ext']
hybrid,2,,,2,,,,,,,lowercase,['hybrid']
hybrid_property,7,,,1,,,,,,6,lower_case_with_underscores,"['hybrid', 'property']"
TokenMixin,3,,1,1,,,,,,1,CapitalizedWords,"['token', 'mixin']"
AuthorizationCodeMixin,9,,2,6,,,,,,1,CapitalizedWords,"['authorization', 'code', 'mixin']"
oidc,15,,,15,,,,,,,lowercase,['oidc']
OIDCCodeMixin,2,,,,,,,1,,1,CapitalizedWords,"['oidc', 'code', 'mixin']"
OAuth2ClientMixin,3,,1,1,,,,,,1,CapitalizedWords,"['o', 'auth2', 'client', 'mixin']"
issued_at,14,,,,,2,1,,,11,lower_case_with_underscores,"['issued', 'at']"
expires_at,19,,,,,2,4,,,13,lower_case_with_underscores,"['expires', 'at']"
response_type,45,1,,,,6,9,,,29,lower_case_with_underscores,"['response', 'type']"
client_name,1,,,,,,,,,1,lower_case_with_underscores,"['client', 'name']"
client_uri,1,,,,,,,,,1,lower_case_with_underscores,"['client', 'uri']"
logo_uri,1,,,,,,,,,1,lower_case_with_underscores,"['logo', 'uri']"
contact,4,,,,,,,,,4,lowercase,['contact']
tos_uri,1,,,,,,,,,1,lower_case_with_underscores,"['tos', 'uri']"
policy_uri,1,,,,,,,,,1,lower_case_with_underscores,"['policy', 'uri']"
jwks_uri,1,,,,,,,,,1,lower_case_with_underscores,"['jwks', 'uri']"
jwks_text,4,,,,,,,,,4,lower_case_with_underscores,"['jwks', 'text']"
i18n_metadata,7,,,,,,,,,7,lower_case_with_underscores,"['i18n', 'metadata']"
software_id,1,,,,,,,,,1,lower_case_with_underscores,"['software', 'id']"
software_version,1,,,,,,,,,1,lower_case_with_underscores,"['software', 'version']"
redirect_uris,6,2,,,,,,,,4,lower_case_with_underscores,"['redirect', 'uris']"
splitlines,3,,,,,,,,,3,lowercase,['splitlines']
grant_types,4,2,,,,,,,,2,lower_case_with_underscores,"['grant', 'types']"
response_types,7,2,,,,,,,,5,lower_case_with_underscores,"['response', 'types']"
contacts,3,2,,,,,,,,1,lowercase,['contacts']
loads,147,5,,,,,,,,142,lowercase,['loads']
jwks,3,2,,,,,,,,1,lowercase,['jwks']
client_metadata,3,2,,,,,,,,1,lower_case_with_underscores,"['client', 'metadata']"
metadata,149,,,,,,,,,149,lowercase,['metadata']
client_info,1,1,,,,,,,,,lower_case_with_underscores,"['client', 'info']"
client_id_issued_at,1,,,,,,1,,,,lower_case_with_underscores,"['client', 'id', 'issued', 'at']"
client_secret_expires_at,1,,,,,,1,,,,lower_case_with_underscores,"['client', 'secret', 'expires', 'at']"
check_redirect_uri,3,2,,,,,,,,1,lower_case_with_underscores,"['check', 'redirect', 'uri']"
has_client_secret,4,2,,,,,,,,2,lower_case_with_underscores,"['has', 'client', 'secret']"
check_client_secret,4,2,,,,,,,,2,lower_case_with_underscores,"['check', 'client', 'secret']"
check_token_endpoint_auth_method,6,2,,,,,,,,4,lower_case_with_underscores,"['check', 'token', 'endpoint', 'auth', 'method']"
check_response_type,4,2,,,,,,,,2,lower_case_with_underscores,"['check', 'response', 'type']"
check_grant_type,7,2,,,,,,,,5,lower_case_with_underscores,"['check', 'grant', 'type']"
check_requested_scopes,3,2,,,,,,,,1,lower_case_with_underscores,"['check', 'requested', 'scopes']"
scopes,14,,,,,4,,,,10,lowercase,['scopes']
allowed,2,,,,,,,,,2,lowercase,['allowed']
split,9,,,,,,,,,9,lowercase,['split']
issuperset,3,,,,,,,,,3,lowercase,['issuperset']
OAuth2AuthorizationCodeMixin,2,,1,,,,,,,1,CapitalizedWords,"['o', 'auth2', 'authorization', 'code', 'mixin']"
auth_time,15,,,,,2,2,,,11,lower_case_with_underscores,"['auth', 'time']"
get_auth_time,3,2,,,,,,,,1,lower_case_with_underscores,"['get', 'auth', 'time']"
OIDCAuthorizationCodeMixin,3,,1,1,,,,,,1,CapitalizedWords,"['oidc', 'authorization', 'code', 'mixin']"
get_nonce,3,2,,,,,,,,1,lower_case_with_underscores,"['get', 'nonce']"
OAuth2TokenMixin,3,,1,1,,,,,,1,CapitalizedWords,"['o', 'auth2', 'token', 'mixin']"
token_type,20,,,,,,7,,,13,lower_case_with_underscores,"['token', 'type']"
access_token,22,,,,,1,11,,,10,lower_case_with_underscores,"['access', 'token']"
revoked,6,,,,,,1,,,5,lowercase,['revoked']
get_expires_in,3,2,,,,,,,,1,lower_case_with_underscores,"['get', 'expires', 'in']"
get_expires_at,5,2,,,,,,,,3,lower_case_with_underscores,"['get', 'expires', 'at']"
create_save_token_func,3,1,,1,,,,,,1,lower_case_with_underscores,"['create', 'save', 'token', 'func']"
token_type_hint,16,,,,,7,2,,,7,lower_case_with_underscores,"['token', 'type', 'hint']"
create_revocation_endpoint,3,1,,1,,,,,,1,lower_case_with_underscores,"['create', 'revocation', 'endpoint']"
rfc7009,4,,,4,,,,,,,lowercase,['rfc7009']
RevocationEndpoint,7,,1,3,,,,,,3,CapitalizedWords,"['revocation', 'endpoint']"
_RevocationEndpoint,2,,1,,,,,,,1,CapitalizedWords,"['revocation', 'endpoint']"
revoke_token,8,4,,,,,,,,4,lower_case_with_underscores,"['revoke', 'token']"
create_bearer_token_validator,3,1,,1,,,,,,1,lower_case_with_underscores,"['create', 'bearer', 'token', 'validator']"
BearerTokenValidator,7,,1,3,,,,,,3,CapitalizedWords,"['bearer', 'token', 'validator']"
_BearerTokenValidator,2,,1,,,,,,,1,CapitalizedWords,"['bearer', 'token', 'validator']"
authenticate_token,3,2,,,,,,,,1,lower_case_with_underscores,"['authenticate', 'token']"
token_string,7,,,,,3,,,,4,lower_case_with_underscores,"['token', 'string']"
request_invalid,3,2,,,,,,,,1,lower_case_with_underscores,"['request', 'invalid']"
JoseError,24,,1,5,,,,,,18,CapitalizedWords,"['jose', 'error']"
DecodeError,39,,1,6,,,,,,32,CapitalizedWords,"['decode', 'error']"
