name,all,function_def,class_def,import_module_or_alias,exception,param,keyword,alias,object_decl,object,naming_style
absolute_import,356,,,356,,,,,,,lower_case_with_underscores
print_function,359,,,359,,,,,,,lower_case_with_underscores
division,356,,,356,,,,,,,lowercase
os,579,,,69,,,,,,510,lowercase
codecs,3,,,1,,,,,,2,lowercase
fnmatch,5,,,3,,,,,,2,lowercase
fnmatchcase,2,,,1,,,,,,1,lowercase
distutils,28,,,11,,,,,,17,lowercase
util,4,,,2,,,,,,2,lowercase
convert_path,2,,,1,,,,,,1,lower_case_with_underscores
setuptools,3,,,3,,,,,,,lowercase
setup,4,1,,2,,,,,,1,lowercase
ImportError,101,,,,,,,,,101,CapitalizedWords
core,4,,,2,,,,,,2,lowercase
versioneer,5,,,2,,,,,,3,lowercase
CLASSIFIERS,4,,,,,,,,,4,UPPERCASE
NAME,2,,,,,,,,,2,UPPERCASE
MAINTAINER,1,,,,,,,,,1,UPPERCASE
MAINTAINER_EMAIL,1,,,,,,,,,1,UPPER_CASE_WITH_UNDERSCORES
DESCRIPTION,2,,,,,,,,,2,UPPERCASE
LONG_DESCRIPTION,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
read,26,,,,,,2,,,24,lowercase
open,105,,,,,,,,,105,lowercase
encoding,13,,,,,2,8,,,3,lowercase
URL,2,,,,,,,,,2,UPPERCASE
DOWNLOAD_URL,1,,,,,,,,,1,UPPER_CASE_WITH_UNDERSCORES
LICENSE,2,,,,,,,,,2,UPPERCASE
_f,5,,,,,,,,,5,b
split,166,1,,,,,,,,165,lowercase
AUTHOR,2,,,,,,,,,2,UPPERCASE
AUTHOR_EMAIL,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
PLATFORMS,2,,,,,,,,,2,UPPERCASE
find_packages,2,1,,,,,,,,1,lower_case_with_underscores
where,21,,,,,1,,,,20,lowercase
exclude,30,,,,,2,6,,,22,lowercase
out,2046,,,,,152,22,,,1872,lowercase
stack,67,1,,1,,,,,,65,lowercase
prefix,47,,,,,3,18,,,26,lowercase
pop,83,1,,,,,,,,82,lowercase
name,2192,,,,,488,655,,,1049,lowercase
listdir,20,,,,,,,,,20,lowercase
fn,715,28,,,,35,68,,,584,lowercase
join,483,1,,2,,,,,,480,lowercase
path,504,,,3,,9,,,,492,lowercase
isdir,15,,,,,,,,,15,lowercase
isfile,7,,,,,,,,,7,lowercase
append,1212,1,,,,,,,,1211,lowercase
pat,2,,,,,,,,,2,lowercase
list,791,,,,,,,,,791,lowercase
item,88,,,,,15,,,,73,lowercase
version_data,4,,,,,,,,,4,lower_case_with_underscores
get_versions,12,2,,1,,,,,,9,lower_case_with_underscores
fname,38,,,,,2,1,,,35,lowercase
f,4900,62,,,,75,2,,,4761,b
lines,48,,,,,,,,,48,lowercase
readlines,10,,,,,,,,,10,lowercase
l,423,,,,,14,,,1,408,b
startswith,172,,,,,,,,,172,lowercase
len,2356,,,,,,,,,2356,lowercase
FALLBACK_VERSION,4,,,,,,,,,4,UPPER_CASE_WITH_UNDERSCORES
strip,66,,,,,,,,,66,lowercase
do_setup,4,2,,,,,,,,2,lower_case_with_underscores
version,203,1,,3,,11,17,,,171,lowercase
description,11,,,,,1,2,,,8,lowercase
long_description,1,,,,,,1,,,,lower_case_with_underscores
classifiers,1,,,,,,1,,,,lowercase
author,1,,,,,,1,,,,lowercase
author_email,1,,,,,,1,,,,lower_case_with_underscores
url,9,,,,,,1,,,8,lowercase
license,1,,,,,,1,,,,lowercase
platforms,1,,,,,,1,,,,lowercase
packages,1,,,,,,1,,,,lowercase
cmdclass,1,,,,,,1,,,,lowercase
get_cmdclass,2,1,,,,,,,,1,lower_case_with_underscores
install_requires,1,,,,,,1,,,,lower_case_with_underscores
extras_require,1,,,,,,1,,,,lower_case_with_underscores
package_data,1,,,,,,1,,,,lower_case_with_underscores
entry_points,1,,,,,,1,,,,lower_case_with_underscores
keywords,27,,,,,2,1,,,24,lowercase
configparser,20,,,8,,,,1,,11,lowercase
ConfigParser,9,,,1,,,,1,,7,CapitalizedWords
errno,25,,,6,,,,,,19,lowercase
json,15,,,3,,,,,,12,lowercase
re,54,,,10,,,,,,44,lowercase
subprocess,36,,,9,,,,,,27,lowercase
sys,406,,,77,,,,,,329,lowercase
VersioneerConfig,4,,2,,,,,,,2,CapitalizedWords
get_root,7,1,,,,,,,,6,lower_case_with_underscores
root,119,,,,,7,1,,,111,lowercase
realpath,20,,,,,,,,,20,lowercase
abspath,13,,,,,,,,,13,lowercase
getcwd,8,,,,,,,,,8,lowercase
setup_py,4,,,,,,,,,4,lower_case_with_underscores
versioneer_py,6,,,,,,,,,6,lower_case_with_underscores
exists,51,,,,,,,,,51,lowercase
dirname,88,,,1,,3,,,,84,lowercase
argv,83,,,,,3,2,,,78,lowercase
err,66,,,,4,1,,,,61,lowercase
VersioneerBadRootError,2,,1,,,,,,,1,CapitalizedWords
me,9,,,,,,,,,9,lowercase
me_dir,2,,,,,,,,,2,lower_case_with_underscores
normcase,2,,,,,,,,,2,lowercase
splitext,3,,,,,,,,,3,lowercase
vsr_dir,2,,,,,,,,,2,lower_case_with_underscores
print,1114,,,,,,,,,1114,lowercase
NameError,4,,,,,,,,,4,CapitalizedWords
get_config_from_root,7,1,,,,,,,,6,lower_case_with_underscores
setup_cfg,2,,,,,,,,,2,lower_case_with_underscores
parser,56,,,,,4,,,,52,lowercase
SafeConfigParser,2,,,,,,,,,2,CapitalizedWords
readfp,1,,,,,,,,,1,lowercase
VCS,10,,,,,,,,,10,UPPERCASE
get,175,2,,,,,,,,173,lowercase
has_option,1,,,,,,,,,1,lower_case_with_underscores
cfg,80,,,,,,,,,80,lowercase
style,33,,,,,2,4,,,27,lowercase
versionfile_source,24,,,,,1,,,,23,lower_case_with_underscores
versionfile_build,3,,,,,,,,,3,lower_case_with_underscores
tag_prefix,30,,,,,4,,,,26,lower_case_with_underscores
parentdir_prefix,17,,,,,2,,,,15,lower_case_with_underscores
verbose,182,,,,,19,12,,1,150,lowercase
NotThisMethod,23,,2,,,,,,,21,CapitalizedWords
Exception,341,,,,,,,,,341,CapitalizedWords
LONG_VERSION_PY,6,,,,,,,,,6,UPPER_CASE_WITH_UNDERSCORES
HANDLERS,9,,,,,,,,,9,UPPERCASE
register_vcs_handler,8,2,,,,,,,,6,lower_case_with_underscores
vcs,8,,,,,2,,,,6,lowercase
method,33,,,,,3,1,,,29,lowercase
decorate,4,2,,,,,,,,2,lowercase
run_command,17,2,,,,2,,,,13,lower_case_with_underscores
commands,8,,,,,2,,,,6,lowercase
