name,all,function def,class def,import,exception,param,keyword,alias,object decl,object,case_convention,words
get_kernel_cache,5,1,,,,,,,,4,lower_case_with_underscores,"['get', 'kernel', 'cache']"
clone_inputs,2,1,,,,,,,,1,lower_case_with_underscores,"['clone', 'inputs']"
odtype,49,,,,,,1,,,48,lowercase,['odtype']
_grad_broadcast_unary_arccosh,3,,,,,,,,,3,lower_case_with_underscores,"['grad', 'broadcast', 'unary', 'arccosh']"
TheanoConfigWarning,2,,1,,,,,,,1,CapitalizedWords,"['theano', 'config', 'warning']"
tensor_list,4,,,,,,,,,4,lower_case_with_underscores,"['tensor', 'list']"
test_misc_prints,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'misc', 'prints']"
def_macros,6,,,,,,,,,6,lower_case_with_underscores,"['def', 'macros']"
triple,3,,,,,,,,,3,lowercase,['triple']
seen,25,,,,,,,,,25,lowercase,['seen']
test_not_inplace,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'not', 'inplace']"
branch_select,3,,,,,,,,,3,lower_case_with_underscores,"['branch', 'select']"
mySymbolicMatricesList2,12,,,,,,,,,12,mixedCase,"['my', 'symbolic', 'matrices', 'list2']"
local_one_plus_neg_erf,4,,,,,,,,,4,lower_case_with_underscores,"['local', 'one', 'plus', 'neg', 'erf']"
min_grad_data,2,,,,,,,,,2,lower_case_with_underscores,"['min', 'grad', 'data']"
exponent_range,5,,,,,,1,,,4,lower_case_with_underscores,"['exponent', 'range']"
v_shape,26,,,,,,,,,26,lower_case_with_underscores,"['v', 'shape']"
i22,2,,,,,,,,,2,lowercase,['i22']
y_stride,4,,,,,,2,,,2,lower_case_with_underscores,"['y', 'stride']"
i24,2,,,,,,,,,2,lowercase,['i24']
hexdigest,6,,,,,,,,,6,lowercase,['hexdigest']
c_outs,6,,,,,,,,,6,lower_case_with_underscores,"['c', 'outs']"
is_python_file,2,1,,,,,,,,1,lower_case_with_underscores,"['is', 'python', 'file']"
fast_inplace_check,1,1,,,,,,,,,lower_case_with_underscores,"['fast', 'inplace', 'check']"
u_t,51,,,,,,,,,51,lower_case_with_underscores,"['u', 't']"
irecv,2,1,,,,,,,,1,lowercase,['irecv']
_cmpfV,2,1,,,,,,,,1,mixedCase,"['cmpf', 'v']"
additional_output_states,5,,,,,,,,,5,lower_case_with_underscores,"['additional', 'output', 'states']"
loss_ti,2,1,,,,,,,,1,lower_case_with_underscores,"['loss', 'ti']"
add_symbols,2,,,,,,2,,,,lower_case_with_underscores,"['add', 'symbols']"
wr_offset,2,,,,,,,,,2,lower_case_with_underscores,"['wr', 'offset']"
gx_stg,2,,,,,,,,,2,lower_case_with_underscores,"['gx', 'stg']"
xe_val,2,,,,,,,,,2,lower_case_with_underscores,"['xe', 'val']"
dnn_op,4,1,,,,,,,,3,lower_case_with_underscores,"['dnn', 'op']"
e_subslice,1,,,,,,,,,1,lower_case_with_underscores,"['e', 'subslice']"
unpickle,9,4,,,,,,,,5,lowercase,['unpickle']
TestGpuGerNoTransfer,1,,1,,,,,,,,CapitalizedWords,"['test', 'gpu', 'ger', 'no', 'transfer']"
local_erf_minus_one,4,,,,,,,,,4,lower_case_with_underscores,"['local', 'erf', 'minus', 'one']"
state_buffers,8,,,,,,,,,8,lower_case_with_underscores,"['state', 'buffers']"
Fourier,4,,1,1,,,,,,2,CapitalizedWords,['fourier']
stack,53,1,,1,,,,,,51,lowercase,['stack']
loop_tasks,10,,,,,,1,,,9,lower_case_with_underscores,"['loop', 'tasks']"
T_bunch_of_modes,1,,1,,,,,,,,ugly,"['t', 'bunch', 'of', 'modes']"
_get_module,2,1,,,,,,,,1,lower_case_with_underscores,"['get', 'module']"
out_dims,3,,,,,,,,,3,lower_case_with_underscores,"['out', 'dims']"
count_minimum_peak,2,1,,,,,,,,1,lower_case_with_underscores,"['count', 'minimum', 'peak']"
convert_to_int32,3,,,,,,,,,3,lower_case_with_underscores,"['convert', 'to', 'int32']"
get_c_extract_out,2,1,,,,,,,,1,lower_case_with_underscores,"['get', 'c', 'extract', 'out']"
elem,165,,,,,,,,,165,lowercase,['elem']
pydot_imported,9,,,,,,,,,9,lower_case_with_underscores,"['pydot', 'imported']"
false_ins,4,,,,,,,,,4,lower_case_with_underscores,"['false', 'ins']"
test_comparison_different_depth,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'comparison', 'different', 'depth']"
_bgrad,3,1,,,,,,,,2,lowercase,['bgrad']
Tout,2,,,,,,,,,2,CapitalizedWords,['tout']
old_idx,2,,,,,,,,,2,lower_case_with_underscores,"['old', 'idx']"
test_gpu_contiguous,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'gpu', 'contiguous']"
sims,2,,,,,,,,,2,lowercase,['sims']
max_graphlen,7,,,,,,3,,,4,lower_case_with_underscores,"['max', 'graphlen']"
gpu_gemm_inplace,6,,,1,,,,,,5,lower_case_with_underscores,"['gpu', 'gemm', 'inplace']"
test_prod_no_zeros_in_input,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'prod', 'no', 'zeros', 'in', 'input']"
_file,8,,,,,,,,,8,lowercase,['file']
test_no_reuse,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'no', 'reuse']"
ufunc_args,2,,,,,,,,,2,lower_case_with_underscores,"['ufunc', 'args']"
high_val,47,,,,,,,,,47,lower_case_with_underscores,"['high', 'val']"
dCdH_,4,,,,,,,,,4,mixedCase,"['d', 'cd', 'h']"
cast_value_,6,,,,,,4,,,2,lower_case_with_underscores,"['cast', 'value']"
int_bitwidth,9,,,,,,,,,9,lower_case_with_underscores,"['int', 'bitwidth']"
addTest,1,,,,,,,,,1,mixedCase,"['add', 'test']"
test_tensorvariable,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'tensorvariable']"
inner_seqs,33,1,,,,,,,,32,lower_case_with_underscores,"['inner', 'seqs']"
simm,2,,,,,,,,,2,lowercase,['simm']
cufft,5,,,,,,,,,5,lowercase,['cufft']
unroll_batch,77,,,,,,30,,,47,lower_case_with_underscores,"['unroll', 'batch']"
all_types,13,,,,,,,,,13,lower_case_with_underscores,"['all', 'types']"
indexof,3,,,,,,,,,3,lowercase,['indexof']
tz_i,3,,,,,,,,,3,lower_case_with_underscores,"['tz', 'i']"
test_alloc_diag,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'alloc', 'diag']"
MulSDCSR,3,,1,1,,,,,,1,CapitalizedWords,"['mul', 'sdcs', 'r']"
signals,13,,,,,,,,,13,lowercase,['signals']
test_scan_extra_inputs_hessian,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'scan', 'extra', 'inputs', 'hessian']"
parents,10,,,,,,,,,10,lowercase,['parents']
location,38,,,,,,5,,,33,lowercase,['location']
arcsinh_inplace,2,1,,,,,,,,1,lower_case_with_underscores,"['arcsinh', 'inplace']"
not_options,7,,,,,,,,,7,lower_case_with_underscores,"['not', 'options']"
TestIsSameGraph,1,,1,,,,,,,,CapitalizedWords,"['test', 'is', 'same', 'graph']"
MulSDCSC,3,,1,1,,,,,,1,CapitalizedWords,"['mul', 'sdcs', 'c']"
float32,92,,,3,,,4,,,85,lowercase,['float32']
a_v,39,,,,,,,,,39,lower_case_with_underscores,"['a', 'v']"
un_k,9,,,,,,,,,9,lower_case_with_underscores,"['un', 'k']"
a_s,3,,,,,,,,,3,lower_case_with_underscores,"['a', 's']"
pooled_neibs,2,,,,,,,,,2,lower_case_with_underscores,"['pooled', 'neibs']"
x_pos,4,,,,,,,,,4,lower_case_with_underscores,"['x', 'pos']"
format,467,1,,,,,41,,,425,lowercase,['format']
Test_ViewMap,1,,1,,,,,,,,ugly,"['test', 'viewmap']"
signal_conv2d_interface,1,,,,,,,,,1,lower_case_with_underscores,"['signal', 'conv2d', 'interface']"
new_input,5,,,,,,,,,5,lower_case_with_underscores,"['new', 'input']"
test_local_set_to_inc_subtensor,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'local', 'set', 'to', 'inc', 'subtensor']"
o_offset,20,,,,,,,,,20,lower_case_with_underscores,"['o', 'offset']"
a_n,27,,,,,,,,,27,lower_case_with_underscores,"['a', 'n']"
a_l,2,,,,,,,,,2,lower_case_with_underscores,"['a', 'l']"
access_term_cache,2,1,,,,,,,,1,lower_case_with_underscores,"['access', 'term', 'cache']"
a_i,3,,,,,,,,,3,lower_case_with_underscores,"['a', 'i']"
TestEquilibrium,1,,1,,,,,,,,CapitalizedWords,"['test', 'equilibrium']"
dstop,3,,,,,,,,,3,lowercase,['dstop']
ivar,4,,,,,,,,,4,lowercase,['ivar']
d,806,1,,,,,13,,,792,b,['d']
gnumpy,6,,,2,,,,,,4,lowercase,['gnumpy']
data1,2,,,,,,,,,2,lowercase,['data1']
grad_dict,15,,,,,,,,,15,lower_case_with_underscores,"['grad', 'dict']"
test_unroll_batch,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'unroll', 'batch']"
to_list,9,1,,,,,,,,8,lower_case_with_underscores,"['to', 'list']"
data0,2,,,,,,,,,2,lowercase,['data0']
c_header,1,,,,,,,,,1,lower_case_with_underscores,"['c', 'header']"
_check_strides_match,2,1,,,,,,,,1,lower_case_with_underscores,"['check', 'strides', 'match']"
parent2,3,,,,,,,,,3,lowercase,['parent2']
parent1,2,,,,,,,,,2,lowercase,['parent1']
ival,24,,,,,,,,,24,lowercase,['ival']
OS,2,,,,,,,,,2,UPPERCASE,"['o', 's']"
OR,5,,1,,,,,,,4,UPPERCASE,"['o', 'r']"
OP,10,,,,,,,,,10,UPPERCASE,"['o', 'p']"
post_r0,2,,,,,,,,,2,lower_case_with_underscores,"['post', 'r0']"
test_GpuCAReduceCuda,2,,1,,,,,,,1,ugly,"['test', 'gpucareducecuda']"
post_r2,5,,,,,,,,,5,lower_case_with_underscores,"['post', 'r2']"
is_llvm,4,,,,,,,,,4,lower_case_with_underscores,"['is', 'llvm']"
post_r4,2,,,,,,,,,2,lower_case_with_underscores,"['post', 'r4']"
test_constant_output,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'constant', 'output']"
data_xy,2,,,,,,,,,2,lower_case_with_underscores,"['data', 'xy']"
_nonzero,2,,,,,,,,,2,lowercase,['nonzero']
test_adv1_inc_sub_notlastdim_1_2dval_no_broadcast,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'adv1', 'inc', 'sub', 'notlastdim', '1', '2dval', 'no', 'broadcast']"
output_grad_desc,1,,,,,,1,,,,lower_case_with_underscores,"['output', 'grad', 'desc']"
mem_info,5,,,,,,,,,5,lower_case_with_underscores,"['mem', 'info']"
erf_inplace,2,1,,,,,,,,1,lower_case_with_underscores,"['erf', 'inplace']"
_rest,1,,,,,,,,,1,lowercase,['rest']
b5,3,,,,,,,,,3,lowercase,['b5']
list_of_things,7,,,,,,,,,7,lower_case_with_underscores,"['list', 'of', 'things']"
b0,45,,,,,,,,,45,lowercase,['b0']
b1,53,,,,,,,,,53,lowercase,['b1']
b2,28,,,,,,,,,28,lowercase,['b2']
outer_outputs,10,,,,,,,,,10,lower_case_with_underscores,"['outer', 'outputs']"
_FunctionGraphEvent,4,,1,,,,,,,3,CapitalizedWords,"['function', 'graph', 'event']"
GpuArrayVariable,3,,1,1,,,,,,1,CapitalizedWords,"['gpu', 'array', 'variable']"
post0b,2,,,,,,,,,2,lowercase,['post0b']
NaiveAlgo,3,,1,1,,,,,,1,CapitalizedWords,"['naive', 'algo']"
opname,5,,,,,,,,,5,lowercase,['opname']
inner_seq,2,,,,,,,,,2,lower_case_with_underscores,"['inner', 'seq']"
data_size,2,,,,,,,,,2,lower_case_with_underscores,"['data', 'size']"
wscalar,5,,,,,,,,,5,lowercase,['wscalar']
new_node,29,,,,,,,,,29,lower_case_with_underscores,"['new', 'node']"
err_msg,28,,,,,,,,,28,lower_case_with_underscores,"['err', 'msg']"
test_multiple_out,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'multiple', 'out']"
is_updates,10,2,,,,,,,,8,lower_case_with_underscores,"['is', 'updates']"
ev_input,5,,,,,,,,,5,lower_case_with_underscores,"['ev', 'input']"
dmatrix4,7,,,,,,,,,7,lowercase,['dmatrix4']
structured_exp,3,1,,1,,,,,,1,lower_case_with_underscores,"['structured', 'exp']"
test_simple_3d,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'simple', '3d']"
ft_limit_iters,1,,,,,,,,,1,lower_case_with_underscores,"['ft', 'limit', 'iters']"
ind2shp,4,,,,,,,,,4,lowercase,['ind2shp']
bb,15,,,,,,,,,15,lowercase,['bb']
bc,7,,,,,,,,,7,lowercase,['bc']
UserDict,2,,,2,,,,,,,CapitalizedWords,"['user', 'dict']"
bh,2,,,,,,,,,2,lowercase,['bh']
find_stmt,7,,,,,,,,,7,lower_case_with_underscores,"['find', 'stmt']"
bv,71,,,,,,,,,71,lowercase,['bv']
pos_inp,3,,,,,,,,,3,lower_case_with_underscores,"['pos', 'inp']"
br,4,,,,,,,,,4,lowercase,['br']
bs,9,,,,,,,,,9,lowercase,['bs']
k_var,1,,,,,,1,,,,lower_case_with_underscores,"['k', 'var']"
major,6,,,,,,,,,6,lowercase,['major']
bx,6,,,,,,,,,6,lowercase,['bx']
by,7,,,,,,,,,7,lowercase,['by']
Loop,2,,1,,,,,,,1,CapitalizedWords,['loop']
simplify,8,1,,,,,,,,7,lowercase,['simplify']
NoOutputFromInplace,3,,1,1,,,,,,1,CapitalizedWords,"['no', 'output', 'from', 'inplace']"
reduced,6,,,,,,,,,6,lowercase,['reduced']
maxlen,6,,,,,,,,,6,lowercase,['maxlen']
build_graph,15,6,,,,,,,,9,lower_case_with_underscores,"['build', 'graph']"
bR,8,,,,,,,,,8,mixedCase,"['b', 'r']"
ysym,6,,,,,,,,,6,lowercase,['ysym']
b_,41,,,,,,,,,41,b,['b']
test_gemm_unrolled,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'gemm', 'unrolled']"
randcomplex_nonzero,3,1,,,,,,,,2,lower_case_with_underscores,"['randcomplex', 'nonzero']"
diff_line,4,,,,,,,,,4,lower_case_with_underscores,"['diff', 'line']"
to_one_hot,4,1,,1,,,,,,2,lower_case_with_underscores,"['to', 'one', 'hot']"
random_integers_helper,2,1,,,,,,,,1,lower_case_with_underscores,"['random', 'integers', 'helper']"
intc,4,,,,,,,,,4,lowercase,['intc']
a_m2,1,,,,,,,,,1,lower_case_with_underscores,"['a', 'm2']"
old_default_opt,2,,,,,,,,,2,lower_case_with_underscores,"['old', 'default', 'opt']"
wrap_linker,9,1,,,,,,,,8,lower_case_with_underscores,"['wrap', 'linker']"
python_inc,3,,,,,,,,,3,lower_case_with_underscores,"['python', 'inc']"
initial_W,2,,,,,,,,,2,ugly,"['initial', 'w']"
force_init_beta,11,,,,,,4,,,7,lower_case_with_underscores,"['force', 'init', 'beta']"
intp,3,,,,,,,,,3,lowercase,['intp']
ints,9,,,1,,,,,,8,lowercase,['ints']
c_init_code,24,18,,,,,2,,,4,lower_case_with_underscores,"['c', 'init', 'code']"
tensor_var,12,,,,,,,,,12,lower_case_with_underscores,"['tensor', 'var']"
classification_cost_matrix,2,,,,,,,,,2,lower_case_with_underscores,"['classification', 'cost', 'matrix']"
NEQ,6,,1,,,,,,,5,UPPERCASE,"['ne', 'q']"
gcc_version,3,1,,,,,,,,2,lower_case_with_underscores,"['gcc', 'version']"
o_type_num,4,,,,,,,,,4,lower_case_with_underscores,"['o', 'type', 'num']"
nodeid,4,,,,,,,,,4,lowercase,['nodeid']
hid_flat,6,,,,,,,,,6,lower_case_with_underscores,"['hid', 'flat']"
u1,44,,,,,,,,,44,lowercase,['u1']
u0,14,,,,,,,,,14,lowercase,['u0']
out2_4_4,4,,,,,,,,,4,lower_case_with_underscores,"['out2', '4', '4']"
u2,48,,,,,,,,,48,lowercase,['u2']
test_extract_diag_grad,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'extract', 'diag', 'grad']"
arg_vals,4,,,,,,,,,4,lower_case_with_underscores,"['arg', 'vals']"
t_gemv1,14,2,,,,,,,,12,lower_case_with_underscores,"['t', 'gemv1']"
to_hash,5,,,,,,,,,5,lower_case_with_underscores,"['to', 'hash']"
new_rstate,25,,,,,,,,,25,lower_case_with_underscores,"['new', 'rstate']"
test_just_c_code,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'just', 'c', 'code']"
intX,5,,,,,,,,,5,mixedCase,"['int', 'x']"
c_support_code_struct,8,5,,,,,,,,3,lower_case_with_underscores,"['c', 'support', 'code', 'struct']"
register_deep_copy_op_c_code,5,1,,1,,,,,,3,lower_case_with_underscores,"['register', 'deep', 'copy', 'op', 'c', 'code']"
do_unalign,9,,,,,,1,,,8,lower_case_with_underscores,"['do', 'unalign']"
active_order,2,,,,,,,,,2,lower_case_with_underscores,"['active', 'order']"
lscalars,5,,,,,,,,,5,lowercase,['lscalars']
link,56,,,10,,,,,,46,lowercase,['link']
atol,104,,,,,,45,,,59,lowercase,['atol']
line,85,,,,,,,,,85,lowercase,['line']
int8,61,,,1,,,22,,,38,lowercase,['int8']
do_manual_check,3,,,,,,1,,,2,lower_case_with_underscores,"['do', 'manual', 'check']"
n_bits,3,,,,,,,,,3,lower_case_with_underscores,"['n', 'bits']"
test_fill_grad,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'fill', 'grad']"
total_val_2,2,,,,,,,,,2,lower_case_with_underscores,"['total', 'val', '2']"
total_val_3,2,,,,,,,,,2,lower_case_with_underscores,"['total', 'val', '3']"
ux,2,,,,,,,,,2,lowercase,['ux']
uu,4,,,,,,,,,4,lowercase,['uu']
local_identity_noshape_to_identity_shape,2,1,,,,,,,,1,lower_case_with_underscores,"['local', 'identity', 'noshape', 'to', 'identity', 'shape']"
up,17,,,,,,,,,17,lowercase,['up']
code_string,1,,,,,,,,,1,lower_case_with_underscores,"['code', 'string']"
are_instances,2,,,,,,,,,2,lower_case_with_underscores,"['are', 'instances']"
impl,135,90,,,,,,,,45,lowercase,['impl']
sc_complex_dot_batched,2,1,,,,,,,,1,lower_case_with_underscores,"['sc', 'complex', 'dot', 'batched']"
imported_scipy_signal,5,,,,,,,,,5,lower_case_with_underscores,"['imported', 'scipy', 'signal']"
theano_sol,2,,,,,,,,,2,lower_case_with_underscores,"['theano', 'sol']"
test_CumprodOp,1,1,,,,,,,,,ugly,"['test', 'cumprodop']"
ArccosTester,1,,,,,,,,,1,CapitalizedWords,"['arccos', 'tester']"
parser,22,,,,,,,,,22,lowercase,['parser']
inner_inputs,22,,,,,,,,,22,lower_case_with_underscores,"['inner', 'inputs']"
l1kernvals,4,,,,,,,,,4,lowercase,['l1kernvals']
test_local_gpu_elemwise_careduce,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'local', 'gpu', 'elemwise', 'careduce']"
test_strict_generic,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'strict', 'generic']"
test_default_updates_input,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'default', 'updates', 'input']"
T_Shape,1,,1,,,,,,,,ugly,"['t', 'shape']"
to_keep,8,,,,,,,,,8,lower_case_with_underscores,"['to', 'keep']"
defines,4,,,,,,,,,4,lowercase,['defines']
diff_tuple,2,,,,,,,,,2,lower_case_with_underscores,"['diff', 'tuple']"
T_Rebroadcast,1,,1,,,,,,,,ugly,"['t', 'rebroadcast']"
shapes_function,3,,,,,,,,,3,lower_case_with_underscores,"['shapes', 'function']"
codes,11,,,,,,,,,11,lowercase,['codes']
clone_v_get_shared_updates,8,1,,,,,,,,7,lower_case_with_underscores,"['clone', 'v', 'get', 'shared', 'updates']"
n_mitmot_outs,5,,,,,,,,,5,lower_case_with_underscores,"['n', 'mitmot', 'outs']"
targ,16,,,,,,,,,16,lowercase,['targ']
uni02,3,,,,,,,,,3,lowercase,['uni02']
invalid,12,,,,,,2,,,10,lowercase,['invalid']
_zero_disconnected,4,1,,2,,,,,,1,lower_case_with_underscores,"['zero', 'disconnected']"
i_val_idx,3,,,,,,,,,3,lower_case_with_underscores,"['i', 'val', 'idx']"
gpuger_no_inplace,5,,,1,,,,,,4,lower_case_with_underscores,"['gpuger', 'no', 'inplace']"
class_nodes,2,1,,,,,,,,1,lower_case_with_underscores,"['class', 'nodes']"
x_all,4,,,,,,,,,4,lower_case_with_underscores,"['x', 'all']"
inner_out_sit_sot,10,,,,,,,,,10,lower_case_with_underscores,"['inner', 'out', 'sit', 'sot']"
revision,3,,,,,,1,,,2,lowercase,['revision']
nonzero,19,2,,1,,,,,,16,lowercase,['nonzero']
dkwargs,1,,,,,,,,,1,lowercase,['dkwargs']
elements,1,1,,,,,,,,,lowercase,['elements']
MulSV,4,,1,1,,,,,,2,CapitalizedWords,"['mul', 's', 'v']"
use_c_ger,2,1,,,,,,,,1,lower_case_with_underscores,"['use', 'c', 'ger']"
min_age,5,,,,,,1,,,4,lower_case_with_underscores,"['min', 'age']"
bg_args,1,,,,,,,,,1,lower_case_with_underscores,"['bg', 'args']"
unknown_shape,2,,,,,,,,,2,lower_case_with_underscores,"['unknown', 'shape']"
MulSD,5,,1,1,,,,,,3,CapitalizedWords,"['mul', 's', 'd']"
test_multilayer_sparse,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'multilayer', 'sparse']"
test_cumsumOp,1,1,,,,,,,,,ugly,"['test', 'cumsumop']"
code1,4,,,,,,,,,4,lowercase,['code1']
read_owner,11,,,,,,,,,11,lower_case_with_underscores,"['read', 'owner']"
sparse_formats,48,,,,,,,,,48,lower_case_with_underscores,"['sparse', 'formats']"
format_exc,3,,,,,,,,,3,lower_case_with_underscores,"['format', 'exc']"
age,5,,,,,,,,,5,lowercase,['age']
force_same_dtype,5,,,,,,1,,,4,lower_case_with_underscores,"['force', 'same', 'dtype']"
test_same,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'same']"
GammaLn,4,,1,,,,,,,3,CapitalizedWords,"['gamma', 'ln']"
walker,3,1,,,,,,,,2,lowercase,['walker']
set_cast_value_inplace_,6,,,,,,4,,,2,lower_case_with_underscores,"['set', 'cast', 'value', 'inplace']"
nb_iter,10,,,,,,,,,10,lower_case_with_underscores,"['nb', 'iter']"
val0c,4,,,,,,,,,4,lowercase,['val0c']
TestFillDiagonalOffset,5,,1,,,,,,,4,CapitalizedWords,"['test', 'fill', 'diagonal', 'offset']"
code,218,1,,,,,4,,,213,lowercase,['code']
test_shape_i_hash,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'shape', 'i', 'hash']"
local_gpua_ger,1,1,,,,,,,,,lower_case_with_underscores,"['local', 'gpua', 'ger']"
results,25,,,,,,,,,25,lowercase,['results']
seeno,3,,,,,,,,,3,lowercase,['seeno']
inshp,25,,,,,,,,,25,lowercase,['inshp']
test_csm_unsorted,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'csm', 'unsorted']"
visitable,6,,,,,,,,,6,lowercase,['visitable']
val_inputs,44,,,,,,,,,44,lower_case_with_underscores,"['val', 'inputs']"
kvals,2,,,,,,,,,2,lowercase,['kvals']
origdir,4,,,,,,,,,4,lowercase,['origdir']
io_t,4,,,,,,,,,4,lower_case_with_underscores,"['io', 't']"
onames,48,,,,,,,,,48,lowercase,['onames']
func_code,3,,,,,,,,,3,lower_case_with_underscores,"['func', 'code']"
default_mode_class,3,,,,,,,,,3,lower_case_with_underscores,"['default', 'mode', 'class']"
result_,2,,,,,,,,,2,lowercase,['result']
fill_diagonal_offset_,2,,,,,,,,,2,lower_case_with_underscores,"['fill', 'diagonal', 'offset']"
get_c_init,4,1,,,,,,,,3,lower_case_with_underscores,"['get', 'c', 'init']"
outputs_gradients,8,,,,,,,,,8,lower_case_with_underscores,"['outputs', 'gradients']"
modified_mode,2,,,,,,,,,2,lower_case_with_underscores,"['modified', 'mode']"
rset,3,,,,,,,,,3,lowercase,['rset']
unpickle_gpu_on_cpu,8,,,,,,,,,8,lower_case_with_underscores,"['unpickle', 'gpu', 'on', 'cpu']"
test_setitem_matrix_tensor3,2,1,,,,,,,,1,lower_case_with_underscores,"['test', 'setitem', 'matrix', 'tensor3']"
ev1,2,,,,,,,,,2,lowercase,['ev1']
discrete_dtypes,50,,,1,,,,,,49,lower_case_with_underscores,"['discrete', 'dtypes']"
getline,3,1,,,,,,,,2,lowercase,['getline']
possible_n_steps,2,,,,,,,,,2,lower_case_with_underscores,"['possible', 'n', 'steps']"
_deprecated,2,1,,,,,,,,1,lowercase,['deprecated']
write_version_py,2,1,,,,,,,,1,lower_case_with_underscores,"['write', 'version', 'py']"
fs_shapes,2,,,,,,,,,2,lower_case_with_underscores,"['fs', 'shapes']"
scan_eqopt2,9,,,,,,,,,9,lower_case_with_underscores,"['scan', 'eqopt2']"
int_type,2,,,,,,,,,2,lower_case_with_underscores,"['int', 'type']"
scan_eqopt1,3,,,,,,,,,3,lower_case_with_underscores,"['scan', 'eqopt1']"
speed_neibs,1,1,,,,,,,,,lower_case_with_underscores,"['speed', 'neibs']"
int_scalar_types,1,,,,,,,,,1,lower_case_with_underscores,"['int', 'scalar', 'types']"
local_lift_transpose_through_dot,2,1,,,,,,,,1,lower_case_with_underscores,"['local', 'lift', 'transpose', 'through', 'dot']"
test_c_against_mat_transp_mul,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'c', 'against', 'mat', 'transp', 'mul']"
times_2,3,,,,,,,,,3,lower_case_with_underscores,"['times', '2']"
times_3,3,,,,,,,,,3,lower_case_with_underscores,"['times', '3']"
E_float,2,,,,,,,,,2,ugly,"['e', 'float']"
test_add_canonizer_problem0,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'add', 'canonizer', 'problem0']"
recorder,10,,,,,,,,,10,lowercase,['recorder']
tri,7,1,,1,,,,,,5,lowercase,['tri']
test_join_scalar,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'join', 'scalar']"
o4,3,,,,,,,,,3,lowercase,['o4']
param_grad,2,,,,,,,,,2,lower_case_with_underscores,"['param', 'grad']"
local_optimizer,262,1,,22,,,,,,239,lower_case_with_underscores,"['local', 'optimizer']"
o3,2,,,,,,,,,2,lowercase,['o3']
test_doc,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'doc']"
o2,64,,,,,,,,,64,lowercase,['o2']
evx,6,,,,,,,,,6,lowercase,['evx']
evz,6,,,,,,,,,6,lowercase,['evz']
has_key,10,,,,,,,,,10,lower_case_with_underscores,"['has', 'key']"
Nonde,1,,,,,,,,,1,CapitalizedWords,['nonde']
test_grad_multiple_outs_taps_backwards,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'grad', 'multiple', 'outs', 'taps', 'backwards']"
test_opt_full,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'opt', 'full']"
evp,15,,,,,,,,,15,lowercase,['evp']
test_c_against_mat_mul,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'c', 'against', 'mat', 'mul']"
o0,37,,,,,,,,,37,lowercase,['o0']
test_dot,4,4,,,,,,,,,lower_case_with_underscores,"['test', 'dot']"
odx,13,,,,,,,,,13,lowercase,['odx']
add_to_zview,5,3,,,,,,,,2,lower_case_with_underscores,"['add', 'to', 'zview']"
test_disconnected_input,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'disconnected', 'input']"
TestBlasStrides,7,,1,3,,,,,,3,CapitalizedWords,"['test', 'blas', 'strides']"
test_1_2,1,1,,,,,,,,,lower_case_with_underscores,"['test', '1', '2']"
fv1_2,1,,,,,,,,,1,lower_case_with_underscores,"['fv1', '2']"
dC_douts,14,,,,,,,,,14,ugly,"['dc', 'douts']"
bad_c_val,2,,,,,,,,,2,lower_case_with_underscores,"['bad', 'c', 'val']"
tot_time_percent,3,,,,,,,,,3,lower_case_with_underscores,"['tot', 'time', 'percent']"
taskname,1,,,,,,,,,1,lowercase,['taskname']
odd,2,,,,,,,,,2,lowercase,['odd']
