name,all,function_def,class_def,import_module_or_alias,exception,param,keyword,alias,object_decl,object,naming_style
absolute_import,184,,,184,,,,,,,lower_case_with_underscores
unicode_literals,196,,,196,,,,,,,lower_case_with_underscores
re,66,,,15,,,,,,51,lowercase
setuptools,1,,,1,,,,,,,lowercase
find_packages,2,,,1,,,,,,1,lower_case_with_underscores
setup,22,12,,1,,,,,,9,lowercase
get_version,37,4,,1,,,,,,32,lower_case_with_underscores
filename,24,,,,,4,,,,20,lowercase
open,21,1,,,,,,,,20,lowercase
fh,13,,,,,,,,,13,lowercase
metadata,2,,,,,,,,,2,lowercase
dict,65,,,,,,,,,65,lowercase
findall,6,,,,,,,,,6,lowercase
read,21,1,,,,,,,,20,lowercase
name,830,1,,,,47,437,,,345,lowercase
version,69,,,1,,2,10,,,56,lowercase
url,3,,,,,,1,,,2,lowercase
license,1,,,,,,1,,,,lowercase
author,1,,,,,,1,,,,lowercase
author_email,1,,,,,,1,,,,lower_case_with_underscores
description,7,,,,,1,1,,,5,lowercase
long_description,1,,,,,,1,,,,lower_case_with_underscores
packages,1,,,,,,1,,,,lowercase
exclude,1,,,,,,1,,,,lowercase
zip_safe,1,,,,,,1,,,,lower_case_with_underscores
include_package_data,1,,,,,,1,,,,lower_case_with_underscores
install_requires,1,,,,,,1,,,,lower_case_with_underscores
extras_require,1,,,,,,1,,,,lower_case_with_underscores
entry_points,1,,,,,,1,,,,lower_case_with_underscores
classifiers,1,,,,,,1,,,,lowercase
sys,44,,,16,,,,,,28,lowercase
invoke,1,,,1,,,,,,,lowercase
run,35,15,,1,,,,,,19,lowercase
task,7,,,1,,1,,,,5,lowercase
docs,2,1,,,,,,,,1,lowercase
watch,6,,,,,3,,,,3,lowercase
warn,35,1,,,,3,3,,,28,lowercase
watcher,4,1,,,,,,,,3,lowercase
test,12,11,,,,,,,,1,lowercase
path,519,,,15,,30,3,,,471,lowercase
coverage,42,,,,,6,1,,,35,lowercase
cmd,140,,,,,,,,,140,lowercase
pty,1,,,,,,1,,,,lowercase
lint,2,1,,,,,,,,1,lowercase
update_authors,1,1,,,,,,,,,lower_case_with_underscores
args,134,,,,,49,1,,,84,lowercase
kwargs,130,,,,,55,,,,75,lowercase
KeyboardInterrupt,3,,,,,,,,,3,CapitalizedWords
exit,11,1,,,,,,,,10,lowercase
os,299,,,41,,,,,,258,lowercase
insert,16,1,,,,,,,,15,lowercase
abspath,16,,,,,1,,,,15,lowercase
dirname,26,,,,,,,,,26,lowercase
Mock,216,,1,4,,,,,,211,CapitalizedWords
object,132,,,,,,,,,132,lowercase
other,46,,,,,5,1,,,40,lowercase
list,144,,,,,,,,,144,lowercase
str,38,,,,,,,,,38,lowercase
classmethod,10,,,,,,,,,10,lowercase
MOCK_MODULES,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
mod_name,2,,,,,,,,,2,lower_case_with_underscores
modules,1,,,,,,,,,1,lowercase
app,14,,,,,1,,,,13,lowercase
sphinx,1,,,1,,,,,,,lowercase
ext,59,,,11,,1,,,,47,lowercase
autodoc,1,,,1,,,,,,,lowercase
cut_lines,2,,,1,,,,,,1,lower_case_with_underscores
connect,13,1,,,,,,,,12,lowercase
what,1,,,,,,1,,,,lowercase
add_object_type,1,,,,,,,,,1,lower_case_with_underscores
objname,1,,,,,,1,,,,lowercase
indextemplate,1,,,,,,1,,,,lowercase
needs_sphinx,1,,,,,,,,,1,lower_case_with_underscores
extensions,15,,,,,1,,,,14,lowercase
templates_path,1,,,,,,,,,1,lower_case_with_underscores
source_suffix,1,,,,,,,,,1,lower_case_with_underscores
master_doc,1,,,,,,,,,1,lower_case_with_underscores
project,1,,,,,,,,,1,lowercase
copyright,1,,,,,,,,,1,lowercase
mopidy,393,,,363,,,6,,,24,lowercase
internal,93,,,93,,,,,,,lowercase
versioning,11,,,6,,,,,,5,lowercase
release,8,1,,,,,,,,7,lowercase
join,137,,,,,,,,,137,lowercase
split,22,1,,,,,,,,21,lowercase
today,1,,,,,,,,,1,lowercase
exclude_trees,1,,,,,,,,,1,lower_case_with_underscores
pygments_style,1,,,,,,,,,1,lower_case_with_underscores
modindex_common_prefix,1,,,,,,,,,1,lower_case_with_underscores
html_theme,1,,,,,,,,,1,lower_case_with_underscores
html_static_path,1,,,,,,,,,1,lower_case_with_underscores
html_use_modindex,1,,,,,,,,,1,lower_case_with_underscores
html_use_index,1,,,,,,,,,1,lower_case_with_underscores
html_split_index,1,,,,,,,,,1,lower_case_with_underscores
html_show_sourcelink,1,,,,,,,,,1,lower_case_with_underscores
htmlhelp_basename,1,,,,,,,,,1,lower_case_with_underscores
latex_documents,1,,,,,,,,,1,lower_case_with_underscores
man_pages,1,,,,,,,,,1,lower_case_with_underscores
extlinks,1,,,,,,,,,1,lowercase
intersphinx_mapping,1,,,,,,,,,1,lower_case_with_underscores
linkcheck_ignore,1,,,,,,,,,1,lower_case_with_underscores
linkcheck_anchors,1,,,,,,,,,1,lower_case_with_underscores
logging,158,,,54,,,,,,104,lowercase
listener,95,,,12,,,,,,83,lowercase
models,148,,,68,,1,12,,,67,lowercase
logger,400,,,,,46,,,,354,lowercase
getLogger,53,,,,,,,,,53,mixedCase
Backend,7,,1,,,,,,,6,CapitalizedWords
audio,353,2,,20,,19,32,,,280,lowercase
library,291,,,5,,1,1,,,284,lowercase
playback,659,,,4,,,3,,,652,lowercase
playlists,303,,,5,,2,,,,296,lowercase
uri_schemes,40,,,,,1,,,,39,lower_case_with_underscores
has_library,6,1,,,,,,,,5,lower_case_with_underscores
has_library_browse,5,1,,,,,,,,4,lower_case_with_underscores
root_directory,12,1,,,,,,,,11,lower_case_with_underscores
has_playback,4,1,,,,,,,,3,lower_case_with_underscores
has_playlists,7,1,,,,,,,,6,lower_case_with_underscores
ping,5,3,,,,,,,,2,lowercase
LibraryProvider,10,,1,,,,,,,9,CapitalizedWords
pykka_traversable,10,,,,,,,,,10,lower_case_with_underscores
backend,375,1,,19,,11,15,,,329,lowercase
browse,46,8,,,,,,,,38,lowercase
uri,1193,,,,,82,532,,,579,lowercase
get_distinct,17,6,,,,,,,,11,lower_case_with_underscores
field,72,,,,,9,,,,63,lowercase
query,124,,,,,19,46,,,59,lowercase
set,84,2,,,,,,,,82,lowercase
get_images,40,4,,,,,,,,36,lower_case_with_underscores
uris,186,,,,,19,72,,,95,lowercase
result,1227,,,,,12,,,,1215,lowercase
image_uris,6,,,,,,,,,6,lower_case_with_underscores
track,540,1,,,,19,23,,,497,lowercase
lookup,147,16,,,,1,2,,,128,lowercase
album,173,1,,,,1,49,,,122,lowercase
images,23,,,,,,8,,,15,lowercase
update,15,1,,,,,,,,14,lowercase
Image,21,,1,3,,,,,,17,CapitalizedWords
u,19,,,,,,,,,19,b
NotImplementedError,27,,,,,,,,,27,CapitalizedWords
refresh,50,8,,,,,,,,42,lowercase
search,154,9,,2,,,,,,143,lowercase
exact,47,,,,,6,36,,,5,lowercase
PlaybackProvider,11,,1,,,,,,,10,CapitalizedWords
pause,45,4,,,,,,,,41,lowercase
get,1011,1,,,,,,,,1010,lowercase
pause_playback,17,2,,,,,,,,15,lower_case_with_underscores
play,225,4,,,,,,,,221,lowercase
start_playback,26,2,,,,,,,,24,lower_case_with_underscores
prepare_change,36,4,,,,,,,,32,lower_case_with_underscores
translate_uri,16,4,,,,,,,,12,lower_case_with_underscores
change_track,10,2,,,,,,,,8,lower_case_with_underscores
debug,132,,,1,,2,,,,129,lowercase
set_uri,31,2,,,,,,,,29,lower_case_with_underscores
resume,22,3,,,,,,,,19,lowercase
seek,49,4,,,,,,,,45,lowercase
time_position,78,,,,,9,24,,,45,lower_case_with_underscores
set_position,6,2,,,,,,,,4,lower_case_with_underscores
stop,94,6,,,,,,,,88,lowercase
stop_playback,9,2,,,,,,,,7,lower_case_with_underscores
get_time_position,26,3,,,,,,,,23,lower_case_with_underscores
get_position,3,2,,,,,,,,1,lower_case_with_underscores
PlaylistsProvider,7,,1,,,,,,,6,CapitalizedWords
as_list,35,4,,,,,,,,31,lower_case_with_underscores
get_items,26,4,,,,,,,,22,lower_case_with_underscores
create,75,4,,,,,,,,71,lowercase
delete,33,5,,,,,1,,,27,lowercase
save,54,5,,,,,,,,49,lowercase
playlist,272,3,,1,,7,3,,,258,lowercase
BackendListener,4,,1,,,,,,,3,CapitalizedWords
Listener,5,,1,,,,,,,4,CapitalizedWords
send,131,7,,,,19,,,,105,lowercase
event,69,,,,,16,,,,53,lowercase
staticmethod,15,,,,,,,,,15,lowercase
playlists_loaded,11,3,,,,,,,,8,lower_case_with_underscores
print_function,7,,,7,,,,,,,lower_case_with_underscores
argparse,18,,,2,,,,,,16,lowercase
collections,28,,,9,,,,,,19,lowercase
contextlib,14,,,7,,,,,,7,lowercase
signal,10,,,2,,,,,,8,lowercase
pykka,80,,,34,,,,,,46,lowercase
config,433,3,,22,,59,41,,,308,lowercase
config_lib,17,,,,,,,4,,13,lower_case_with_underscores
exceptions,277,,,44,,,,,,233,lowercase
Audio,9,,1,2,,,,,,6,CapitalizedWords
core,1294,,,37,,18,14,,,1225,lowercase
Core,40,,1,3,,,,,,36,CapitalizedWords
deps,11,,,2,,,,,,9,lowercase
process,20,,,4,,,,,,16,lowercase
timer,6,,,2,,,,,,4,lowercase
gi,25,,,20,,,,,,5,lowercase
GLib,15,,,5,,,,,,10,CapitalizedWords
_default_config,3,,,,,,,,,3,lower_case_with_underscores
base,4,,,,,,,,,4,lowercase
get_system_config_dirs,1,,,,,,,,,1,lower_case_with_underscores
get_user_config_dir,1,,,,,,,,,1,lower_case_with_underscores
append,138,,,,,,,,,138,lowercase
DEFAULT_CONFIG,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
config_files_type,2,1,,,,,,,,1,lower_case_with_underscores
value,519,,,,,59,,,,460,lowercase
config_override_type,12,1,,,,,,,,11,lower_case_with_underscores
section,33,,,,,1,,,,32,lowercase
remainder,11,,,,,1,,,,10,lowercase
key,108,,,,,4,7,,,97,lowercase
strip,56,,,,,,,,,56,lowercase
ValueError,137,,,,,,,,,137,CapitalizedWords
ArgumentTypeError,4,,,,,,,,,4,CapitalizedWords
_ParserError,3,,1,,,,,,,2,CapitalizedWords
Exception,61,,,,,,,,,61,CapitalizedWords
message,84,2,,,,16,,,,66,lowercase
_HelpError,3,,1,,,,,,,2,CapitalizedWords
_ArgumentParser,2,,1,,,,,,,1,CapitalizedWords
ArgumentParser,1,,,,,,,,,1,CapitalizedWords
error,203,1,,,12,3,,,,187,lowercase
_HelpAction,3,,1,,,,,,,2,CapitalizedWords
Action,1,,,,,,,,,1,CapitalizedWords
