name,all,function_def,class_def,import_module_or_alias,exception,param,keyword,alias,object_decl,object,naming_style
permanent_redirect,3,,,,,,,,,3,lower_case_with_underscores
DEFAULT_REDIRECT_LIMIT,3,,,1,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
ITER_CHUNK_SIZE,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
RequestEncodingMixin,2,,1,,,,,,,1,CapitalizedWords
_encode_params,3,1,,,,,,,,2,lower_case_with_underscores
vs,6,,,,,,,,,6,lowercase
doseq,1,,,,,,1,,,,lowercase
_encode_files,2,1,,,,,,,,1,lower_case_with_underscores
new_fields,4,,,,,,,,,4,lower_case_with_underscores
fdata,4,,,,,,,,,4,lowercase
make_multipart,3,1,,,,,,,,2,lower_case_with_underscores
RequestHooksMixin,3,,1,,,,,,,2,CapitalizedWords
deregister_hook,1,1,,,,,,,,,lower_case_with_underscores
_body_position,8,,,,,,,,,8,lower_case_with_underscores
prepare_method,2,1,,,,,,,,1,lower_case_with_underscores
prepare_url,2,1,,,,,,,,1,lower_case_with_underscores
prepare_headers,2,1,,,,,,,,1,lower_case_with_underscores
prepare_body,2,1,,,,,,,,1,lower_case_with_underscores
prepare_auth,3,1,,,,,,,,2,lower_case_with_underscores
prepare_hooks,2,1,,,,,,,,1,lower_case_with_underscores
_get_idna_encoded_host,2,1,,,,,,,,1,lower_case_with_underscores
enc_params,4,,,,,,,,,4,lower_case_with_underscores
allow_nan,15,,,,,4,6,,,5,lower_case_with_underscores
is_stream,2,,,,,,,,,2,lower_case_with_underscores
prepare_content_length,3,1,,,,,,,,2,lower_case_with_underscores
url_auth,3,,,,,,,,,3,lower_case_with_underscores
cookie_header,3,,,,,,,,,3,lower_case_with_underscores
_content,7,,,,,,,,,7,lowercase
_content_consumed,8,,,,,,,,,8,lower_case_with_underscores
_next,3,,,,,,,,,3,lowercase
iter_content,4,1,,,,,,,,3,lower_case_with_underscores
is_permanent_redirect,1,1,,,,,,,,,lower_case_with_underscores
moved_permanently,1,,,,,,,,,1,lower_case_with_underscores
apparent_encoding,2,1,,,,,,,,1,lower_case_with_underscores
