name,all,function_def,class_def,import_module_or_alias,exception,param,keyword,alias,object_decl,object,naming_style
glob,47,1,,13,,2,,,,31,lowercase
os,1863,,,209,,,,,,1654,lowercase
shutil,132,,,45,,,,,,87,lowercase
sys,763,,,160,,,,,,603,lowercase
pathlib,80,,,24,,,,,,56,lowercase
Path,585,,1,66,,,,,,518,CapitalizedWords
typing,589,,,333,,,,,,256,lowercase
Iterator,197,,2,61,,,,,,134,CapitalizedWords
List,906,,1,167,,,,,,738,CapitalizedWords
Tuple,692,,,120,,,,,,572,CapitalizedWords
nox,24,,,2,,,,,,22,lowercase
append,1184,7,,,,2,7,,,1168,lowercase
path,2659,2,,93,,199,16,,,2349,lowercase
tools,1,,,1,,,,,,,lowercase
release,58,2,,1,,1,1,,,53,lowercase
pop,221,8,,,,,,,,213,lowercase
reuse_existing_virtualenvs,1,,,,,,,,,1,lower_case_with_underscores
options,1072,8,,1,,201,42,,,820,lowercase
sessions,5,,,3,,,,,,2,lowercase
LOCATIONS,7,,,,,,,,,7,UPPERCASE
REQUIREMENTS,6,,,,,,,,,6,UPPERCASE
AUTHORS_FILE,6,,,,,,,,,6,UPPER_CASE_WITH_UNDERSCORES
VERSION_FILE,5,,,,,,,,,5,UPPER_CASE_WITH_UNDERSCORES
run_with_protected_pip,4,1,,,,,,,,3,lower_case_with_underscores
session,441,3,,21,,58,65,,,294,lowercase
Session,24,,1,2,,,,,,21,CapitalizedWords
arguments,16,,,,,1,,,,15,lowercase
str,4752,,,4,,,,,,4748,lowercase
env,152,,,,,12,9,,,131,lowercase
location,238,2,,,,44,8,,,184,lowercase
virtualenv,67,1,,13,,19,1,,,33,lowercase
command,99,,,7,,12,2,,,78,lowercase
run,224,31,,,,,1,,,192,lowercase
silent,9,,,,,,9,,,,lowercase
should_update_common_wheels,2,1,,,,,,,,1,lower_case_with_underscores
exists,161,3,,1,,4,,,,153,lowercase
cache_last_populated_at,2,,,,,,,,,2,lower_case_with_underscores
getmtime,2,,,,,,,,,2,lowercase
requirements_updated_at,2,,,,,,,,,2,lower_case_with_underscores
need_to_repopulate,3,,,,,,,,,3,lower_case_with_underscores
rmtree,45,1,,8,,,,,,36,lowercase
ignore_errors,11,,,,,1,9,,,1,lower_case_with_underscores
bool,1275,,,,,,,,,1275,lowercase
test,16,4,,,,,,,,12,lowercase
msg,272,,,,,21,14,,,237,lowercase
log,165,2,,,,,,,,163,lowercase
sdist_dir,8,,,,,1,,,,7,lower_case_with_underscores
join,944,3,,8,,,,,,933,lowercase
generated_files,3,,,,,,,,,3,lower_case_with_underscores
listdir,31,,,,,,,,,31,lowercase
len,806,,,,,4,,,,802,lowercase
generated_sdist,2,,,,,,,,,2,lower_case_with_underscores
posargs,7,,,,,,,,,7,lowercase
python,9,,,,,1,2,,,6,lowercase
docs,12,1,,,,2,1,,,8,lowercase
install,42,5,,22,,,,,,15,lowercase
get_sphinx_build_command,3,1,,,,,,,,2,lower_case_with_underscores
kind,94,,,,,14,33,,,47,lowercase
docs_live,1,1,,,,,,,,,lower_case_with_underscores
name,2557,18,,,,295,247,,,1997,lowercase
lint,1,1,,,,,,,,,lowercase
args,843,2,,,,217,14,,,610,lowercase
vendoring,1,1,,,,,,,,,lowercase
pinned_requirements,3,1,,,,,,,,2,lower_case_with_underscores
line,668,4,,1,,18,5,,,640,lowercase
splitlines,87,,,,,,,,,87,lowercase
read_text,25,4,,1,,,,,,20,lower_case_with_underscores
keepends,4,,,,,,4,,,,lowercase
one,4,,,,,,,,,4,lowercase
sep,145,,,,,6,2,,,137,lowercase
two,2,,,,,,,,,2,lowercase
partition,27,1,,1,,,,,,25,lowercase
strip,223,,,,,3,3,,,217,lowercase
version,997,14,,35,,87,168,,,693,lowercase
split,320,5,,1,,,,,,314,lowercase
vendor_txt,4,,,,,,,,,4,lower_case_with_underscores
old_version,5,,,,,,,,,5,lower_case_with_underscores
new_version,4,,,,,,,,,4,lower_case_with_underscores
inner_name,2,,,,,,,,,2,lower_case_with_underscores
inner_version,2,,,,,,,,,2,lower_case_with_underscores
error,218,3,,6,19,13,4,,,173,lowercase
message,362,,,9,,33,54,,,266,lowercase
news_file,2,,,,,,,,,2,lower_case_with_underscores
write_text,196,1,,,,,,,,195,lower_case_with_underscores
commit_file,5,1,,,,,,,,4,lower_case_with_underscores
coverage,1,1,,,,,,,,,lowercase
mkdir,143,1,,1,,,,,,141,lowercase
prepare_release,1,1,,,,,,,,,lower_case_with_underscores
get_version_from_arguments,4,1,,,,,,,,3,lower_case_with_underscores
modified_files_in_git,3,1,,,,,,,,2,lower_case_with_underscores
generate_authors,2,1,,,,,,,,1,lower_case_with_underscores
generate_news,2,1,,,,,,,,1,lower_case_with_underscores
update_version_file,3,1,,,,,,,,2,lower_case_with_underscores
create_git_tag,2,1,,,,,,,,1,lower_case_with_underscores
next_dev_version,2,,,,,,,,,2,lower_case_with_underscores
get_next_development_version,2,1,,,,,,,,1,lower_case_with_underscores
build_release,1,1,,,,,,,,,lower_case_with_underscores
have_files_in_folder,2,1,,,,,,,,1,lower_case_with_underscores
isolated_temporary_checkout,2,1,,,,,,,,1,lower_case_with_underscores
build_dir,31,,,,,3,2,,,26,lower_case_with_underscores
workdir,12,1,,,,,,,,11,lowercase
