name,all,function def,class def,import,exception,param,keyword,alias,object decl,object,naming_style,words
requirement,51,,,,,7,3,,,41,lowercase,['requirement']
backend,56,,,1,,4,12,,,39,lowercase,['backend']
backend_path,37,,,,,3,4,,,30,lower_case_with_underscores,"['backend', 'path']"
check,35,2,,3,,3,,,,27,lowercase,['check']
datetime,49,,,18,,,,,,31,lowercase,['datetime']
packaging_version,3,,,,,,,1,,2,lower_case_with_underscores,"['packaging', 'version']"
ensure_binary,9,2,,3,,,,,,4,lower_case_with_underscores,"['ensure', 'binary']"
collector,7,,,7,,,,,,,lowercase,['collector']
LinkCollector,16,,1,4,,,,,,11,CapitalizedWords,"['link', 'collector']"
search_scope,55,2,,7,,2,11,,,33,lower_case_with_underscores,"['search', 'scope']"
SearchScope,22,,1,7,,,,,,14,CapitalizedWords,"['search', 'scope']"
selection_prefs,39,,,6,,1,11,,,21,lower_case_with_underscores,"['selection', 'prefs']"
SelectionPreferences,18,,1,6,,,,,,11,CapitalizedWords,"['selection', 'preferences']"
filesystem,9,,,9,,,,,,,lowercase,['filesystem']
adjacent_tmp_file,5,1,,2,,,,,,2,lower_case_with_underscores,"['adjacent', 'tmp', 'file']"
check_path_owner,5,1,,2,,,,,,2,lower_case_with_underscores,"['check', 'path', 'owner']"
get_installed_version,9,1,,4,,,,,,4,lower_case_with_underscores,"['get', 'installed', 'version']"
redact_auth_from_url,20,1,,7,,,,,,12,lower_case_with_underscores,"['redact', 'auth', 'from', 'url']"
get_installer,6,1,,2,,,,,,3,lower_case_with_underscores,"['get', 'installer']"
Values,13,,,9,,,,,,4,CapitalizedWords,['values']
Text,17,,,15,,,,,,2,CapitalizedWords,['text']
network,180,,,26,,,,,,154,lowercase,['network']
PipSession,64,,1,13,,,,,,50,CapitalizedWords,"['pip', 'session']"
SELFCHECK_DATE_FMT,5,,,,,,,,,5,UPPER_CASE_WITH_UNDERSCORES,"['selfcheck', 'date', 'fmt']"
make_link_collector,9,1,,3,,,,,,5,lower_case_with_underscores,"['make', 'link', 'collector']"
suppress_no_index,6,,,,,2,2,,,2,lower_case_with_underscores,"['suppress', 'no', 'index']"
index_url,41,1,,,,1,4,,,35,lower_case_with_underscores,"['index', 'url']"
extra_index_urls,6,,,,,,3,,,3,lower_case_with_underscores,"['extra', 'index', 'urls']"
no_index,14,,,,,2,3,,,9,lower_case_with_underscores,"['no', 'index']"
link_collector,59,,,,,2,14,,,43,lower_case_with_underscores,"['link', 'collector']"
_get_statefile_name,4,1,,,,,,,,3,lower_case_with_underscores,"['get', 'statefile', 'name']"
key_bytes,2,,,,,,,,,2,lower_case_with_underscores,"['key', 'bytes']"
SelfCheckState,7,,1,1,,,,,,5,CapitalizedWords,"['self', 'check', 'state']"
statefile_path,14,,,,,,,,,14,lower_case_with_underscores,"['statefile', 'path']"
statefile,2,,,,,,,,,2,lowercase,['statefile']
IOError,50,,,,,,,,,50,CapitalizedWords,"['io', 'error']"
ValueError,273,,,,,,,,,273,CapitalizedWords,"['value', 'error']"
pypi_version,15,,,,,1,,,,14,lower_case_with_underscores,"['pypi', 'version']"
current_time,9,,,1,,1,,,,7,lower_case_with_underscores,"['current', 'time']"
strftime,6,,,,,,,,,6,lowercase,['strftime']
text,147,2,,,,17,1,,,127,lowercase,['text']
was_installed_by_pip,2,1,,,,,,,,1,lower_case_with_underscores,"['was', 'installed', 'by', 'pip']"
pkg,22,,,,,1,,,,21,lowercase,['pkg']
get_distribution,14,2,,1,,,,,,11,lower_case_with_underscores,"['get', 'distribution']"
pip_self_version_check,5,1,,2,,,,,,2,lower_case_with_underscores,"['pip', 'self', 'version', 'check']"
installed_version,17,1,,,,,,,,16,lower_case_with_underscores,"['installed', 'version']"
pip_version,4,,,,,,,,,4,lower_case_with_underscores,"['pip', 'version']"
utcnow,5,,,,,,,,,5,lowercase,['utcnow']
last_check,8,,,,,,,,,8,lower_case_with_underscores,"['last', 'check']"
strptime,5,,,,,,,,,5,lowercase,['strptime']
total_seconds,4,,,,,,,,,4,lower_case_with_underscores,"['total', 'seconds']"
allow_yanked,35,,,,,6,19,,,10,lower_case_with_underscores,"['allow', 'yanked']"
best_candidate,31,,,,,1,1,,,29,lower_case_with_underscores,"['best', 'candidate']"
find_best_candidate,4,2,,,,,,,,2,lower_case_with_underscores,"['find', 'best', 'candidate']"
remote_version,5,,,,,,,,,5,lower_case_with_underscores,"['remote', 'version']"
local_version_is_older,2,,,,,,,,,2,lower_case_with_underscores,"['local', 'version', 'is', 'older']"
base_version,10,2,,,,,,,,8,lower_case_with_underscores,"['base', 'version']"
pip_cmd,2,,,,,,,,,2,lower_case_with_underscores,"['pip', 'cmd']"
exc_info,38,,,,,6,18,,,14,lower_case_with_underscores,"['exc', 'info']"
build,57,5,,9,,,,,,43,lowercase,['build']
build_wheel_pep517,3,1,,1,,,,,,1,lower_case_with_underscores,"['build', 'wheel', 'pep517']"
wheel_legacy,3,,,3,,,,,,,lower_case_with_underscores,"['wheel', 'legacy']"
build_wheel_legacy,3,1,,1,,,,,,1,lower_case_with_underscores,"['build', 'wheel', 'legacy']"
hash_file,7,1,,3,,,,,,3,lower_case_with_underscores,"['hash', 'file']"
is_wheel_installed,7,1,,1,,2,,,,3,lower_case_with_underscores,"['is', 'wheel', 'installed']"
setuptools_build,6,,,6,,,,,,,lower_case_with_underscores,"['setuptools', 'build']"
make_setuptools_clean_args,3,1,,1,,,,,,1,lower_case_with_underscores,"['make', 'setuptools', 'clean', 'args']"
vcs,87,,,48,,3,10,,,26,lowercase,['vcs']
Pattern,1,,,1,,,,,,,CapitalizedWords,['pattern']
cache,114,,,21,,3,5,,2,83,lowercase,['cache']
BinaryAllowedPredicate,2,,,1,,,,,,1,CapitalizedWords,"['binary', 'allowed', 'predicate']"
BuildResult,1,,,,,,,,,1,CapitalizedWords,"['build', 'result']"
_contains_egg_info,3,1,,,,,,,,2,lower_case_with_underscores,"['contains', 'egg', 'info']"
_egg_info_re,2,,,,,1,,,,1,lower_case_with_underscores,"['egg', 'info', 're']"
I,16,,,,,,,,,16,B,"['', 'i']"
search,56,2,,1,,,,,,53,lowercase,['search']
_should_build,3,1,,,,,,,,2,lower_case_with_underscores,"['should', 'build']"
need_wheel,5,,,,,1,2,,,2,lower_case_with_underscores,"['need', 'wheel']"
check_binary_allowed,14,1,,,,2,6,,,5,lower_case_with_underscores,"['check', 'binary', 'allowed']"
is_wheel,29,2,,,,1,2,,,24,lower_case_with_underscores,"['is', 'wheel']"
source_dir,116,,,,,14,16,,,86,lower_case_with_underscores,"['source', 'dir']"
should_build_for_wheel_command,4,1,,1,,,,,,2,lower_case_with_underscores,"['should', 'build', 'for', 'wheel', 'command']"
_always_true,3,1,,,,,,,,2,lower_case_with_underscores,"['always', 'true']"
should_build_for_install_command,7,1,,1,,,,,,5,lower_case_with_underscores,"['should', 'build', 'for', 'install', 'command']"
_should_cache,5,1,,,,,,,,4,lower_case_with_underscores,"['should', 'cache']"
is_vcs,7,1,,,,,,,,6,lower_case_with_underscores,"['is', 'vcs']"
vcs_backend,24,,,,,,,,,24,lower_case_with_underscores,"['vcs', 'backend']"
get_backend_for_scheme,4,1,,,,,,,,3,lower_case_with_underscores,"['get', 'backend', 'for', 'scheme']"
is_immutable_rev_checkout,6,2,,,,,,,,4,lower_case_with_underscores,"['is', 'immutable', 'rev', 'checkout']"
base,179,,,18,,15,,,,146,lowercase,['base']
ext,67,1,,,,2,,,,64,lowercase,['ext']
_get_cache_dir,2,1,,,,,,,,1,lower_case_with_underscores,"['get', 'cache', 'dir']"
wheel_cache,61,,,,,11,19,,,31,lower_case_with_underscores,"['wheel', 'cache']"
cache_available,2,,,,,,,,,2,lower_case_with_underscores,"['cache', 'available']"
_build_one,2,1,,,,,,,,1,lower_case_with_underscores,"['build', 'one']"
output_dir,6,,,,,2,,,,4,lower_case_with_underscores,"['output', 'dir']"
build_options,19,,,,,6,5,,,8,lower_case_with_underscores,"['build', 'options']"
global_options,62,,,,,15,14,,,33,lower_case_with_underscores,"['global', 'options']"
build_env,36,,,8,,3,3,,,22,lower_case_with_underscores,"['build', 'env']"
_build_one_inside_env,2,1,,,,,,,,1,lower_case_with_underscores,"['build', 'one', 'inside', 'env']"
wheel_path,22,,,,,2,,,,20,lower_case_with_underscores,"['wheel', 'path']"
pep517_backend,12,,,,,,,,,12,lower_case_with_underscores,"['pep517', 'backend']"
metadata_directory,33,,,,,8,2,,,23,lower_case_with_underscores,"['metadata', 'directory']"
tempd,11,,,,,2,2,,,7,lowercase,['tempd']
setup_py_path,31,1,,,,9,3,,,18,lower_case_with_underscores,"['setup', 'py', 'path']"
basename,51,,,,,1,,,,50,lowercase,['basename']
dest_path,3,,,,,,,,,3,lower_case_with_underscores,"['dest', 'path']"
wheel_hash,2,,,,,,,,,2,lower_case_with_underscores,"['wheel', 'hash']"
length,65,,,,,6,,,,59,lowercase,['length']
move,22,2,,,,2,,,,18,lowercase,['move']
_clean_one_legacy,2,1,,,,,,,,1,lower_case_with_underscores,"['clean', 'one', 'legacy']"
clean_args,2,,,,,,,,,2,lower_case_with_underscores,"['clean', 'args']"
cwd,183,,,,,7,148,,,28,lowercase,['cwd']
build_successes,7,,,,,,,,,7,lower_case_with_underscores,"['build', 'successes']"
build_failures,10,,,,,,,,,10,lower_case_with_underscores,"['build', 'failures']"
wheel_file,7,,,,,,,,,7,lower_case_with_underscores,"['wheel', 'file']"
local_file_path,11,,,,,,,,,11,lower_case_with_underscores,"['local', 'file', 'path']"
file_path,24,2,,,,1,,,,21,lower_case_with_underscores,"['file', 'path']"
inject_securetransport,3,1,,1,,,,,,1,lower_case_with_underscores,"['inject', 'securetransport']"
main_parser,3,,,3,,,,,,,lower_case_with_underscores,"['main', 'parser']"
create_main_parser,6,1,,2,,,,,,3,lower_case_with_underscores,"['create', 'main', 'parser']"
commands_dict,20,,,6,,,,,,14,lower_case_with_underscores,"['commands', 'dict']"
get_installed_distributions,16,1,,5,,,,,,10,lower_case_with_underscores,"['get', 'installed', 'distributions']"
autocomplete,26,2,,1,,11,,,,12,lowercase,['autocomplete']
cwords,10,,,,,1,,,,9,lowercase,['cwords']
cword,17,,,,,2,6,,,9,lowercase,['cword']
current,16,,,,,1,,,,15,lowercase,['current']
subcommands,5,,,,,,,,,5,lowercase,['subcommands']
subcommand_name,6,,,,,,,,,6,lower_case_with_underscores,"['subcommand', 'name']"
word,10,,,,,,,,,10,lowercase,['word']
should_list_installed,2,,,,,,,,,2,lower_case_with_underscores,"['should', 'list', 'installed']"
installed,32,,,1,,1,2,,,28,lowercase,['installed']
lc,2,,,,,,,,,2,lowercase,['lc']
local_only,11,,,,,2,7,,,2,lower_case_with_underscores,"['local', 'only']"
subcommand,3,,,,,,,,,3,lowercase,['subcommand']
opt,24,,,,,4,,,,20,lowercase,['opt']
option_list_all,3,1,,,,,,,,2,lower_case_with_underscores,"['option', 'list', 'all']"
opt_str,14,,,,,5,,,,9,lower_case_with_underscores,"['opt', 'str']"
nargs,2,,,,,,1,,,1,lowercase,['nargs']
prev_opts,2,,,,,,,,,2,lower_case_with_underscores,"['prev', 'opts']"
x,234,,,,,46,,,,188,b,['x']
v,374,,,,1,19,,,,354,b,['v']
k,252,,,,,3,,,,249,b,['k']
completion_type,8,,,,,1,,,,7,lower_case_with_underscores,"['completion', 'type']"
get_path_completion_type,3,1,,,,,,,,2,lower_case_with_underscores,"['get', 'path', 'completion', 'type']"
paths,108,,,,,16,17,,,75,lowercase,['paths']
auto_complete_paths,3,1,,,,,,,,2,lower_case_with_underscores,"['auto', 'complete', 'paths']"
opt_label,3,,,,,,,,,3,lower_case_with_underscores,"['opt', 'label']"
opts,47,,,,,2,,,,45,lowercase,['opts']
flattened_opts,3,,,,,,,,,3,lower_case_with_underscores,"['flattened', 'opts']"
from_iterable,2,,,,,,,,,2,lower_case_with_underscores,"['from', 'iterable']"
any,72,,,,,,,,,72,lowercase,['any']
directory,47,,,,,8,1,,,38,lowercase,['directory']
filename,353,2,,,,51,5,,,295,lowercase,['filename']
current_path,4,,,,,,,,,4,lower_case_with_underscores,"['current', 'path']"
access,9,,,,,,,,,9,lowercase,['access']
R_OK,1,,,,,,,,,1,UPPER_CASE_WITH_UNDERSCORES,"['r', 'ok']"
file_list,11,,,,,2,,,,9,lower_case_with_underscores,"['file', 'list']"
comp_file,3,,,,,,,,,3,lower_case_with_underscores,"['comp', 'file']"
print_function,14,,,14,,,,,,,lower_case_with_underscores,"['print', 'function']"
config,63,,,3,,7,,,,53,lowercase,['config']
traceback,32,,,4,,9,,,,19,lowercase,['traceback']
command_context,2,,,2,,,,,,,lower_case_with_underscores,"['command', 'context']"
CommandContextMixIn,6,,1,2,,,,,,3,CapitalizedWords,"['command', 'context', 'mix', 'in']"
ConfigOptionParser,6,,1,3,,,,,,2,CapitalizedWords,"['config', 'option', 'parser']"
UpdatingDefaultsHelpFormatter,5,,1,2,,,,,,2,CapitalizedWords,"['updating', 'defaults', 'help', 'formatter']"
status_codes,22,,,18,,2,,,,2,lower_case_with_underscores,"['status', 'codes']"
ERROR,457,,,11,,,,,,446,UPPERCASE,"['erro', 'r']"
PREVIOUS_BUILD_DIR_ERROR,7,,,3,,,,,,4,UPPER_CASE_WITH_UNDERSCORES,"['previous', 'build', 'dir', 'error']"
SUCCESS,27,,,10,,,,,,17,UPPERCASE,"['succes', 's']"
UNKNOWN_ERROR,6,,,2,,,,,,4,UPPER_CASE_WITH_UNDERSCORES,"['unknown', 'error']"
VIRTUALENV_NOT_FOUND,3,,,1,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['virtualenv', 'not', 'found']"
deprecation,10,,,9,,,,,,1,lowercase,['deprecation']
deprecated,14,1,,5,,,,,,8,lowercase,['deprecated']
BrokenStdoutLoggingError,9,,1,3,,,,,,5,CapitalizedWords,"['broken', 'stdout', 'logging', 'error']"
setup_logging,5,2,,1,,,,,,2,lower_case_with_underscores,"['setup', 'logging']"
get_prog,11,1,,5,,,,,,5,lower_case_with_underscores,"['get', 'prog']"
normalize_path,27,2,,6,,,,,,19,lower_case_with_underscores,"['normalize', 'path']"
global_tempdir_manager,7,1,,3,,,,,,3,lower_case_with_underscores,"['global', 'tempdir', 'manager']"
ignore_require_venv,9,,,,,,,,,9,lower_case_with_underscores,"['ignore', 'require', 'venv']"
summary,24,,,,,1,2,,,21,lowercase,['summary']
parser_kw,4,,,,,,,,,4,lower_case_with_underscores,"['parser', 'kw']"
optgroup_name,2,,,,,,,,,2,lower_case_with_underscores,"['optgroup', 'name']"
capitalize,1,,,,,,,,,1,lowercase,['capitalize']
cmd_opts,134,,,,,1,,,,133,lower_case_with_underscores,"['cmd', 'opts']"
OptionGroup,3,,,1,,,,,,2,CapitalizedWords,"['option', 'group']"
gen_opts,4,,,,,,,,,4,lower_case_with_underscores,"['gen', 'opts']"
make_option_group,8,1,,,,,,,,7,lower_case_with_underscores,"['make', 'option', 'group']"
add_option_group,4,,,,,,,,,4,lower_case_with_underscores,"['add', 'option', 'group']"
handle_pip_version_check,4,2,,,,,,,,2,lower_case_with_underscores,"['handle', 'pip', 'version', 'check']"
hasattr,173,,,,,,,,,173,lowercase,['hasattr']
parse_args,26,2,,,,,,,,24,lower_case_with_underscores,"['parse', 'args']"
main_context,4,1,,,,,,,,3,lower_case_with_underscores,"['main', 'context']"
shutdown,6,2,,,,,,,,4,lowercase,['shutdown']
enter_context,11,2,,,,,,,,9,lower_case_with_underscores,"['enter', 'context']"
verbosity,10,,,,,1,1,,,8,lowercase,['verbosity']
verbose,54,,,,,14,3,,,37,lowercase,['verbose']
quiet,16,,,,,,7,,,9,lowercase,['quiet']
level_number,6,,,,,,,,,6,lower_case_with_underscores,"['level', 'number']"
no_color,10,,,,,2,1,,,7,lower_case_with_underscores,"['no', 'color']"
user_log_file,4,,,,,1,1,,,2,lower_case_with_underscores,"['user', 'log', 'file']"
no_python_version_warning,3,,,,,,,,,3,lower_case_with_underscores,"['no', 'python', 'version', 'warning']"
replacement,32,,,,,3,7,,,22,lowercase,['replacement']
gone_in,15,,,,,2,8,,,5,lower_case_with_underscores,"['gone', 'in']"
skip_requirements_regex,20,,,,,2,1,,,17,lower_case_with_underscores,"['skip', 'requirements', 'regex']"
issue,15,,,,,3,7,,,5,lowercase,['issue']
no_input,6,,,,,,,,,6,lower_case_with_underscores,"['no', 'input']"
exists_action,8,1,,,,,,,,7,lower_case_with_underscores,"['exists', 'action']"
require_venv,3,,,,,,,,,3,lower_case_with_underscores,"['require', 'venv']"
critical,16,,,,,,1,,,15,lowercase,['critical']
status,79,,,,,4,5,,,70,lowercase,['status']
file,83,1,,,,7,11,,,64,lowercase,['file']
stderr,192,1,,1,,2,10,,,178,lowercase,['stderr']
print_exc,1,,,,,,,,,1,lower_case_with_underscores,"['print', 'exc']"
KeyboardInterrupt,2,,,,,,,,,2,CapitalizedWords,"['keyboard', 'interrupt']"
BaseException,6,,,,,,,,,6,CapitalizedWords,"['base', 'exception']"
warnings,118,,,21,,,,,,97,lowercase,['warnings']
util,88,,,48,,,,,,40,lowercase,['util']
strtobool,4,,,2,,,,,,2,lowercase,['strtobool']
functools,41,,,17,,,,,,24,lowercase,['functools']
partial,62,,,5,,1,,,,56,lowercase,['partial']
Option,48,,,1,,,,,,47,CapitalizedWords,['option']
locations,15,,,9,,2,,,,4,lowercase,['locations']
PyPI,17,,,7,,,,,,10,CapitalizedWords,"['py', 'p', 'i']"
target_python,89,,,7,,6,17,,,59,lower_case_with_underscores,"['target', 'python']"
TargetPython,25,,1,7,,,,,,17,CapitalizedWords,"['target', 'python']"
STRONG_HASHES,7,,,2,,,,,,5,UPPER_CASE_WITH_UNDERSCORES,"['strong', 'hashes']"
BAR_TYPES,6,,,1,,,,,,5,UPPER_CASE_WITH_UNDERSCORES,"['bar', 'types']"
OptionParser,4,,,1,,,,,,3,CapitalizedWords,"['option', 'parser']"
raise_option_error,4,1,,,,,,,,3,lower_case_with_underscores,"['raise', 'option', 'error']"
fill,6,,,,,,,,,6,lowercase,['fill']
option_group,3,,,,,,,,,3,lower_case_with_underscores,"['option', 'group']"
add_option,107,,,,,,,,,107,lower_case_with_underscores,"['add', 'option']"
check_install_build_global,4,1,,,,,,,,3,lower_case_with_underscores,"['check', 'install', 'build', 'global']"
check_options,4,,,,,1,,,,3,lower_case_with_underscores,"['check', 'options']"
getname,2,1,,,,,,,,1,lowercase,['getname']
n,230,,,,,24,4,,,202,b,['n']
names,61,1,,,,9,7,,,44,lowercase,['names']
control,2,,,,,,,,,2,lowercase,['control']
disallow_binaries,4,1,,,,1,,,,2,lower_case_with_underscores,"['disallow', 'binaries']"
warn,91,,,,,2,3,,,86,lowercase,['warn']
stacklevel,36,,,,,,36,,,,lowercase,['stacklevel']
check_dist_restriction,3,1,,,,,,,,2,lower_case_with_underscores,"['check', 'dist', 'restriction']"
check_target,3,,,,,1,1,,,1,lower_case_with_underscores,"['check', 'target']"
dist_restriction_set,3,,,,,,,,,3,lower_case_with_underscores,"['dist', 'restriction', 'set']"
binary_only,2,,,,,,,,,2,lower_case_with_underscores,"['binary', 'only']"
sdist_dependencies_allowed,2,,,,,,,,,2,lower_case_with_underscores,"['sdist', 'dependencies', 'allowed']"
target_dir,43,,,,,3,2,,,38,lower_case_with_underscores,"['target', 'dir']"
_path_option_check,2,1,,,,,,,,1,lower_case_with_underscores,"['path', 'option', 'check']"
PipOption,8,,1,,,,,,,7,CapitalizedWords,"['pip', 'option']"
TYPES,2,,,,,,,,,2,UPPERCASE,"['type', 's']"
TYPE_CHECKER,3,,,,,,,,,3,UPPER_CASE_WITH_UNDERSCORES,"['type', 'checker']"
copy,122,13,,3,,,,,,106,lowercase,['copy']
help_,2,,,,,,,,,2,lowercase,['help']
action,119,,,,,1,83,,,35,lowercase,['action']
isolated_mode,17,,,,,1,2,,,14,lower_case_with_underscores,"['isolated', 'mode']"
require_virtualenv,2,,,,,,,,,2,lower_case_with_underscores,"['require', 'virtualenv']"
progress_bar,17,,,,,3,5,,,9,lower_case_with_underscores,"['progress', 'bar']"
type,309,,,,,7,18,,,284,lowercase,['type']
choices,5,,,,,,5,,,,lowercase,['choices']
keys,116,8,,,,2,,,,106,lowercase,['keys']
proxy,60,,,,,2,,,,58,lowercase,['proxy']
retries,110,,,,,11,9,,,90,lowercase,['retries']
timeout,178,,,9,,28,26,,,115,lowercase,['timeout']
cert,65,,,,,13,3,,,49,lowercase,['cert']
client_cert,10,,,,,1,,,,9,lower_case_with_underscores,"['client', 'cert']"
simple_url,10,,,,,,,,,10,lower_case_with_underscores,"['simple', 'url']"
extra_index_url,3,1,,,,,,,,2,lower_case_with_underscores,"['extra', 'index', 'url']"
trusted_host,3,1,,,,,,,,2,lower_case_with_underscores,"['trusted', 'host']"
constraints,15,1,,,,,1,,,13,lowercase,['constraints']
_handle_src,2,1,,,,,,,,1,lower_case_with_underscores,"['handle', 'src']"
setattr,196,,,,,,,,,196,lowercase,['setattr']
src,119,1,,,,15,,,,103,lowercase,['src']
callback,29,1,,,,6,8,,,14,lowercase,['callback']
_get_format_control,3,1,,,,,,,,2,lower_case_with_underscores,"['get', 'format', 'control']"
_handle_no_binary,2,1,,,,,,,,1,lower_case_with_underscores,"['handle', 'no', 'binary']"
existing,12,,,,,1,1,,,10,lowercase,['existing']
handle_mutual_excludes,4,1,,,,,,,,3,lower_case_with_underscores,"['handle', 'mutual', 'excludes']"
no_binary,20,1,,,,2,,,,17,lower_case_with_underscores,"['no', 'binary']"
only_binary,23,1,,,,3,,,,19,lower_case_with_underscores,"['only', 'binary']"
_handle_only_binary,2,1,,,,,,,,1,lower_case_with_underscores,"['handle', 'only', 'binary']"
_convert_python_version,4,1,,1,,,,,,2,lower_case_with_underscores,"['convert', 'python', 'version']"
tuple,107,,,,,1,,,,106,lowercase,['tuple']
part,38,,,,,,,,,38,lowercase,['part']
_handle_python_version,2,1,,,,,,,,1,lower_case_with_underscores,"['handle', 'python', 'version']"
error_msg,7,,,,,,,,,7,lower_case_with_underscores,"['error', 'msg']"
add_target_python_options,4,1,,,,,,,,3,lower_case_with_underscores,"['add', 'target', 'python', 'options']"
make_target_python,7,1,,3,,,,,,3,lower_case_with_underscores,"['make', 'target', 'python']"
prefer_binary,34,1,,,,7,7,,,19,lower_case_with_underscores,"['prefer', 'binary']"
_handle_no_cache_dir,2,1,,,,,,,,1,lower_case_with_underscores,"['handle', 'no', 'cache', 'dir']"
no_cache,2,,,,,,,,,2,lower_case_with_underscores,"['no', 'cache']"
no_deps,4,,,,,,,,,4,lower_case_with_underscores,"['no', 'deps']"
_handle_build_dir,2,1,,,,,,,,1,lower_case_with_underscores,"['handle', 'build', 'dir']"
build_dir,36,,,,,3,2,,,31,lower_case_with_underscores,"['build', 'dir']"
no_build_isolation,4,,,,,,,,,4,lower_case_with_underscores,"['no', 'build', 'isolation']"
_handle_no_use_pep517,2,1,,,,,,,,1,lower_case_with_underscores,"['handle', 'no', 'use', 'pep517']"
no_use_pep517,4,,,,,,,,,4,lower_case_with_underscores,"['no', 'use', 'pep517']"
install_options,31,,,,,6,3,,,22,lower_case_with_underscores,"['install', 'options']"
no_clean,12,,,,,,,,,12,lower_case_with_underscores,"['no', 'clean']"
pre,40,2,,,,1,2,,,35,lowercase,['pre']
disable_pip_version_check,6,,,,,1,,,,5,lower_case_with_underscores,"['disable', 'pip', 'version', 'check']"
always_unzip,2,,,,,,,,,2,lower_case_with_underscores,"['always', 'unzip']"
_handle_merge_hash,2,1,,,,,,,,1,lower_case_with_underscores,"['handle', 'merge', 'hash']"
algo,14,,,,,,,,,14,lowercase,['algo']
digest,52,1,,,,1,,,,50,lowercase,['digest']
setdefault,57,1,,,,,,,,56,lowercase,['setdefault']
list_path,3,,,,,,,,,3,lower_case_with_underscores,"['list', 'path']"
check_list_path_option,3,1,,,,,,,,2,lower_case_with_underscores,"['check', 'list', 'path', 'option']"
local,31,2,,,,2,1,,,26,lowercase,['local']
contextlib,45,,,24,,,,,,21,lowercase,['contextlib']
contextmanager,45,1,,12,,,,,,32,lowercase,['contextmanager']
contextlib2,7,,,6,,,,,,1,lowercase,['contextlib2']
ExitStack,11,,1,4,,,,,,6,CapitalizedWords,"['exit', 'stack']"
Iterator,20,,2,15,,,,,,3,CapitalizedWords,['iterator']
ContextManager,1,,,1,,,,,,,CapitalizedWords,"['context', 'manager']"
TypeVar,4,,,2,,,,,,2,CapitalizedWords,"['type', 'var']"
_T,2,,,,,,,,,2,B,"['', 't']"
covariant,1,,,,,,1,,,,lowercase,['covariant']
_in_main_context,5,,,,,,,,,5,lower_case_with_underscores,"['in', 'main', 'context']"
_main_context,3,,,,,,,,,3,lower_case_with_underscores,"['main', 'context']"
context_provider,2,,,,,1,,,,1,lower_case_with_underscores,"['context', 'provider']"
autocompletion,1,,,1,,,,,,,lowercase,['autocompletion']
parse_command,3,1,,1,,,,,,1,lower_case_with_underscores,"['parse', 'command']"
argv,19,,,,,3,,,,16,lowercase,['argv']
install_warning_logger,2,1,,,,,,,,1,lower_case_with_underscores,"['install', 'warning', 'logger']"
cmd_args,47,,,,,1,6,,,40,lower_case_with_underscores,"['cmd', 'args']"
linesep,9,,,,,,,,,9,lowercase,['linesep']
setlocale,1,,,,,,,,,1,lowercase,['setlocale']
LC_ALL,1,,,,,,,,,1,UPPER_CASE_WITH_UNDERSCORES,"['lc', 'all']"
get_similar_commands,5,1,,2,,,,,,2,lower_case_with_underscores,"['get', 'similar', 'commands']"
get_pip_version,5,1,,2,,,,,,2,lower_case_with_underscores,"['get', 'pip', 'version']"
disable_interspersed_args,1,,,,,,,,,1,lower_case_with_underscores,"['disable', 'interspersed', 'args']"
command_info,2,,,,,,,,,2,lower_case_with_underscores,"['command', 'info']"
general_options,2,,,,,,,,,2,lower_case_with_underscores,"['general', 'options']"
args_else,5,,,,,,,,,5,lower_case_with_underscores,"['args', 'else']"
stdout,485,1,,,,1,7,,,476,lowercase,['stdout']
print_help,3,,,,,,,,,3,lower_case_with_underscores,"['print', 'help']"
guess,6,,,,,,,,,6,lowercase,['guess']
remove,86,7,,,,,,,,79,lowercase,['remove']
configuration,80,,,6,,,,,,74,lowercase,['configuration']
get_terminal_size,7,2,,2,,,,,,3,lower_case_with_underscores,"['get', 'terminal', 'size']"
PrettyHelpFormatter,2,,1,,,,,,,1,CapitalizedWords,"['pretty', 'help', 'formatter']"
IndentedHelpFormatter,3,,,,,,,,,3,CapitalizedWords,"['indented', 'help', 'formatter']"
format_option_strings,1,1,,,,,,,,,lower_case_with_underscores,"['format', 'option', 'strings']"
_format_option_strings,2,1,,,,,,,,1,lower_case_with_underscores,"['format', 'option', 'strings']"
mvarfmt,2,,,,,1,,,,1,lowercase,['mvarfmt']
optsep,2,,,,,1,,,,1,lowercase,['optsep']
format_heading,1,1,,,,,,,,,lower_case_with_underscores,"['format', 'heading']"
heading,3,,,,,1,,,,2,lowercase,['heading']
format_usage,1,1,,,,,,,,,lower_case_with_underscores,"['format', 'usage']"
indent_lines,3,1,,,,,,,,2,lower_case_with_underscores,"['indent', 'lines']"
format_description,1,1,,,,,,,,,lower_case_with_underscores,"['format', 'description']"
label,133,,,,,15,,,,118,lowercase,['label']
lstrip,32,,,,,,,,,32,lowercase,['lstrip']
rstrip,41,,,,,,,,,41,lowercase,['rstrip']
format_epilog,1,1,,,,,,,,,lower_case_with_underscores,"['format', 'epilog']"
epilog,3,,,,,1,,,,2,lowercase,['epilog']
indent,73,1,,,,7,8,,,57,lowercase,['indent']
new_lines,6,,,,,,,,,6,lower_case_with_underscores,"['new', 'lines']"
expand_default,2,1,,,,,,,,1,lower_case_with_underscores,"['expand', 'default']"
_update_defaults,3,1,,,,,,,,2,lower_case_with_underscores,"['update', 'defaults']"
