name,all,function def,class def,import,exception,param,keyword,alias,object decl,object,naming_style,words
sys,89,,,27,,,,,,62,lowercase,['sys']
tensorflow,1123,,,1123,,,,,,,lowercase,['tensorflow']
compat,2737,,,608,,,,,,2129,lowercase,['compat']
v2,668,,,603,,,1,,,64,lowercase,['v2']
tf,17082,,,,,,,616,,16466,lowercase,['tf']
keras,8986,,,3450,,,,,,5536,lowercase,['keras']
layers,4964,3,,721,,13,5,,4,4218,lowercase,['layers']
activation,843,6,,20,,76,470,,,271,lowercase,['activation']
activation_layers,5,,,,,,,2,,3,lower_case_with_underscores,"['activation', 'layers']"
backend,2229,1,,185,,,1,,,2042,lowercase,['backend']
saving,199,1,,190,,1,3,,,4,lowercase,['saving']
legacy,295,,,260,,,,,,35,lowercase,['legacy']
serialization,124,,,57,,,,,,67,lowercase,['serialization']
legacy_serialization,44,,,,,,,13,,31,lower_case_with_underscores,"['legacy', 'serialization']"
utils,716,,,448,,,,12,,256,lowercase,['utils']
generic_utils,154,,,46,,,,,,108,lower_case_with_underscores,"['generic', 'utils']"
python,455,,,455,,,,,,,lowercase,['python']
util,257,,,251,,,,1,,5,lowercase,['util']
tf_export,312,,,250,,,,,,62,lower_case_with_underscores,"['tf', 'export']"
keras_export,991,,,226,,,,,,765,lower_case_with_underscores,"['keras', 'export']"
_TF_ACTIVATIONS_V2,3,,,,,,,,,3,UPPER_CASE_WITH_UNDERSCORES,"['tf', 'activations', 'v2']"
softmax,28,2,,2,,,,,,24,lowercase,['softmax']
x,8281,,,,,744,147,,,7390,b,['x']
axis,1125,,,,,79,759,,,287,lowercase,['axis']
rank,257,,,,,10,35,,,212,lowercase,['rank']
shape,4499,7,,,,111,1993,,,2388,lowercase,['shape']
isinstance,1236,,,,,,,,,1236,lowercase,['isinstance']
int,340,,,,,,,,,340,lowercase,['int']
output,1109,4,,,,11,11,,,1083,lowercase,['output']
nn,225,,,,,,,,,225,lowercase,['nn']
e,360,,,,58,3,,,,299,b,['e']
exp,31,1,,,,,,,,30,lowercase,['exp']
reduce_max,22,,,,,,,,,22,lower_case_with_underscores,"['reduce', 'max']"
keepdims,135,,,,,13,85,,,37,lowercase,['keepdims']
s,177,,,,,19,1,,,157,b,['s']
reduce_sum,211,,,,,,,,,211,lower_case_with_underscores,"['reduce', 'sum']"
ValueError,1946,,,,,,,,,1946,CapitalizedWords,"['value', 'error']"
_keras_logits,3,,,,,,,,,3,lower_case_with_underscores,"['keras', 'logits']"
add_dispatch_support,143,,,,,,,,,143,lower_case_with_underscores,"['add', 'dispatch', 'support']"
dispatch,155,,,1,,,,,,154,lowercase,['dispatch']
elu,8,2,,2,,,,,,4,lowercase,['elu']
alpha,262,,,,,37,60,,,165,lowercase,['alpha']
selu,3,1,,,,,,,,2,lowercase,['selu']
softplus,8,3,,,,,,,,5,lowercase,['softplus']
math,230,,,19,,,,,,211,lowercase,['math']
softsign,7,3,,,,,,,,4,lowercase,['softsign']
swish,1,1,,,,,,,,,lowercase,['swish']
silu,5,,,,,,,,,5,lowercase,['silu']
relu,106,3,,2,,,,,,101,lowercase,['relu']
max_value,58,,,,,7,13,,,38,lower_case_with_underscores,"['max', 'value']"
threshold,53,,,,,7,18,,,28,lowercase,['threshold']
gelu,7,2,,,,,,,,5,lowercase,['gelu']
approximate,4,,,,,2,,,,2,lowercase,['approximate']
v1,2484,,,4,,,252,,,2228,lowercase,['v1']
tanh,23,2,,,,,,,,21,lowercase,['tanh']
sigmoid,43,2,,,,,,,,41,lowercase,['sigmoid']
exponential,2,1,,,,,,,,1,lowercase,['exponential']
hard_sigmoid,9,3,,,,,,,,6,lower_case_with_underscores,"['hard', 'sigmoid']"
linear,52,1,,6,,,4,,,41,lowercase,['linear']
serialize,355,12,,1,,27,7,,,308,lowercase,['serialize']
use_legacy_format,57,,,,,18,7,,,32,lower_case_with_underscores,"['use', 'legacy', 'format']"
hasattr,279,,,,,,,,,279,lowercase,['hasattr']
serialize_keras_object,67,2,,9,,,,,,56,lower_case_with_underscores,"['serialize', 'keras', 'object']"
leaky_relu,5,,,2,,,,,,3,lower_case_with_underscores,"['leaky', 'relu']"
log_softmax,2,,,,,,,,,2,lower_case_with_underscores,"['log', 'softmax']"
relu6,3,,,,,,,,,3,lowercase,['relu6']
deserialize,88,10,,9,,1,1,,,67,lowercase,['deserialize']
name,4765,6,,,,401,2190,,,2168,lowercase,['name']
custom_objects,331,,,,,61,128,,,142,lower_case_with_underscores,"['custom', 'objects']"
activation_functions,4,,,,,,,,,4,lower_case_with_underscores,"['activation', 'functions']"
current_module,2,,,,,,,,,2,lower_case_with_underscores,"['current', 'module']"
modules,13,,,,,1,,,,12,lowercase,['modules']
populate_dict_with_module_objects,5,1,,,,,,,,4,lower_case_with_underscores,"['populate', 'dict', 'with', 'module', 'objects']"
obj_filter,6,,,,,1,4,,,1,lower_case_with_underscores,"['obj', 'filter']"
callable,79,,,,,,,,,79,lowercase,['callable']
deserialize_keras_object,68,2,,8,,,,,,58,lower_case_with_underscores,"['deserialize', 'keras', 'object']"
module_objects,49,,,,,6,27,,,16,lower_case_with_underscores,"['module', 'objects']"
printable_module_name,29,,,,,2,23,,,4,lower_case_with_underscores,"['printable', 'module', 'name']"
get,569,15,,1,,,,,,553,lowercase,['get']
identifier,111,,,,,12,3,,,96,lowercase,['identifier']
str,452,,,,,,,,,452,lowercase,['str']
dict,345,,,,,,,,,345,lowercase,['dict']
TypeError,231,,,,,,,,,231,CapitalizedWords,"['type', 'error']"
numpy,634,,,295,,,,,,339,lowercase,['numpy']
np,6308,,,,,,,292,,6016,lowercase,['np']
absl,182,,,182,,,,,,,lowercase,['absl']
testing,246,,,158,,,,,,88,lowercase,['testing']
parameterized,688,,,157,,,,,,531,lowercase,['parameterized']
activations,141,,,29,,,,,,112,lowercase,['activations']
core,194,,,84,,,,,,110,lowercase,['core']
testing_infra,349,,,349,,,,,,,lower_case_with_underscores,"['testing', 'infra']"
test_combinations,2133,,,186,,,1,,,1946,lower_case_with_underscores,"['test', 'combinations']"
_ref_softmax,5,1,,,,,,,,4,lower_case_with_underscores,"['ref', 'softmax']"
values,518,1,,1,,23,106,,,387,lowercase,['values']
m,616,,,,,8,3,,,605,b,['m']
max,139,1,,,,,,,,138,lowercase,['max']
sum,123,1,,,,,2,,,120,lowercase,['sum']
KerasActivationsTest,1,,1,,,,,,,,CapitalizedWords,"['keras', 'activations', 'test']"
TestCase,783,,1,,,,,,,782,CapitalizedWords,"['test', 'case']"
test,1091,1,,1,,,,,,1089,lowercase,['test']
test_serialization,7,7,,,,,,,,,lower_case_with_underscores,"['test', 'serialization']"
all_activations,4,,,,,,,,,4,lower_case_with_underscores,"['all', 'activations']"
fn,317,22,,,,30,2,,,263,lowercase,['fn']
ref_fn,6,,,,,,,,,6,lower_case_with_underscores,"['ref', 'fn']"
getattr,281,,,,,,,,,281,lowercase,['getattr']
config,1478,,,,,101,29,,,1348,lowercase,['config']
test_serialization_v2,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'serialization', 'v2']"
activation_map,3,,,,,,,,,3,lower_case_with_underscores,"['activation', 'map']"
fn_v2_key,3,,,,,,,,,3,lower_case_with_underscores,"['fn', 'v2', 'key']"
fn_v2,2,,,,,,,,,2,lower_case_with_underscores,"['fn', 'v2']"
test_serialization_with_layers,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'serialization', 'with', 'layers']"
LeakyReLU,15,,1,2,,,,,,12,CapitalizedWords,"['leaky', 're', 'l', 'u']"
layer,4419,1,,,,92,26,,,4300,lowercase,['layer']
Dense,1191,,2,5,,,,,,1184,CapitalizedWords,['dense']
deserialized_layer,6,,,,,,,,,6,lower_case_with_underscores,"['deserialized', 'layer']"
assertEqual,3740,,,,,,,,,3740,mixedCase,"['assert', 'equal']"
test_softmax,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'softmax']"
placeholder,217,1,,,,,,,,216,lowercase,['placeholder']
ndim,190,1,,,,3,75,,,111,lowercase,['ndim']
f,442,13,,,,32,1,,,396,b,['f']
function,345,1,,13,,4,1,,,326,lowercase,['function']
test_values,39,,,,,,,,,39,lower_case_with_underscores,"['test', 'values']"
random,2495,,,18,,,,,,2477,lowercase,['random']
result,1072,25,,,,1,,,,1046,lowercase,['result']
expected,354,,,,,16,2,,,336,lowercase,['expected']
assertAllClose,1539,,,,,,,,,1539,mixedCase,"['assert', 'all', 'close']"
rtol,100,,,,,3,89,,,8,lowercase,['rtol']
assertRaises,252,,,,,,,,,252,mixedCase,"['assert', 'raises']"
test_softmax_2d_axis_0,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'softmax', '2d', 'axis', '0']"
zeros,602,1,,,,,,,,601,lowercase,['zeros']
i,1043,,,,,27,,,,1016,b,['i']
range,756,,,,,1,6,,,749,lowercase,['range']
test_softmax_3d_axis_tuple,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'softmax', '3d', 'axis', 'tuple']"
test_temporal_softmax,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'temporal', 'softmax']"
test_selu,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'selu']"
scale,246,,,,,30,85,,,131,lowercase,['scale']
positive_values,6,,,,,,,,,6,lower_case_with_underscores,"['positive', 'values']"
array,1161,,,,,2,,,,1159,lowercase,['array']
dtype,4535,10,,,,221,2375,,,1929,lowercase,['dtype']
floatx,92,1,,,,,,,,91,lowercase,['floatx']
negative_values,11,,,,,1,1,,,9,lower_case_with_underscores,"['negative', 'values']"
true_result,4,,,,,,,,,4,lower_case_with_underscores,"['true', 'result']"
test_softplus,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'softplus']"
log,57,1,,,,3,,,,53,lowercase,['log']
ones_like,42,1,,,,,,,,41,lower_case_with_underscores,"['ones', 'like']"
test_softsign,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'softsign']"
divide,8,,,,,,,,,8,lowercase,['divide']
absolute,3,,,,,,,,,3,lowercase,['absolute']
test_sigmoid,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'sigmoid']"
ref_sigmoid,2,1,,,,,,,,1,lower_case_with_underscores,"['ref', 'sigmoid']"
z,82,,,,,1,,,,81,b,['z']
vectorize,2,,,,,,,,,2,lowercase,['vectorize']
test_hard_sigmoid,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'hard', 'sigmoid']"
ref_hard_sigmoid,2,1,,,,,,,,1,lower_case_with_underscores,"['ref', 'hard', 'sigmoid']"
test_relu,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'relu']"
uniform,352,,,,,,,,,352,lowercase,['uniform']
test_gelu,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'gelu']"
sqrt,111,1,,,,,,,,110,lowercase,['sqrt']
pi,17,,,,,,,,,17,lowercase,['pi']
power,49,,,,,2,11,,,36,lowercase,['power']
scipy,21,,,11,,,,,,10,lowercase,['scipy']
stats,1,,,1,,,,,,,lowercase,['stats']
norm,120,,,1,,1,,,,118,lowercase,['norm']
cdf,1,,,,,,,,,1,lowercase,['cdf']
test_elu,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'elu']"
test_tanh,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'tanh']"
test_exponential,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'exponential']"
test_linear,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'linear']"
test_invalid_usage,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'invalid', 'usage']"
generate,724,,,,,,,,,724,lowercase,['generate']
combine,649,,,,,,,,,649,lowercase,['combine']
mode,1166,,,,,90,725,,,351,lowercase,['mode']
main,305,3,,,,,,,,302,lowercase,['main']
collections,136,,,40,,4,6,,,86,lowercase,['collections']
itertools,47,,,21,,,,,,26,lowercase,['itertools']
json,80,,,22,,,3,,,55,lowercase,['json']
os,821,,,114,,,,,,707,lowercase,['os']
threading,73,,,28,,,,,,45,lowercase,['threading']
warnings,129,,,34,,,,,,95,lowercase,['warnings']
weakref,29,,,11,,,,,,18,lowercase,['weakref']
backend_config,34,,,8,,,,,,26,lower_case_with_underscores,"['backend', 'config']"
distribute,820,,,87,,4,1,,,728,lowercase,['distribute']
distribute_coordinator_utils,3,,,3,,,,,,,lower_case_with_underscores,"['distribute', 'coordinator', 'utils']"
dc,7,,,,,,,3,,4,lowercase,['dc']
dtensor,154,,,55,,,,15,,84,lowercase,['dtensor']
dtensor_api,19,,,15,,,,2,,2,lower_case_with_underscores,"['dtensor', 'api']"
engine,386,,,376,,,,,,10,lowercase,['engine']
keras_tensor,71,,,11,,,,,,60,lower_case_with_underscores,"['keras', 'tensor']"
control_flow_util,34,,,9,,,,,,25,lower_case_with_underscores,"['control', 'flow', 'util']"
object_identity,13,,,5,,,,,,8,lower_case_with_underscores,"['object', 'identity']"
tf_contextlib,30,,,11,,,,,,19,lower_case_with_underscores,"['tf', 'contextlib']"
tf_inspect,69,,,25,,,,,,44,lower_case_with_underscores,"['tf', 'inspect']"
tf_utils,303,,,74,,,,,,229,lower_case_with_underscores,"['tf', 'utils']"
protobuf,22,,,22,,,,,,,lowercase,['protobuf']
config_pb2,2,,,1,,,,,,1,lower_case_with_underscores,"['config', 'pb2']"
eager,42,,,36,,,,,,6,lowercase,['eager']
context,65,,,18,,2,,,,45,lowercase,['context']
get_config,787,278,,2,,2,,,,505,lower_case_with_underscores,"['get', 'config']"
platform,76,,,69,,,,,,7,lowercase,['platform']
tf_logging,83,,,63,,,,,,20,lower_case_with_underscores,"['tf', 'logging']"
logging,267,,,13,,,,55,,199,lowercase,['logging']
tools,20,,,20,,,,,,,lowercase,['tools']
docs,15,,,15,,,,,,,lowercase,['docs']
doc_controls,228,,,15,,,,,,213,lower_case_with_underscores,"['doc', 'controls']"
py_all,5,,,,,,,,,5,lower_case_with_underscores,"['py', 'all']"
all,132,2,,,,,,,,130,lowercase,['all']
py_sum,1,,,,,,,,,1,lower_case_with_underscores,"['py', 'sum']"
py_any,6,,,,,,,,,6,lower_case_with_underscores,"['py', 'any']"
any,108,1,,,,,,,,107,lowercase,['any']
_GRAPH,8,,,,,,,,2,6,UPPERCASE,"['grap', 'h']"
local,30,,,,,,,,,30,lowercase,['local']
_CURRENT_SCRATCH_GRAPH,5,,,,,,,,1,4,UPPER_CASE_WITH_UNDERSCORES,"['current', 'scratch', 'graph']"
SessionLocal,2,,1,,,,,,,1,CapitalizedWords,"['session', 'local']"
super,1139,,,,,,,,,1139,lowercase,['super']
session,135,,,,,7,10,,,118,lowercase,['session']
_SESSION,16,,,,,,,,4,12,UPPERCASE,"['sessio', 'n']"
PER_GRAPH_OBJECT_NAME_UIDS,7,,,,,,,,,7,UPPER_CASE_WITH_UNDERSCORES,"['per', 'graph', 'object', 'name', 'uids']"
WeakKeyDictionary,7,,,,,,,,,7,CapitalizedWords,"['weak', 'key', 'dictionary']"
OBSERVED_NAMES,4,,,,,,,,,4,UPPER_CASE_WITH_UNDERSCORES,"['observed', 'names']"
set,258,2,,,,,,,,256,lowercase,['set']
_DummyEagerGraph,3,,1,,,,,,,2,CapitalizedWords,"['dummy', 'eager', 'graph']"
_WeakReferencableClass,2,,1,,,,,,,1,CapitalizedWords,"['weak', 'referencable', 'class']"
key,469,,,,,33,78,,,358,lowercase,['key']
learning_phase_is_set,6,,,,,,,,,6,lower_case_with_underscores,"['learning', 'phase', 'is', 'set']"
_DUMMY_EAGER_GRAPH,18,,,,,,,,,18,UPPER_CASE_WITH_UNDERSCORES,"['dummy', 'eager', 'graph']"
_MANUAL_VAR_INIT,4,,,,,,,,1,3,UPPER_CASE_WITH_UNDERSCORES,"['manual', 'var', 'init']"
_LOCAL_DEVICES,5,,,,,,,,1,4,UPPER_CASE_WITH_UNDERSCORES,"['local', 'devices']"
epsilon,582,1,,,,56,160,,,365,lowercase,['epsilon']
image_data_format,107,1,,,,,,,,106,lower_case_with_underscores,"['image', 'data', 'format']"
set_epsilon,6,1,,,,,,,,5,lower_case_with_underscores,"['set', 'epsilon']"
set_floatx,14,1,,,,,,,,13,lower_case_with_underscores,"['set', 'floatx']"
set_image_data_format,12,1,,,,,,,,11,lower_case_with_underscores,"['set', 'image', 'data', 'format']"
do_not_generate_docs,163,,,,,,,,,163,lower_case_with_underscores,"['do', 'not', 'generate', 'docs']"
cast_to_floatx,16,1,,,,,,,,15,lower_case_with_underscores,"['cast', 'to', 'floatx']"
Tensor,82,,,,,,,,,82,CapitalizedWords,['tensor']
Variable,496,,,,,,,,,496,CapitalizedWords,['variable']
SparseTensor,112,,,,,,,,,112,CapitalizedWords,"['sparse', 'tensor']"
cast,465,1,,,,,,,,464,lowercase,['cast']
asarray,259,,,,,,,,,259,lowercase,['asarray']
get_uid,23,1,,,,,,,,22,lower_case_with_underscores,"['get', 'uid']"
prefix,126,,,,,7,10,,,109,lowercase,['prefix']
graph,230,2,,,,18,24,,,186,lowercase,['graph']
get_graph,44,1,,,,,,,,43,lower_case_with_underscores,"['get', 'graph']"
defaultdict,17,,,,,,,,,17,lowercase,['defaultdict']
layer_name_uids,3,,,,,,,,,3,lower_case_with_underscores,"['layer', 'name', 'uids']"
reset_uids,3,1,,,,,,,,2,lower_case_with_underscores,"['reset', 'uids']"
clear,10,2,,,,,,,,8,lowercase,['clear']
clear_session,28,1,,,,,,,,27,lower_case_with_underscores,"['clear', 'session']"
_GRAPH_LEARNING_PHASES,16,,,,,,,,4,12,UPPER_CASE_WITH_UNDERSCORES,"['graph', 'learning', 'phases']"
_GRAPH_VARIABLES,5,,,,,,,,1,4,UPPER_CASE_WITH_UNDERSCORES,"['graph', 'variables']"
_GRAPH_TF_OPTIMIZERS,5,,,,,,,,1,4,UPPER_CASE_WITH_UNDERSCORES,"['graph', 'tf', 'optimizers']"
reset_default_graph,3,,,,,,,,,3,lower_case_with_underscores,"['reset', 'default', 'graph']"
close,49,7,,,,,,,,42,lowercase,['close']
as_default,322,,,,,,,,,322,lower_case_with_underscores,"['as', 'default']"
phase,8,,,,,,,,,8,lowercase,['phase']
_default_learning_phase,4,1,,,,,,,,3,lower_case_with_underscores,"['default', 'learning', 'phase']"
_internal_set_learning_phase,9,1,,,,,,,,8,lower_case_with_underscores,"['internal', 'set', 'learning', 'phase']"
pop,251,1,,,,,,,,250,lowercase,['pop']
executing_eagerly,439,,,,,,,,,439,lower_case_with_underscores,"['executing', 'eagerly']"
clear_kernel_cache,1,,,,,,,,,1,lower_case_with_underscores,"['clear', 'kernel', 'cache']"
register_clear_session_function,1,,,,,,,,,1,lower_case_with_underscores,"['register', 'clear', 'session', 'function']"
manual_variable_initialization,2,1,,,,,,,,1,lower_case_with_underscores,"['manual', 'variable', 'initialization']"
value,914,2,,,,134,85,,,693,lowercase,['value']
learning_phase,52,1,,,,2,4,,,45,lower_case_with_underscores,"['learning', 'phase']"
get_default_graph,49,,,,,,,,,49,lower_case_with_underscores,"['get', 'default', 'graph']"
symbolic_learning_phase,12,1,,,,,,,,11,lower_case_with_underscores,"['symbolic', 'learning', 'phase']"
init_scope,28,,,,,,,,,28,lower_case_with_underscores,"['init', 'scope']"
_internal_get_learning_phase,5,1,,,,,,,,4,lower_case_with_underscores,"['internal', 'get', 'learning', 'phase']"
_mark_func_graph_as_unsaveable,2,1,,,,,,,,1,lower_case_with_underscores,"['mark', 'func', 'graph', 'as', 'unsaveable']"
global_learning_phase_is_set,8,1,,,,,,,,7,lower_case_with_underscores,"['global', 'learning', 'phase', 'is', 'set']"
building_function,4,,,,,,,,,4,lower_case_with_underscores,"['building', 'function']"
is_placeholder,11,1,,,,,,,,10,lower_case_with_underscores,"['is', 'placeholder']"
mark_as_unsaveable,1,,,,,,,,,1,lower_case_with_underscores,"['mark', 'as', 'unsaveable']"
value_ref,2,,,,,,,,,2,lower_case_with_underscores,"['value', 'ref']"
ref,27,1,,,,,,,,26,lowercase,['ref']
name_scope,128,1,,,,,,,,127,lower_case_with_underscores,"['name', 'scope']"
placeholder_with_default,8,,,,,,,,,8,lower_case_with_underscores,"['placeholder', 'with', 'default']"
set_learning_phase,7,1,,,,,,,,6,lower_case_with_underscores,"['set', 'learning', 'phase']"
warn,82,,,,,1,4,,,77,lowercase,['warn']
deprecated_internal_set_learning_phase,3,1,,,,,,,,2,lower_case_with_underscores,"['deprecated', 'internal', 'set', 'learning', 'phase']"
learning_phase_scope,19,1,,,,,,,,18,lower_case_with_underscores,"['learning', 'phase', 'scope']"
stacklevel,51,,,,,,51,,,,lowercase,['stacklevel']
deprecated_internal_learning_phase_scope,4,1,,,,,,,,3,lower_case_with_underscores,"['deprecated', 'internal', 'learning', 'phase', 'scope']"
contextmanager,32,1,,,,,,,,31,lowercase,['contextmanager']
previous_eager_value,3,,,,,,,,,3,lower_case_with_underscores,"['previous', 'eager', 'value']"
previous_graph_value,3,,,,,,,,,3,lower_case_with_underscores,"['previous', 'graph', 'value']"
learning_phase_previously_set,2,,,,,,,,,2,lower_case_with_underscores,"['learning', 'phase', 'previously', 'set']"
eager_learning_phase_scope,4,1,,,,,,,,3,lower_case_with_underscores,"['eager', 'learning', 'phase', 'scope']"
executing_eagerly_outside_functions,80,,,,,,,,,80,lower_case_with_underscores,"['executing', 'eagerly', 'outside', 'functions']"
global_learning_phase_was_set,3,,,,,,,,,3,lower_case_with_underscores,"['global', 'learning', 'phase', 'was', 'set']"
previous_value,12,,,,,,,,,12,lower_case_with_underscores,"['previous', 'value']"
_as_graph_element,5,2,,,,,,,,3,lower_case_with_underscores,"['as', 'graph', 'element']"
obj,598,,,,,74,1,,,523,lowercase,['obj']
conv_fn,4,,,,,,,,,4,lower_case_with_underscores,"['conv', 'fn']"
_assert_same_graph,2,1,,,,,,,,1,lower_case_with_underscores,"['assert', 'same', 'graph']"
original_item,3,,,,,1,,,,2,lower_case_with_underscores,"['original', 'item']"
item,85,,,,,11,,,,74,lowercase,['item']
original_graph,4,,,,,,,,,4,lower_case_with_underscores,"['original', 'graph']"
_current_graph,3,1,,,,,,,,2,lower_case_with_underscores,"['current', 'graph']"
op_input_list,8,,,,,3,,,,5,lower_case_with_underscores,"['op', 'input', 'list']"
current_default_graph,4,,,,,,,,,4,lower_case_with_underscores,"['current', 'default', 'graph']"
tuple,349,,,,,,,,,349,lowercase,['tuple']
Graph,254,,,,,,,,,254,CapitalizedWords,['graph']
original_graph_element,4,,,,,,,,,4,lower_case_with_underscores,"['original', 'graph', 'element']"
op_input,14,,,,,,,,,14,lower_case_with_underscores,"['op', 'input']"
Operation,4,,,,,,,,,4,CapitalizedWords,['operation']
CompositeTensor,11,,,,,,,,,11,CapitalizedWords,"['composite', 'tensor']"
type,164,,,,,,7,,,157,lowercase,['type']
graph_element,13,,,,,,2,,,11,lower_case_with_underscores,"['graph', 'element']"
_get_session,5,1,,,,,,,,4,lower_case_with_underscores,"['get', 'session']"
default_session,3,,,,,,,,,3,lower_case_with_underscores,"['default', 'session']"
get_default_session,2,,,,,,,,,2,lower_case_with_underscores,"['get', 'default', 'session']"
inside_function,7,,,,,,,,,7,lower_case_with_underscores,"['inside', 'function']"
RuntimeError,90,,,,,,,,,90,CapitalizedWords,"['runtime', 'error']"
has_strategy,24,,,,,,,,,24,lower_case_with_underscores,"['has', 'strategy']"
configure_and_create_distributed_session,3,1,,,,,,,,2,lower_case_with_underscores,"['configure', 'and', 'create', 'distributed', 'session']"
get_strategy,54,1,,,,,,,,53,lower_case_with_underscores,"['get', 'strategy']"
Session,17,,,,,,,,,17,CapitalizedWords,['session']
get_default_session_config,3,1,,,,,,,,2,lower_case_with_underscores,"['get', 'default', 'session', 'config']"
get_session,37,1,,,,,,,,36,lower_case_with_underscores,"['get', 'session']"
_initialize_variables,8,1,,,,,,,,7,lower_case_with_underscores,"['initialize', 'variables']"
register_get_session_function,1,,,,,,,,,1,lower_case_with_underscores,"['register', 'get', 'session', 'function']"
register_session_provider,1,,,,,,,,,1,lower_case_with_underscores,"['register', 'session', 'provider']"
tracking,120,,,,,,,,,120,lowercase,['tracking']
FuncGraph,9,,,,,,,,,9,CapitalizedWords,"['func', 'graph']"
_scratch_graph,3,1,,,,,,,,2,lower_case_with_underscores,"['scratch', 'graph']"
scratch_graph,10,,,,,,,,,10,lower_case_with_underscores,"['scratch', 'graph']"
set_session,2,1,,,,,,,,1,lower_case_with_underscores,"['set', 'session']"
environ,19,,,,,,,,,19,lowercase,['environ']
warning,144,8,,,,,,,,136,lowercase,['warning']
allow_soft_placement,2,,,,,,1,,,1,lower_case_with_underscores,"['allow', 'soft', 'placement']"
get_default_graph_uid_map,2,1,,,,,,,,1,lower_case_with_underscores,"['get', 'default', 'graph', 'uid', 'map']"
name_uid_map,15,,,,,2,1,,,12,lower_case_with_underscores,"['name', 'uid', 'map']"
_TfDeviceCaptureOp,2,,1,,,,,,,1,CapitalizedWords,"['tf', 'device', 'capture', 'op']"
device,95,2,,,,3,,,,90,lowercase,['device']
_set_device,1,1,,,,,,,,,lower_case_with_underscores,"['set', 'device']"
DeviceSpec,5,,,,,,,,,5,CapitalizedWords,"['device', 'spec']"
to_string,1,,,,,,,,,1,lower_case_with_underscores,"['to', 'string']"
_set_device_from_string,1,1,,,,,,,,,lower_case_with_underscores,"['set', 'device', 'from', 'string']"
device_str,10,,,,,1,,,,9,lower_case_with_underscores,"['device', 'str']"
_get_current_tf_device,2,1,,,,,,,,1,lower_case_with_underscores,"['get', 'current', 'tf', 'device']"
op,152,2,,,,7,,,,143,lowercase,['op']
_apply_device_functions,1,,,,,,,,,1,lower_case_with_underscores,"['apply', 'device', 'functions']"
enabled,97,,,,,1,,,,96,lowercase,['enabled']
tf2,93,,,2,,,,,,91,lowercase,['tf2']
from_string,3,,,,,,,,,3,lower_case_with_underscores,"['from', 'string']"
_is_current_explicit_device,2,1,,,,,,,,1,lower_case_with_underscores,"['is', 'current', 'explicit', 'device']"
device_type,27,,,,,5,1,,,21,lower_case_with_underscores,"['device', 'type']"
upper,29,,,,,2,,,,27,lowercase,['upper']
_get_available_gpus,2,1,,,,,,,,1,lower_case_with_underscores,"['get', 'available', 'gpus']"
d,225,,,,,4,,,,221,b,['d']
list_logical_devices,13,,,,,,,,,13,lower_case_with_underscores,"['list', 'logical', 'devices']"
list_devices,1,,,,,,,,,1,lower_case_with_underscores,"['list', 'devices']"
_has_nchw_support,6,1,,,,,,,,5,lower_case_with_underscores,"['has', 'nchw', 'support']"
explicitly_on_cpu,2,,,,,,,,,2,lower_case_with_underscores,"['explicitly', 'on', 'cpu']"
gpus_available,2,,,,,,,,,2,lower_case_with_underscores,"['gpus', 'available']"
bool,108,,,,,,,,,108,lowercase,['bool']
_constant_to_tensor,9,1,,,,,,,,8,lower_case_with_underscores,"['constant', 'to', 'tensor']"
constant,1488,1,,,,,,,,1487,lowercase,['constant']
_to_tensor,2,1,,,,,,,,1,lower_case_with_underscores,"['to', 'tensor']"
convert_to_tensor,264,,,,,,,,,264,lower_case_with_underscores,"['convert', 'to', 'tensor']"
is_sparse,24,2,,,,1,4,,,17,lower_case_with_underscores,"['is', 'sparse']"
tensor,272,,,,,30,32,,,210,lowercase,['tensor']
spec,166,,,,,8,,,,158,lowercase,['spec']
SparseTensorSpec,17,,,,,,,,,17,CapitalizedWords,"['sparse', 'tensor', 'spec']"
to_dense,27,1,,,,,,,,26,lower_case_with_underscores,"['to', 'dense']"
sparse,250,,,6,,24,81,,,139,lowercase,['sparse']
_v1_name_scope,2,,,,,,,,,2,lower_case_with_underscores,"['v1', 'name', 'scope']"
allow_multiple_exports,9,,,,,,9,,,,lower_case_with_underscores,"['allow', 'multiple', 'exports']"
variable,566,1,,,,36,1,,,528,lowercase,['variable']
constraint,164,1,,,,10,68,,,85,lowercase,['constraint']
sparse_coo,16,,,,,,,,,16,lower_case_with_underscores,"['sparse', 'coo']"
