name,all,function_def,class_def,import_module_or_alias,exception,param,keyword,alias,object_decl,object,naming_style
TestSeterr,1,,1,,,,,,,,CapitalizedWords
save_kwds,2,,,,,,,,,2,lower_case_with_underscores
issubsctype,2,1,,1,,,,,,,lowercase
yellow,1,,,,,,1,,,,lowercase
test_unseekable_fromfile,1,1,,,,,,,,,lower_case_with_underscores
four,4,,,,,,,,,4,lowercase
test_parse_gufunc_signature,1,1,,,,,,,,,lower_case_with_underscores
prefix,91,,,,,,15,,,76,lowercase
test_hermegrid2d,1,1,,,,,,,,,lower_case_with_underscores
marray,6,,,,,,,,,6,lowercase
test_array_with_context,1,1,,,,,,,,,lower_case_with_underscores
dtype_to_descr,3,1,,,,,,,,2,lower_case_with_underscores
test_scalar_type_pow,1,1,,,,,,,,,lower_case_with_underscores
cnv,2,,,,,,,,,2,lowercase
last_cmdline,2,,,,,,,,,2,lower_case_with_underscores
hasexternals,12,1,,1,,,,,,10,lowercase
runstring,4,1,,1,,,,,,2,lowercase
selected_int_kind_re,2,,,,,,,,,2,lower_case_with_underscores
LONG_DOUBLE_REPRESENTATION_SRC,3,,,,,,,,,3,UPPER_CASE_WITH_UNDERSCORES
old_objects,3,,,,,,,,,3,lower_case_with_underscores
test_invalid_raise_with_usecols,1,1,,,,,,,,,lower_case_with_underscores
check_embedded_lapack,3,2,,,,,,,,1,lower_case_with_underscores
lencu,2,,,,,,,,,2,lowercase
test_generalized_herm_cases,1,1,,,,,,,,,lower_case_with_underscores
arr_rmethod,4,,,,,,,,,4,lower_case_with_underscores
atlas_3_10_threads_info,3,,1,,,,,,,2,lower_case_with_underscores
check_all,4,1,,,,,,,,3,lower_case_with_underscores
baseshape,6,,,,,,,,,6,lowercase
lapack_lite_src,2,,,,,,,,,2,lower_case_with_underscores
test_concatenate_flexible,1,1,,,,,,,,,lower_case_with_underscores
unix2dos_one_dir,2,1,,,,,,,,1,lower_case_with_underscores
last_trim,4,,,,,,,,,4,lower_case_with_underscores
_dict_append,3,1,,,,,,,,2,lower_case_with_underscores
warningtype,2,,,,,,,,,2,lowercase
test_export_flags,1,1,,,,,,,,,lower_case_with_underscores
use_promote_types,2,,,,,,,,,2,lower_case_with_underscores
chebint,34,1,,,,,,,,33,lowercase
