name,all,function_def,class_def,import_module_or_alias,exception,param,keyword,alias,object_decl,object,naming_style
_forecast_mean_raw,2,1,,,,,,,,1,lower_case_with_underscores
_create_delegator_property,2,1,,,,,,,,1,lower_case_with_underscores
series_ix_array,1,,,,,,,,,1,lower_case_with_underscores
sheet_name,43,,,,,,3,,,40,lower_case_with_underscores
four,3,,,,,,,,,3,lowercase
prefix,96,,,,,,20,,,76,lowercase
test_stack_level_name,1,1,,,,,,,,,lower_case_with_underscores
is_open,26,1,,,,,,,,25,lower_case_with_underscores
pc_large_repr_doc,2,,,,,,,,,2,lower_case_with_underscores
fig1,2,,,,,,,,,2,lowercase
Other,2,,1,,,,,,,1,CapitalizedWords
test_slicing_doc_examples,1,1,,,,,,,,,lower_case_with_underscores
_get_setitem_indexer,2,1,,,,,,,,1,lower_case_with_underscores
localized,29,,,,,,,,,29,lowercase
f_globals,1,,,,,,,,,1,lower_case_with_underscores
test_string_io,2,2,,,,,,,,,lower_case_with_underscores
exclusive,1,1,,,,,,,,,lowercase
close_open,8,,,,,,,,,8,lower_case_with_underscores
msgs,2,,,,,,,,,2,lowercase
test_margins_no_values_two_rows,1,1,,,,,,,,,lower_case_with_underscores
is_table,18,,,,,,,,,18,lower_case_with_underscores
utcfromtimestamp,6,,,,,,,,,6,lowercase
_convert_key,5,3,,,,,,,,2,lower_case_with_underscores
test_unimplemented_dtypes_table_columns,1,1,,,,,,,,,lower_case_with_underscores
test_ix_setitem_boolean,1,1,,,,,,,,,lower_case_with_underscores
test_encodeDecodeLongDecimal,1,1,,,,,,,,,ugly
_get_corr,2,1,,,,,,,,1,lower_case_with_underscores
TestTSPlot,1,,1,,,,,,,,CapitalizedWords
bool_op,2,,,,,,,,,2,lower_case_with_underscores
skip_if_no_ne,51,2,,,,,,,,49,lower_case_with_underscores
col_for_inference,3,,,,,,,,,3,lower_case_with_underscores
str_slice_replace,3,1,,,,,,,,2,lower_case_with_underscores
boolop,1,,,,,,,,,1,lowercase
test_badinput,1,1,,,,,,,,,lower_case_with_underscores
_set_labels,7,2,,,,,,,,5,lower_case_with_underscores
test_get_indexer_nearest_decreasing,1,1,,,,,,,,,lower_case_with_underscores
s10,2,,,,,,,,,2,lowercase
_frame_panel,1,,,,,,,,,1,lower_case_with_underscores
test_max_rows_eq_one,1,1,,,,,,,,,lower_case_with_underscores
test_fallback_singular,1,1,,,,,,,,,lower_case_with_underscores
