name,all,function def,class def,import,exception,param,keyword,alias,object decl,object,case_convention,words
TaskInstanceCollection,5,,1,1,,,,,,3,CapitalizedWords,"['task', 'instance', 'collection']"
clear_task_instance_form,3,,,1,,,,,,2,lower_case_with_underscores,"['clear', 'task', 'instance', 'form']"
set_task_instance_state_form,3,,,1,,,,,,2,lower_case_with_underscores,"['set', 'task', 'instance', 'state', 'form']"
task_instance_batch_form,3,,,1,,,,,,2,lower_case_with_underscores,"['task', 'instance', 'batch', 'form']"
task_instance_collection_schema,5,,,1,,,,,,4,lower_case_with_underscores,"['task', 'instance', 'collection', 'schema']"
SlaMiss,46,,1,7,,,,,,38,CapitalizedWords,"['sla', 'miss']"
DR,40,,,,,,,3,,37,UPPERCASE,"['d', 'r']"
TI,230,,,,,,,4,,226,UPPERCASE,"['t', 'i']"
clear_task_instances,10,1,,4,,,,,,5,lower_case_with_underscores,"['clear', 'task', 'instances']"
add_entity,5,,,,,,,,,5,lower_case_with_underscores,"['add', 'entity']"
outerjoin,5,,,,,,,,,5,lowercase,['outerjoin']
rendered_task_instance_fields,20,,,,,,,,1,19,lower_case_with_underscores,"['rendered', 'task', 'instance', 'fields']"
get_mapped_task_instance,1,1,,,,,,,,,lower_case_with_underscores,"['get', 'mapped', 'task', 'instance']"
get_mapped_task_instances,1,1,,,,,,,,,lower_case_with_underscores,"['get', 'mapped', 'task', 'instances']"
duration_gte,5,,,,,2,,,,3,lower_case_with_underscores,"['duration', 'gte']"
duration_lte,5,,,,,2,,,,3,lower_case_with_underscores,"['duration', 'lte']"
queue,109,1,,2,,17,8,,,81,lowercase,['queue']
_convert_state,4,1,,,,,,,,3,lower_case_with_underscores,"['convert', 'state']"
base_query,45,,,,,,,,,45,lower_case_with_underscores,"['base', 'query']"
with_entities,14,,,,,,,,,14,lower_case_with_underscores,"['with', 'entities']"
is_mapped,17,,,,,,,,,17,lower_case_with_underscores,"['is', 'mapped']"
_apply_range_filter,13,1,,,,,,,,12,lower_case_with_underscores,"['apply', 'range', 'filter']"
value_range,16,,,,,1,12,,,3,lower_case_with_underscores,"['value', 'range']"
_apply_array_filter,11,1,,,,,,,,10,lower_case_with_underscores,"['apply', 'array', 'filter']"
isouter,11,,,,,,11,,,,lowercase,['isouter']
NONE,19,,,,,,,,,19,UPPERCASE,"['non', 'e']"
gte_value,3,,,,,,,,,3,lower_case_with_underscores,"['gte', 'value']"
lte_value,3,,,,,,,,,3,lower_case_with_underscores,"['lte', 'value']"
get_task_instances_batch,1,1,,,,,,,,,lower_case_with_underscores,"['get', 'task', 'instances', 'batch']"
ti_query,2,,,,,,,,,2,lower_case_with_underscores,"['ti', 'query']"
post_clear_task_instances,1,1,,,,,,,,,lower_case_with_underscores,"['post', 'clear', 'task', 'instances']"
reset_dag_runs,3,,,,,,,,,3,lower_case_with_underscores,"['reset', 'dag', 'runs']"
partial_subset,18,1,,,,,,,,17,lower_case_with_underscores,"['partial', 'subset']"
task_ids_or_regex,19,,,,,1,15,,,3,lower_case_with_underscores,"['task', 'ids', 'or', 'regex']"
include_downstream,19,,,,,1,15,,,3,lower_case_with_underscores,"['include', 'downstream']"
include_upstream,20,,,,,1,16,,,3,lower_case_with_underscores,"['include', 'upstream']"
task_dict,69,,,,,1,,,,68,lower_case_with_underscores,"['task', 'dict']"
tid,12,,,,,,,,,12,lowercase,['tid']
dag_run_state,19,,,,,3,7,,,9,lower_case_with_underscores,"['dag', 'run', 'state']"
post_set_task_instances_state,1,1,,,,,,,,,lower_case_with_underscores,"['post', 'set', 'task', 'instances', 'state']"
set_task_instance_state,9,2,,,,,,,,7,lower_case_with_underscores,"['set', 'task', 'instance', 'state']"
generate_password_hash,7,,,3,,,,,,4,lower_case_with_underscores,"['generate', 'password', 'hash']"
user_schema,7,,,2,,,,,,5,lower_case_with_underscores,"['user', 'schema']"
UserCollection,3,,1,1,,,,,,1,CapitalizedWords,"['user', 'collection']"
user_collection_item_schema,3,,,1,,,,,,2,lower_case_with_underscores,"['user', 'collection', 'item', 'schema']"
user_collection_schema,3,,,1,,,,,,2,lower_case_with_underscores,"['user', 'collection', 'schema']"
get_user,2,1,,,,,,,,1,lower_case_with_underscores,"['get', 'user']"
find_user,20,2,,,,,,,,18,lower_case_with_underscores,"['find', 'user']"
RESOURCE_USER,10,,,,,,,,,10,UPPER_CASE_WITH_UNDERSCORES,"['resource', 'user']"
get_users,1,1,,,,,,,,,lower_case_with_underscores,"['get', 'users']"
users,16,,,,,,1,,,15,lowercase,['users']
post_user,1,1,,,,,,,,,lower_case_with_underscores,"['post', 'user']"
email,79,1,,11,,10,14,,,43,lowercase,['email']
roles_to_add,5,,,,,,,,,5,lower_case_with_underscores,"['roles', 'to', 'add']"
missing_role_names,8,,,,,,,,,8,lower_case_with_underscores,"['missing', 'role', 'names']"
role_data,4,,,,,,,,,4,lower_case_with_underscores,"['role', 'data']"
repr,53,,,,,,8,,,45,lowercase,['repr']
n,27,,,,,1,,,,26,b,['n']
auth_user_registration_role,5,1,,,,,,,,4,lower_case_with_underscores,"['auth', 'user', 'registration', 'role']"
add_user,9,2,,,,,,,,7,lower_case_with_underscores,"['add', 'user']"
patch_user,1,1,,,,,,,,,lower_case_with_underscores,"['patch', 'user']"
new_username,5,,,,,,,,,5,lower_case_with_underscores,"['new', 'username']"
masked_data,3,,,,,,,,,3,lower_case_with_underscores,"['masked', 'data']"
missing_mask_names,4,,,,,,,,,4,lower_case_with_underscores,"['missing', 'mask', 'names']"
roles_to_update,6,,,,,,,,,6,lower_case_with_underscores,"['roles', 'to', 'update']"
update_user,8,2,,,,,,,,6,lower_case_with_underscores,"['update', 'user']"
delete_user,1,1,,,,,,,,,lower_case_with_underscores,"['delete', 'user']"
variable_schema,8,,,2,,,,,,6,lower_case_with_underscores,"['variable', 'schema']"
variable_collection_schema,3,,,1,,,,,,2,lower_case_with_underscores,"['variable', 'collection', 'schema']"
Variable,39,,1,8,,,,,,30,CapitalizedWords,['variable']
delete_variable,1,1,,,,,,,,,lower_case_with_underscores,"['delete', 'variable']"
variable_key,6,,,,,3,,,,3,lower_case_with_underscores,"['variable', 'key']"
RESOURCE_VARIABLE,26,,,,,,,,,26,UPPER_CASE_WITH_UNDERSCORES,"['resource', 'variable']"
get_variable,12,10,,,,,,,,2,lower_case_with_underscores,"['get', 'variable']"
var,130,,,,,13,,,,117,lowercase,['var']
get_variables,1,1,,,,,,,,,lower_case_with_underscores,"['get', 'variables']"
variables,82,,,,,12,19,,,51,lowercase,['variables']
patch_variable,1,1,,,,,,,,,lower_case_with_underscores,"['patch', 'variable']"
post_variables,1,1,,,,,,,,,lower_case_with_underscores,"['post', 'variables']"
version_schema,1,,,1,,,,,,,lower_case_with_underscores,"['version', 'schema']"
version_info_schema,3,,,1,,,,,,2,lower_case_with_underscores,"['version', 'info', 'schema']"
get_airflow_git_version,5,1,,2,,,,,,2,lower_case_with_underscores,"['get', 'airflow', 'git', 'version']"
VersionInfo,2,,1,,,,,,,1,CapitalizedWords,"['version', 'info']"
get_version,1,1,,,,,,,,,lower_case_with_underscores,"['get', 'version']"
airflow_version,145,,,,,,1,9,,135,lower_case_with_underscores,"['airflow', 'version']"
xcom_schema,4,,,2,,,,,,2,lower_case_with_underscores,"['xcom', 'schema']"
XComCollection,3,,1,1,,,,,,1,CapitalizedWords,"['x', 'com', 'collection']"
xcom_collection_schema,3,,,1,,,,,,2,lower_case_with_underscores,"['xcom', 'collection', 'schema']"
get_xcom_entries,1,1,,,,,,,,,lower_case_with_underscores,"['get', 'xcom', 'entries']"
xcom_entries,3,,,,,,1,,,2,lower_case_with_underscores,"['xcom', 'entries']"
RESOURCE_XCOM,14,,,,,,,,,14,UPPER_CASE_WITH_UNDERSCORES,"['resource', 'xcom']"
get_xcom_entry,1,1,,,,,,,,,lower_case_with_underscores,"['get', 'xcom', 'entry']"
xcom_key,2,,,,,1,,,,1,lower_case_with_underscores,"['xcom', 'key']"
deserialize,33,7,,,,1,1,,,24,lowercase,['deserialize']
stub,8,,,,,,,,,8,lowercase,['stub']
deserialize_value,8,1,,,,,,,,7,lower_case_with_underscores,"['deserialize', 'value']"
dateutil,12,,,12,,,,,,,lowercase,['dateutil']
relativedelta,42,,,15,,,,,,27,lowercase,['relativedelta']
Schema,67,,,23,,,,,,44,CapitalizedWords,['schema']
fields,385,,,26,,8,46,,,305,lowercase,['fields']
marshmallow_oneofschema,1,,,1,,,,,,,lower_case_with_underscores,"['marshmallow', 'oneofschema']"
OneOfSchema,2,,,1,,,,,,1,CapitalizedWords,"['one', 'of', 'schema']"
mappedoperator,15,,,15,,,,,,,lowercase,['mappedoperator']
MappedOperator,44,,1,13,,,,,,30,CapitalizedWords,"['mapped', 'operator']"
serialization,31,,,27,,,,,,4,lowercase,['serialization']
serialized_objects,17,,,17,,,,,,,lower_case_with_underscores,"['serialized', 'objects']"
SerializedBaseOperator,14,,1,2,,,,,,11,CapitalizedWords,"['serialized', 'base', 'operator']"
CronExpression,4,,1,,,,,,,3,CapitalizedWords,"['cron', 'expression']"
TimeDeltaSchema,7,,1,2,,,,,,4,CapitalizedWords,"['time', 'delta', 'schema']"
objectType,3,,,,,,,,,3,mixedCase,"['object', 'type']"
Constant,3,,,,,,,,,3,CapitalizedWords,['constant']
data_key,18,,,,,,18,,,,lower_case_with_underscores,"['data', 'key']"
days,23,,,,,1,16,,,6,lowercase,['days']
Integer,229,,,28,,,,,,201,CapitalizedWords,['integer']
microseconds,4,,,,,,2,,,2,lowercase,['microseconds']
make_time_delta,1,1,,,,,,,,,lower_case_with_underscores,"['make', 'time', 'delta']"
post_load,3,,,,,,,,,3,lower_case_with_underscores,"['post', 'load']"
RelativeDeltaSchema,2,,1,,,,,,,1,CapitalizedWords,"['relative', 'delta', 'schema']"
years,1,,,,,,,,,1,lowercase,['years']
months,4,,,,,,1,,,3,lowercase,['months']
leapdays,1,,,,,,,,,1,lowercase,['leapdays']
hours,6,,,,,,5,,,1,lowercase,['hours']
minutes,13,,,,,,12,,,1,lowercase,['minutes']
year,9,,,,,,,,,9,lowercase,['year']
month,3,,,,,,,,,3,lowercase,['month']
day,7,,,,,1,,,,6,lowercase,['day']
hour,9,,,,,1,2,,,6,lowercase,['hour']
minute,12,,,,,1,3,,,8,lowercase,['minute']
second,8,,,,,1,3,,,4,lowercase,['second']
make_relative_delta,1,1,,,,,,,,,lower_case_with_underscores,"['make', 'relative', 'delta']"
CronExpressionSchema,2,,1,,,,,,,1,CapitalizedWords,"['cron', 'expression', 'schema']"
String,321,,,28,,,,,,293,CapitalizedWords,['string']
required,43,,,,,1,40,,,2,lowercase,['required']
make_cron_expression,1,1,,,,,,,,,lower_case_with_underscores,"['make', 'cron', 'expression']"
ScheduleIntervalSchema,3,,1,1,,,,,,1,CapitalizedWords,"['schedule', 'interval', 'schema']"
type_field,1,,,,,,,,,1,lower_case_with_underscores,"['type', 'field']"
type_schemas,1,,,,,,,,,1,lower_case_with_underscores,"['type', 'schemas']"
_dump,2,1,,,,,,,,1,lowercase,['dump']
update_fields,3,,,,,1,1,,,1,lower_case_with_underscores,"['update', 'fields']"
get_obj_type,1,1,,,,,,,,,lower_case_with_underscores,"['get', 'obj', 'type']"
ColorField,4,,1,1,,,,,,2,CapitalizedWords,"['color', 'field']"
Regexp,1,,,,,,,,,1,CapitalizedWords,['regexp']
WeightRuleField,3,,1,1,,,,,,1,CapitalizedWords,"['weight', 'rule', 'field']"
OneOf,5,,,,,,,,,5,CapitalizedWords,"['one', 'of']"
TimezoneField,3,,1,1,,,,,,1,CapitalizedWords,"['timezone', 'field']"
ClassReferenceSchema,4,,1,1,,,,,,2,CapitalizedWords,"['class', 'reference', 'schema']"
Method,19,,,,,,,,,19,CapitalizedWords,['method']
_get_module,1,1,,,,,,,,,lower_case_with_underscores,"['get', 'module']"
_task_module,2,,,,,,,,,2,lower_case_with_underscores,"['task', 'module']"
getmodule,1,,,,,,,,,1,lowercase,['getmodule']
_get_class_name,1,1,,,,,,,,,lower_case_with_underscores,"['get', 'class', 'name']"
_task_type,7,,,,,,,,,7,lower_case_with_underscores,"['task', 'type']"
JsonObjectField,6,,1,2,,,,,,3,CapitalizedWords,"['json', 'object', 'field']"
Field,11,,,1,,,,,,10,CapitalizedWords,['field']
_serialize,11,7,,,,,,,,4,lowercase,['serialize']
_deserialize,9,7,,,,,,,,2,lowercase,['deserialize']
ConfigOptionSchema,2,,1,,,,,,,1,CapitalizedWords,"['config', 'option', 'schema']"
ConfigSectionSchema,2,,1,,,,,,,1,CapitalizedWords,"['config', 'section', 'schema']"
Nested,40,,,,,,,,,40,CapitalizedWords,['nested']
ConfigSchema,2,,1,,,,,,,1,CapitalizedWords,"['config', 'schema']"
marshmallow_sqlalchemy,15,,,15,,,,,,,lower_case_with_underscores,"['marshmallow', 'sqlalchemy']"
SQLAlchemySchema,38,,,15,,,,,,23,CapitalizedWords,"['sql', 'alchemy', 'schema']"
auto_field,163,,,15,,,,,,148,lower_case_with_underscores,"['auto', 'field']"
ConnectionCollectionItemSchema,4,,1,,,,,,,3,CapitalizedWords,"['connection', 'collection', 'item', 'schema']"
Meta,24,,24,,,,,,,,CapitalizedWords,['meta']
ConnectionSchema,2,,1,,,,,,,1,CapitalizedWords,"['connection', 'schema']"
load_only,4,,,1,,,2,,,1,lower_case_with_underscores,"['load', 'only']"
allow_none,1,,,,,,1,,,,lower_case_with_underscores,"['allow', 'none']"
serialize_extra,1,1,,,,,,,,,lower_case_with_underscores,"['serialize', 'extra']"
redact,13,2,,3,,,,,,8,lowercase,['redact']
deserialize_extra,1,1,,,,,,,,,lower_case_with_underscores,"['deserialize', 'extra']"
ConnectionCollectionSchema,2,,1,,,,,,,1,CapitalizedWords,"['connection', 'collection', 'schema']"
Int,25,,,,,,,,,25,CapitalizedWords,['int']
ConnectionTestSchema,2,,1,,,,,,,1,CapitalizedWords,"['connection', 'test', 'schema']"
Boolean,77,,,6,,,,,,71,CapitalizedWords,['boolean']
connection_collection_item_schema,1,,,,,,,,,1,lower_case_with_underscores,"['connection', 'collection', 'item', 'schema']"
post_dump,2,,,1,,,,,,1,lower_case_with_underscores,"['post', 'dump']"
pre_load,2,,,1,,,,,,1,lower_case_with_underscores,"['pre', 'load']"
Range,5,,,1,,,,,,4,CapitalizedWords,['range']
enum_schemas,2,,,2,,,,,,,lower_case_with_underscores,"['enum', 'schemas']"
DagStateField,4,,1,1,,,,,,2,CapitalizedWords,"['dag', 'state', 'field']"
ConfObject,2,,1,,,,,,,1,CapitalizedWords,"['conf', 'object']"
_MISSING,6,,,,,,,,,6,UPPERCASE,"['missin', 'g']"
DAGRunSchema,3,,1,,,,,,,2,CapitalizedWords,"['dag', 'run', 'schema']"
dateformat,3,,,,,,,,,3,lowercase,['dateformat']
dump_only,124,,,,,,124,,,,lower_case_with_underscores,"['dump', 'only']"
dump_default,4,,,,,,4,,,,lower_case_with_underscores,"['dump', 'default']"
data_interval_start,24,,,,,,2,,,22,lower_case_with_underscores,"['data', 'interval', 'start']"
data_interval_end,26,,,,,,2,,,24,lower_case_with_underscores,"['data', 'interval', 'end']"
last_scheduling_decision,7,,,,,,,,,7,lower_case_with_underscores,"['last', 'scheduling', 'decision']"
autogenerate,1,1,,,,,,,,,lowercase,['autogenerate']
autofill,1,1,,,,,,,,,lowercase,['autofill']
SetDagRunStateFormSchema,2,,1,,,,,,,1,CapitalizedWords,"['set', 'dag', 'run', 'state', 'form', 'schema']"
ClearDagRunStateFormSchema,2,,1,,,,,,,1,CapitalizedWords,"['clear', 'dag', 'run', 'state', 'form', 'schema']"
load_default,38,,,,,,38,,,,lower_case_with_underscores,"['load', 'default']"
DAGRunCollectionSchema,2,,1,,,,,,,1,CapitalizedWords,"['dag', 'run', 'collection', 'schema']"
DagRunsBatchFormSchema,2,,1,,,,,,,1,CapitalizedWords,"['dag', 'runs', 'batch', 'form', 'schema']"
datetimeformat,1,,,,,,,,,1,lowercase,['datetimeformat']
strict,24,,,,,7,10,,,7,lowercase,['strict']
page_offset,2,,,,,,,,,2,lower_case_with_underscores,"['page', 'offset']"
min,58,,,,,,12,,,46,lowercase,['min']
page_limit,2,,,,,,,,,2,lower_case_with_underscores,"['page', 'limit']"
Str,18,,,,,,,,,18,CapitalizedWords,['str']
common_schema,4,,,4,,,,,,,lower_case_with_underscores,"['common', 'schema']"
DagTagSchema,3,,1,,,,,,,2,CapitalizedWords,"['dag', 'tag', 'schema']"
DAGSchema,6,,1,1,,,,,,4,CapitalizedWords,"['dag', 'schema']"
root_dag_id,40,,,,,1,,,,39,lower_case_with_underscores,"['root', 'dag', 'id']"
last_parsed_time,8,,,,,,,,,8,lower_case_with_underscores,"['last', 'parsed', 'time']"
last_pickled,3,,,,,,,,,3,lower_case_with_underscores,"['last', 'pickled']"
last_expired,4,,,,,,,,,4,lower_case_with_underscores,"['last', 'expired']"
scheduler_lock,2,,,,,,,,,2,lower_case_with_underscores,"['scheduler', 'lock']"
pickle_id,49,2,,,,10,9,,,28,lower_case_with_underscores,"['pickle', 'id']"
default_view,27,1,,,,2,1,,,23,lower_case_with_underscores,"['default', 'view']"
owners,10,,,,,,,,,10,lowercase,['owners']
schedule_interval,32,,,,,2,1,,,29,lower_case_with_underscores,"['schedule', 'interval']"
timetable_description,3,,,,,,,,,3,lower_case_with_underscores,"['timetable', 'description']"
max_active_tasks,22,2,,,,2,1,,,17,lower_case_with_underscores,"['max', 'active', 'tasks']"
max_active_runs,24,,,,,2,1,,,21,lower_case_with_underscores,"['max', 'active', 'runs']"
has_task_concurrency_limits,6,,,,,,,,,6,lower_case_with_underscores,"['has', 'task', 'concurrency', 'limits']"
next_dagrun,10,,,,,,,,,10,lower_case_with_underscores,"['next', 'dagrun']"
next_dagrun_data_interval_start,4,,,,,,,,,4,lower_case_with_underscores,"['next', 'dagrun', 'data', 'interval', 'start']"
next_dagrun_data_interval_end,4,,,,,,,,,4,lower_case_with_underscores,"['next', 'dagrun', 'data', 'interval', 'end']"
next_dagrun_create_after,10,,,,,,,,,10,lower_case_with_underscores,"['next', 'dagrun', 'create', 'after']"
get_owners,2,2,,,,,,,,,lower_case_with_underscores,"['get', 'owners']"
get_token,1,1,,,,,,,,,lower_case_with_underscores,"['get', 'token']"
DAGDetailSchema,2,,1,,,,,,,1,CapitalizedWords,"['dag', 'detail', 'schema']"
catchup,147,,,,,2,131,,,14,lowercase,['catchup']
orientation,12,,,,,2,1,,,9,lowercase,['orientation']
concurrency,17,2,,,,3,1,,,11,lowercase,['concurrency']
dag_run_timeout,1,,,,,,,,,1,lower_case_with_underscores,"['dag', 'run', 'timeout']"
doc_md,42,1,,,,5,5,,,31,lower_case_with_underscores,"['doc', 'md']"
is_paused_upon_creation,9,,,,,2,1,,,6,lower_case_with_underscores,"['is', 'paused', 'upon', 'creation']"
template_search_path,1,,,,,,,,,1,lower_case_with_underscores,"['template', 'search', 'path']"
render_template_as_native_obj,16,,,,,4,3,,,9,lower_case_with_underscores,"['render', 'template', 'as', 'native', 'obj']"
last_loaded,4,,,,,,,,,4,lower_case_with_underscores,"['last', 'loaded']"
get_concurrency,1,1,,,,,,,,,lower_case_with_underscores,"['get', 'concurrency']"
get_tags,2,1,,,,,,,,1,lower_case_with_underscores,"['get', 'tags']"
owner,31,2,,,,3,3,,,23,lowercase,['owner']
get_is_paused,8,3,,,,,,,,5,lower_case_with_underscores,"['get', 'is', 'paused']"
get_is_active,3,2,,,,,,,,1,lower_case_with_underscores,"['get', 'is', 'active']"
get_params,8,3,,,,,,,,5,lower_case_with_underscores,"['get', 'params']"
DAGCollectionSchema,2,,1,,,,,,,1,CapitalizedWords,"['dag', 'collection', 'schema']"
DagSourceSchema,2,,1,,,,,,,1,CapitalizedWords,"['dag', 'source', 'schema']"
DagWarningSchema,3,,1,,,,,,,2,CapitalizedWords,"['dag', 'warning', 'schema']"
timestamp,50,,,,,,7,,,43,lowercase,['timestamp']
DagWarningCollectionSchema,2,,1,,,,,,,1,CapitalizedWords,"['dag', 'warning', 'collection', 'schema']"
DagScheduleDatasetReference,23,,1,5,,,,,,17,CapitalizedWords,"['dag', 'schedule', 'dataset', 'reference']"
TaskOutletDatasetReference,5,,1,2,,,,,,2,CapitalizedWords,"['task', 'outlet', 'dataset', 'reference']"
TaskOutletDatasetReferenceSchema,2,,1,,,,,,,1,CapitalizedWords,"['task', 'outlet', 'dataset', 'reference', 'schema']"
created_at,13,,,,,,,,,13,lower_case_with_underscores,"['created', 'at']"
updated_at,6,,,,,,,,,6,lower_case_with_underscores,"['updated', 'at']"
DagScheduleDatasetReferenceSchema,2,,1,,,,,,,1,CapitalizedWords,"['dag', 'schedule', 'dataset', 'reference', 'schema']"
DatasetSchema,3,,1,,,,,,,2,CapitalizedWords,"['dataset', 'schema']"
DatasetCollectionSchema,2,,1,,,,,,,1,CapitalizedWords,"['dataset', 'collection', 'schema']"
BasicDAGRunSchema,2,,1,,,,,,,1,CapitalizedWords,"['basic', 'dag', 'run', 'schema']"
DatasetEventSchema,3,,1,,,,,,,2,CapitalizedWords,"['dataset', 'event', 'schema']"
dataset_uri,1,,,,,,,,,1,lower_case_with_underscores,"['dataset', 'uri']"
DatasetEventCollectionSchema,2,,1,,,,,,,1,CapitalizedWords,"['dataset', 'event', 'collection', 'schema']"
dataset_event_schema,1,,,,,,,,,1,lower_case_with_underscores,"['dataset', 'event', 'schema']"
dag_states,14,,,,,,,,,14,lower_case_with_underscores,"['dag', 'states']"
TaskInstanceStateField,4,,1,1,,,,,,2,CapitalizedWords,"['task', 'instance', 'state', 'field']"
task_states,7,,,,,,,,,7,lower_case_with_underscores,"['task', 'states']"
ImportErrorSchema,3,,1,,,,,,,2,CapitalizedWords,"['import', 'error', 'schema']"
stack_trace,1,,,,,,,,,1,lower_case_with_underscores,"['stack', 'trace']"
ImportErrorCollectionSchema,2,,1,,,,,,,1,CapitalizedWords,"['import', 'error', 'collection', 'schema']"
EventLogSchema,3,,1,,,,,,,2,CapitalizedWords,"['event', 'log', 'schema']"
dttm,114,,,,,19,,,,95,lowercase,['dttm']
event,154,,,4,,27,4,,,119,lowercase,['event']
EventLogCollectionSchema,2,,1,,,,,,,1,CapitalizedWords,"['event', 'log', 'collection', 'schema']"
BaseInfoSchema,3,,1,,,,,,,2,CapitalizedWords,"['base', 'info', 'schema']"
MetaDatabaseInfoSchema,2,,1,,,,,,,1,CapitalizedWords,"['meta', 'database', 'info', 'schema']"
SchedulerInfoSchema,2,,1,,,,,,,1,CapitalizedWords,"['scheduler', 'info', 'schema']"
HealthInfoSchema,2,,1,,,,,,,1,CapitalizedWords,"['health', 'info', 'schema']"
metadatabase,1,,,,,,,,,1,lowercase,['metadatabase']
scheduler,4,1,,1,,,,,,2,lowercase,['scheduler']
base_job,12,,,12,,,,,,,lower_case_with_underscores,"['base', 'job']"
BaseJob,39,,1,11,,,,,,27,CapitalizedWords,"['base', 'job']"
JobSchema,3,,1,1,,,,,,1,CapitalizedWords,"['job', 'schema']"
job_type,52,,,,,4,2,,,46,lower_case_with_underscores,"['job', 'type']"
executor_class,7,,,,,,,,,7,lower_case_with_underscores,"['executor', 'class']"
unixname,8,,,,,,,,,8,lowercase,['unixname']
LogsSchema,2,,1,,,,,,,1,CapitalizedWords,"['logs', 'schema']"
PluginSchema,3,,1,,,,,,,2,CapitalizedWords,"['plugin', 'schema']"
PluginCollectionSchema,2,,1,,,,,,,1,CapitalizedWords,"['plugin', 'collection', 'schema']"
PoolSchema,3,,1,,,,,,,2,CapitalizedWords,"['pool', 'schema']"
occupied_slots,4,1,,,,,,,,3,lower_case_with_underscores,"['occupied', 'slots']"
running_slots,7,1,,,,,1,,,5,lower_case_with_underscores,"['running', 'slots']"
queued_slots,7,1,,,,,1,,,5,lower_case_with_underscores,"['queued', 'slots']"
scheduled_slots,7,1,,,,,1,,,5,lower_case_with_underscores,"['scheduled', 'slots']"
open_slots,28,1,,,,2,,,,25,lower_case_with_underscores,"['open', 'slots']"
get_occupied_slots,1,1,,,,,,,,,lower_case_with_underscores,"['get', 'occupied', 'slots']"
get_running_slots,1,1,,,,,,,,,lower_case_with_underscores,"['get', 'running', 'slots']"
get_queued_slots,1,1,,,,,,,,,lower_case_with_underscores,"['get', 'queued', 'slots']"
get_scheduled_slots,1,1,,,,,,,,,lower_case_with_underscores,"['get', 'scheduled', 'slots']"
get_open_slots,1,1,,,,,,,,,lower_case_with_underscores,"['get', 'open', 'slots']"
PoolCollectionSchema,2,,1,,,,,,,1,CapitalizedWords,"['pool', 'collection', 'schema']"
ProviderSchema,3,,1,,,,,,,2,CapitalizedWords,"['provider', 'schema']"
ProviderCollectionSchema,2,,1,,,,,,,1,CapitalizedWords,"['provider', 'collection', 'schema']"
Permission,36,,1,6,,,,,,29,CapitalizedWords,['permission']
Resource,71,,2,22,,,,,,47,CapitalizedWords,['resource']
ActionSchema,3,,1,,,,,,,2,CapitalizedWords,"['action', 'schema']"
ResourceSchema,2,,1,,,,,,,1,CapitalizedWords,"['resource', 'schema']"
ActionCollectionSchema,2,,1,,,,,,,1,CapitalizedWords,"['action', 'collection', 'schema']"
ActionResourceSchema,2,,1,,,,,,,1,CapitalizedWords,"['action', 'resource', 'schema']"
RoleSchema,5,,1,1,,,,,,3,CapitalizedWords,"['role', 'schema']"
RoleCollectionSchema,2,,1,,,,,,,1,CapitalizedWords,"['role', 'collection', 'schema']"
SlaMissSchema,3,,1,1,,,,,,1,CapitalizedWords,"['sla', 'miss', 'schema']"
email_sent,6,,,,,,,,,6,lower_case_with_underscores,"['email', 'sent']"
notification_sent,8,,,,,,,,,8,lower_case_with_underscores,"['notification', 'sent']"
validates_schema,3,,,1,,,,,,2,lower_case_with_underscores,"['validates', 'schema']"
get_value,20,2,,1,,,,,,17,lower_case_with_underscores,"['get', 'value']"
job_schema,1,,,1,,,,,,,lower_case_with_underscores,"['job', 'schema']"
sla_miss_schema,1,,,1,,,,,,,lower_case_with_underscores,"['sla', 'miss', 'schema']"
trigger_schema,1,,,1,,,,,,,lower_case_with_underscores,"['trigger', 'schema']"
TriggerSchema,3,,1,1,,,,,,1,CapitalizedWords,"['trigger', 'schema']"
TaskInstanceSchema,3,,1,,,,,,,2,CapitalizedWords,"['task', 'instance', 'schema']"
_try_number,19,,,,,,,,,19,lower_case_with_underscores,"['try', 'number']"
max_tries,43,,,,,4,,,,39,lower_case_with_underscores,"['max', 'tries']"
pool_slots,28,1,,,,2,,,,25,lower_case_with_underscores,"['pool', 'slots']"
priority_weight,35,1,,,,4,2,,,28,lower_case_with_underscores,"['priority', 'weight']"
queued_dttm,10,,,,,,,,,10,lower_case_with_underscores,"['queued', 'dttm']"
pid,101,1,,,,1,2,,,97,lowercase,['pid']
executor_config,45,1,,,,10,11,,,23,lower_case_with_underscores,"['executor', 'config']"
sla_miss,3,,,,,,,,,3,lower_case_with_underscores,"['sla', 'miss']"
rendered_fields,9,,,,,,,,,9,lower_case_with_underscores,"['rendered', 'fields']"
triggerer_job,7,,,4,,,,,,3,lower_case_with_underscores,"['triggerer', 'job']"
get_attribute,1,1,,,,,,,,,lower_case_with_underscores,"['get', 'attribute']"
slamiss_instance,2,,,,,,,,,2,lower_case_with_underscores,"['slamiss', 'instance']"
TaskInstanceCollectionSchema,2,,1,,,,,,,1,CapitalizedWords,"['task', 'instance', 'collection', 'schema']"
TaskInstanceBatchFormSchema,2,,1,,,,,,,1,CapitalizedWords,"['task', 'instance', 'batch', 'form', 'schema']"
ClearTaskInstanceFormSchema,2,,1,,,,,,,1,CapitalizedWords,"['clear', 'task', 'instance', 'form', 'schema']"
only_running,17,,,,,4,6,,,7,lower_case_with_underscores,"['only', 'running']"
Length,2,,,,,,,,,2,CapitalizedWords,['length']
