name,all,function_def,class_def,import_module_or_alias,exception,param,keyword,alias,object_decl,object,naming_style
wordCountsDataFrame,2,,,,,,,,,2,mixedCase
epub_title,1,,,,,,,,,1,lower_case_with_underscores
parseNeighbors,2,1,,,,,,,,1,mixedCase
slave_group,27,,,,,,,,,27,lower_case_with_underscores
UsageError,3,,1,,,,,,,2,CapitalizedWords
squared,2,,,,,,2,,,,lowercase
ebs_vol_size,2,,,,,,,,,2,lower_case_with_underscores
assembler,2,,,,,,,,,2,lowercase
java_labels,2,,,,,,,,,2,lower_case_with_underscores
offsetRangesOfKafkaRDD,1,,,,,,,,,1,mixedCase
FreqSequence,2,,1,,,,,,,1,CapitalizedWords
OutputFormatTests,1,,1,,,,,,,,CapitalizedWords
prefix,6,,,,,,1,,,5,lowercase
assertArrayAlmostEqual,2,1,,,,,,,,1,mixedCase
sleep,39,1,,1,,,,,,37,lowercase
java_indexed_row_matrix,4,,,,,,,,,4,lower_case_with_underscores
test_capture_illegalargument_exception,1,1,,,,,,,,,lower_case_with_underscores
plan2,2,,,,,,,,,2,lowercase
setPattern,1,1,,,,,,,,,mixedCase
template_vars,7,,,,,,,,,7,lower_case_with_underscores
findall,12,,,,,,,,,12,lowercase
withSeedSpecd,2,,,,,,,,,2,mixedCase
str_list,10,,,,,,,,,10,lower_case_with_underscores
rndn1,2,,,,,,,,,2,lowercase
err,7,,,,,,,,,7,lowercase
const,3,,,,,,,,,3,lowercase
clearCache,2,1,,,,,,,,1,mixedCase
find_components,2,1,,,,,,,,1,lower_case_with_underscores
additional_group_ids,5,,,,,,,,,5,lower_case_with_underscores
pprint,19,1,,1,,,,,,17,lowercase
cacheTable,2,1,,,,,,,,1,mixedCase
worker_main,2,,,,,,,1,,1,lower_case_with_underscores
patched,2,,,,,,,,,2,lowercase
capture_sql_exception,2,1,,,,,,,,1,lower_case_with_underscores
swap,1,,,,,,,,,1,lowercase
MAX_FILE,4,,,,,,,,,4,UPPER_CASE_WITH_UNDERSCORES
dest_dir,3,,,,,,,,,3,lower_case_with_underscores
_validateRddResult,4,1,,,,,,,,3,mixedCase
setUserCol,1,1,,,,,,,,,mixedCase
accum,6,,,,,,,,,6,lowercase
SerDeTest,1,,1,,,,,,,,CapitalizedWords
neg_counts,2,,,,,,,,,2,lower_case_with_underscores
java_model,113,,,,,,,,,113,lower_case_with_underscores
registerAsTable,2,1,,,,,,,,1,mixedCase
p3,2,,,,,,,,,2,lowercase
FlumeStreamTests,4,,1,,,,,,,3,CapitalizedWords
DEFAULT_SPARK_GITHUB_REPO,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
raw_commits,2,,,,,,,,,2,lower_case_with_underscores
getppid,1,,,,,,,,,1,lowercase
exception,5,,,,,,,,,5,lowercase
save_function_tuple,3,1,,,,,,,,2,lower_case_with_underscores
val_start,3,,,,,,,,,3,lower_case_with_underscores
LogisticRegressionWithSGD,8,,1,3,,,,,,4,CapitalizedWords
replication,7,,,,,,,,,7,lowercase
SciPyTests,2,,2,,,,,,,,CapitalizedWords
test_kafka_direct_stream_transform_with_checkpoint,1,1,,,,,,,,,lower_case_with_underscores
entries,19,1,,,,,,,,18,lowercase
keyDecoder,8,,,,,,,,,8,mixedCase
subprocess_check_call,3,1,,,,,,,,2,lower_case_with_underscores
assertChannelsAreEmpty,2,,,,,,,,,2,mixedCase
test_row_should_be_read_only,1,1,,,,,,,,,lower_case_with_underscores
ERROR_CODES,18,,,2,,,,,,16,UPPER_CASE_WITH_UNDERSCORES
solver,7,,,,,,1,,,6,lowercase
isdir,3,,,,,,,,,3,lowercase
halfLife,2,,,,,,,,,2,mixedCase
elementType,17,,,,,,,,,17,mixedCase
getLocalDir,1,,,,,,,,,1,mixedCase
TestResult,3,,1,,,,,,,2,CapitalizedWords
test_time_with_timezone,1,1,,,,,,,,,lower_case_with_underscores
stageIds,8,,,,,,,,,8,mixedCase
ArrayList,1,,,,,,,,,1,CapitalizedWords
cmd,44,,,,,,,,,44,lowercase
cluster_labels,2,,,,,,,,,2,lower_case_with_underscores
getMinDF,1,1,,,,,,,,,mixedCase
toJavaArray,1,,,,,,,,,1,mixedCase
LinearDataGenerator,8,,1,1,,,,,,6,CapitalizedWords
html_logo,1,,,,,,,,,1,lower_case_with_underscores
vector,34,,,,,,,,,34,lowercase
shlex,4,,,2,,,,,,2,lowercase
test_crosstab,1,1,,,,,,,,,lower_case_with_underscores
setStopWords,2,1,,,,,,,,1,mixedCase
indices,66,,,,,,,,,66,lowercase
HasStepSize,5,,1,,,,,,,4,CapitalizedWords
java_import,12,,,2,,,,,,10,lower_case_with_underscores
converted_rdd,5,,,,,,,,,5,lower_case_with_underscores
test_matrix_independence,1,1,,,,,,,,,lower_case_with_underscores
attrs,14,,,,,,,,,14,lowercase
jira_prs,6,,,,,,,,,6,lower_case_with_underscores
English,1,,,,,,,,,1,CapitalizedWords
parted,11,,,,,,,,,11,lowercase
zlib,3,,,1,,,,,,2,lowercase
hellopath,4,,,,,,,,,4,lowercase
leaders,6,,,,,,,,,6,lowercase
AFTSurvivalRegression,4,,1,1,,,,,,2,CapitalizedWords
test_serialize_nested_array_and_map,1,1,,,,,,,,,lower_case_with_underscores
docConcentration,2,,,,,,,,,2,mixedCase
second,2,1,,,,,,,,1,lowercase
