name,all,function_def,class_def,import_module_or_alias,exception,param,keyword,alias,object_decl,object,naming_style
json,85,5,,7,,5,,,,68,lowercase
os,426,,,43,,,,,,383,lowercase
re,52,,,15,,,,,,37,lowercase
sys,445,,,101,,,,,,344,lowercase
urllib2,12,,,3,,,,,,9,lowercase
jira,9,,,5,,,,,,4,lowercase
client,5,,,3,,,,,,2,lowercase
ImportError,42,,,,,,,,,42,CapitalizedWords
print,503,,,,,,,,,503,lowercase
exit,125,,,,,,,,1,124,lowercase
GITHUB_API_BASE,7,,,,,,,,,7,UPPER_CASE_WITH_UNDERSCORES
get,144,5,,,,,,,,139,lowercase
environ,111,,,,,2,6,,,103,lowercase
JIRA_PROJECT_NAME,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
JIRA_API_BASE,9,,,,,,,,,9,UPPER_CASE_WITH_UNDERSCORES
JIRA_USERNAME,8,,,,,,,,,8,UPPER_CASE_WITH_UNDERSCORES
JIRA_PASSWORD,8,,,,,,,,,8,UPPER_CASE_WITH_UNDERSCORES
MAX_UPDATES,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
int,234,,,,,,,,,234,lowercase
MIN_COMMENT_PR,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
MAX_FILE,4,,,,,,,,,4,UPPER_CASE_WITH_UNDERSCORES
get_url,2,1,,,,,,,,1,lower_case_with_underscores
url,22,,,,,4,1,,,17,lowercase
urlopen,3,,,,,,,,,3,lowercase
HTTPError,3,,,,,,,,,3,CapitalizedWords
get_json,7,2,,,,,,,,5,lower_case_with_underscores
urllib_response,2,,,,,1,,,,1,lower_case_with_underscores
load,152,27,,,,,,,,125,lowercase
get_jira_prs,2,1,,,,,,,,1,lower_case_with_underscores
result,321,,,,,3,,,,318,lowercase
has_next_page,3,,,,,,,,,3,lower_case_with_underscores
page_num,3,,,,,,,,,3,lower_case_with_underscores
page,3,,,,,,,,,3,lowercase
page_json,2,,,,,,,,,2,lower_case_with_underscores
pull,3,,,,,,,,,3,lowercase
jiras,2,,,,,,,,,2,lowercase
findall,11,,,,,,,,,11,lowercase
link_header,2,,,,,,,,,2,lower_case_with_underscores
filter,67,3,,,,,,2,,62,lowercase
k,306,5,,,,32,22,,,247,b
startswith,26,,,,,,,,,26,lowercase
headers,7,,,,,,1,,,6,lowercase
info,57,,,,,,,,,57,lowercase
set_max_pr,2,1,,,,,,,,1,lower_case_with_underscores
max_val,6,,,,,1,,,,5,lower_case_with_underscores
f,379,5,,,,53,3,1,,317,b
open,40,,,,,,,,,40,lowercase
write,117,10,,,,,,,,107,lowercase
close,40,,,,,,,,,40,lowercase
get_max_pr,2,1,,,,,,,,1,lower_case_with_underscores
exists,13,,,,,,,,,13,lowercase
path,578,,,1,,97,17,,,463,lowercase
read,103,11,,,,,,,,92,lowercase
jira_client,12,,,,,1,,,,11,lower_case_with_underscores
JIRA,5,,,1,,,,,,4,UPPERCASE
basic_auth,3,,,,,,3,,,,lower_case_with_underscores
jira_prs,6,,,,,,,,,6,lower_case_with_underscores
previous_max,2,,,,,,,,,2,lower_case_with_underscores
len,519,,,,,3,,,,516,lowercase
v,385,,,,,32,2,,,351,b
num_updates,5,,,,,,,,,5,lower_case_with_underscores
considered,5,,,,,,,,,5,lowercase
issue,30,,,,,1,,,,29,lowercase
pr,26,1,,,,,,,,25,lowercase
sorted,142,1,,,,,,,,141,lowercase
key,241,1,,,,36,47,,,157,lowercase
kv,37,,,,,14,,,,23,lowercase
pr_num,25,,,,,2,,,,23,lower_case_with_underscores
title,26,,,,,4,,,,22,lowercase
existing_links,2,,,,,,,,,2,lower_case_with_underscores
map,355,2,,,,,,6,,347,lowercase
l,110,,,,,13,7,,,90,b
raw,5,,,,,,,,,5,lowercase
remote_links,1,,,,,,,,,1,lower_case_with_underscores
exc_info,2,,,,,,,,,2,lower_case_with_underscores
icon,2,,,,,,,,,2,lowercase
destination,2,,,,,,,,,2,lowercase
add_remote_link,1,,,,,,,,,1,lower_case_with_underscores
comment,16,,,,,4,3,,,9,lowercase
add_comment,1,,,,,,,,,1,lower_case_with_underscores
max,46,4,,,,2,2,,,38,lowercase
subprocess,46,,,11,,,,,,35,lowercase
JIRA_IMPORTED,3,,,,,,,,,3,UPPER_CASE_WITH_UNDERSCORES
SPARK_HOME,55,,,3,,,,,,52,UPPER_CASE_WITH_UNDERSCORES
getcwd,1,,,,,,,,,1,lowercase
PR_REMOTE_NAME,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
PUSH_REMOTE_NAME,7,,,,,,,,,7,UPPER_CASE_WITH_UNDERSCORES
GITHUB_OAUTH_KEY,3,,,,,,,,,3,UPPER_CASE_WITH_UNDERSCORES
GITHUB_BASE,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
JIRA_BASE,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
BRANCH_PREFIX,5,,,,,,,,,5,UPPER_CASE_WITH_UNDERSCORES
request,5,,,,,,,,,5,lowercase
Request,2,,,,,,,,,2,CapitalizedWords
add_header,1,,,,,,,,,1,lower_case_with_underscores
e,105,,,,36,,,,,69,b
fail,22,1,,,,,,,,21,lowercase
msg,50,,,,,9,4,,,37,lowercase
clean_up,7,1,,,,,,,,6,lower_case_with_underscores
run_cmd,46,3,,2,,,,,,41,lower_case_with_underscores
cmd,21,,,,,5,,,,16,lowercase
isinstance,592,,,,,,,,,592,lowercase
list,274,,,,,,,,,274,lowercase
check_output,10,1,,,,,,,,9,lower_case_with_underscores
split,148,1,,3,,10,,,,134,lowercase
continue_maybe,10,1,,,,,,,,9,lower_case_with_underscores
prompt,2,,,,,1,,,,1,lowercase
raw_input,15,,,,,,,,,15,lower_case_with_underscores
lower,32,,,,,,,,,32,lowercase
original_head,4,,,,,,,,1,3,lower_case_with_underscores
branches,4,,,,,,,,,4,lowercase
replace,68,2,,,,1,,,,65,lowercase
branch,6,,,,,1,,,,5,lowercase
x,924,,,,,309,4,,,611,b
merge_pr,2,1,,,,,,,,1,lower_case_with_underscores
