name,all,function_def,class_def,import_module_or_alias,exception,param,keyword,alias,object_decl,object,naming_style
io,23,,,17,,,1,,,5,lowercase
json,1057,,,132,,1,106,15,,803,lowercase
os,99,,,20,,,,,,79,lowercase
subprocess,3,,,2,,,,,,1,lowercase
sys,14,,,7,,,,,,7,lowercase
setuptools,1,,,1,,,,,,,lowercase
find_packages,2,,,1,,,,,,1,lower_case_with_underscores
setup,2,,,1,,,,,,1,lowercase
BASE_DIR,8,,,,,,,,,8,UPPER_CASE_WITH_UNDERSCORES
abspath,4,,,,,,,,,4,lowercase
path,102,,,2,,7,,,,93,lowercase
dirname,5,,,,,,,,,5,lowercase
PACKAGE_JSON,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
join,145,,,2,,,,,,143,lowercase
open,74,,,,,,,,,74,lowercase
package_file,2,,,,,,,,,2,lower_case_with_underscores
version_string,5,,,,,,,,,5,lower_case_with_underscores
load,49,1,,,,,,,,48,lowercase
encoding,11,,,,,,11,,,,lowercase
f,142,,,,,14,,,,128,b
long_description,3,,,,,,1,,,2,lower_case_with_underscores
read,26,,,,,,,,,26,lowercase
get_git_sha,2,1,,,,,,,,1,lower_case_with_underscores
s,119,,,,,10,,,,109,b
check_output,1,,,,,,,,,1,lower_case_with_underscores
strip,27,,,,,,,,,27,lowercase
decode,271,,,,,1,2,,,268,lowercase
Exception,240,,,,,,,,,240,CapitalizedWords
GIT_SHA,3,,,,,,,,,3,UPPER_CASE_WITH_UNDERSCORES
version_info,2,,,,,,,,,2,lower_case_with_underscores
print,156,,,,,,,,,156,lowercase
VERSION_INFO_FILE,5,,,,,,,,,5,UPPER_CASE_WITH_UNDERSCORES
version_file,2,,,,,,,,,2,lower_case_with_underscores
dump,2,,,,,,,,,2,lowercase
name,570,7,,,,25,66,,,472,lowercase
description,437,,,,,10,339,,,88,lowercase
long_description_content_type,1,,,,,,1,,,,lower_case_with_underscores
version,35,1,,2,,3,3,,,26,lowercase
packages,1,,,,,,1,,,,lowercase
include_package_data,1,,,,,,1,,,,lower_case_with_underscores
zip_safe,1,,,,,,1,,,,lower_case_with_underscores
entry_points,1,,,,,,1,,,,lower_case_with_underscores
install_requires,1,,,,,,1,,,,lower_case_with_underscores
extras_require,1,,,,,,1,,,,lower_case_with_underscores
python_requires,1,,,,,,1,,,,lower_case_with_underscores
author,7,,,,,,2,,,5,lowercase
author_email,4,,,,,,2,,,2,lower_case_with_underscores
url,285,4,,16,,12,13,,,240,lowercase
download_url,1,,,,,,1,,,,lower_case_with_underscores
classifiers,1,,,,,,1,,,,lowercase
logging,369,,,155,,,,,,214,lowercase
cachelib,3,,,3,,,,,,,lowercase
file,11,,,2,,1,3,,,5,lowercase
FileSystemCache,2,,,1,,,,,,1,CapitalizedWords
logger,524,,,,,1,,,,523,lowercase
getLogger,147,,,,,,,,,147,mixedCase
get_env_variable,11,1,,,,,,,,10,lower_case_with_underscores
var_name,3,,,,,1,,,,2,lower_case_with_underscores
default,195,1,,,,3,180,,,11,lowercase
environ,35,,,,,1,,,,34,lowercase
KeyError,10,,,,,,,,,10,CapitalizedWords
error_msg,27,,,,,,4,,,23,lower_case_with_underscores
format,244,,,,,,4,,,240,lowercase
EnvironmentError,1,,,,,,,,,1,CapitalizedWords
DATABASE_DIALECT,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
DATABASE_USER,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
DATABASE_PASSWORD,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
DATABASE_HOST,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
DATABASE_PORT,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
DATABASE_DB,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
SQLALCHEMY_DATABASE_URI,9,,,,,,,,,9,UPPER_CASE_WITH_UNDERSCORES
REDIS_HOST,10,,,,,,,,,10,UPPER_CASE_WITH_UNDERSCORES
REDIS_PORT,10,,,,,,,,,10,UPPER_CASE_WITH_UNDERSCORES
REDIS_CELERY_DB,7,,,,,,,,,7,UPPER_CASE_WITH_UNDERSCORES
REDIS_RESULTS_DB,5,,,,,,,,,5,UPPER_CASE_WITH_UNDERSCORES
RESULTS_BACKEND,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
CeleryConfig,8,,4,,,,,,,4,CapitalizedWords
object,38,,,,,,,,,38,lowercase
BROKER_URL,5,,,,,,,,,5,UPPER_CASE_WITH_UNDERSCORES
CELERY_IMPORTS,4,,,,,,,,,4,UPPER_CASE_WITH_UNDERSCORES
CELERY_RESULT_BACKEND,3,,,,,,,,,3,UPPER_CASE_WITH_UNDERSCORES
CELERY_ANNOTATIONS,4,,,,,,,,,4,UPPER_CASE_WITH_UNDERSCORES
CELERY_TASK_PROTOCOL,1,,,,,,,,,1,UPPER_CASE_WITH_UNDERSCORES
CELERY_CONFIG,4,,,,,,,,,4,UPPER_CASE_WITH_UNDERSCORES
SQLLAB_CTAS_NO_LIMIT,5,,,,,,,,,5,UPPER_CASE_WITH_UNDERSCORES
superset_config_docker,3,,,2,,,,,,1,lower_case_with_underscores
*,5,,,5,,,,,,,ugly
info,177,,,,,,1,,,176,lowercase
ImportError,10,,,,,,,,,10,CapitalizedWords
csv,14,1,,2,,1,1,,,9,lowercase
lib_csv,3,,,,,,,1,,2,lower_case_with_underscores
re,168,,,32,,,,,,136,lowercase
dataclasses,21,,,13,,,,,,8,lowercase
dataclass,18,,,8,,,,,,10,lowercase
time,57,,,15,,2,1,,,39,lowercase
sleep,27,,,1,,,,,,26,lowercase
typing,276,,,276,,,,,,,lowercase
Any,995,,,159,,,,,,836,CapitalizedWords
Dict,808,,,135,,,,,,673,CapitalizedWords
Iterator,28,,,13,,,,,,15,CapitalizedWords
List,704,,,119,,,,,,585,CapitalizedWords
Optional,886,,,149,,,,,,737,CapitalizedWords
Union,150,,,43,,,,,,107,CapitalizedWords
urllib,28,,,23,,,,,,5,lowercase
request,249,1,,31,,7,1,,,209,lowercase
error,147,,,3,24,1,8,,,111,lowercase
HTTPError,2,,,1,,,,,,1,CapitalizedWords
click,76,,,5,,,,,,71,lowercase
GitLog,8,,1,,,,,,,7,CapitalizedWords
sha,3,,,,,,1,,,2,lowercase
str,2688,,,,,,,,,2688,lowercase
message,352,,,,,10,156,,,186,lowercase
pr_number,16,,,,,1,1,,,14,lower_case_with_underscores
int,525,,,,,,,,,525,lowercase
other,17,,,,,6,,,,11,lowercase
isinstance,238,,,,,,,,,238,lowercase
bool,400,,,,,,,,,400,lowercase
GitChangeLog,2,,1,,,,,,,1,CapitalizedWords
logs,43,1,,2,,2,2,,,36,lowercase
_version,2,,,,,,,,,2,lowercase
_logs,10,,,,,,,,,10,lowercase
_github_login_cache,3,,,,,,,,,3,lower_case_with_underscores
_wait,2,,,,,,,,,2,lowercase
_wait_github_rate_limit,2,1,,,,,,,,1,lower_case_with_underscores
rate_limit_payload,2,,,,,,,,,2,lower_case_with_underscores
_fetch_github_rate_limit,2,1,,,,,,,,1,lower_case_with_underscores
end,19,,,,,,6,,,13,lowercase
flush,20,,,,,,3,,,17,lowercase
urlopen,5,,,,,,,,,5,lowercase
response,418,,,,,3,,,,415,lowercase
payload,350,,,,,10,1,,,339,lowercase
loads,429,,,,,,,,,429,lowercase
staticmethod,143,,,,,,,,,143,lowercase
_fetch_github_pr,2,1,,,,,,,,1,lower_case_with_underscores
ex,632,,,,271,9,1,,,351,lowercase
_get_github_login,2,1,,,,,,,,1,lower_case_with_underscores
git_log,4,,,,,1,,,,3,lower_case_with_underscores
author_name,4,,,,,,,,,4,lower_case_with_underscores
github_login,11,,,,,,,,,11,lower_case_with_underscores
get,1434,10,,,,,,,,1424,lowercase
pr_info,3,,,,,,,,,3,lower_case_with_underscores
_get_changelog_version_head,2,1,,,,,,,,1,lower_case_with_underscores
result,372,,,2,,1,22,,,347,lowercase
i,220,,,,,,,,,220,b
log,91,4,,7,,,,,,80,lowercase
enumerate,46,,,,,,,,,46,lowercase
len,489,,,,,,,,,489,lowercase
GitLogs,5,,1,,,,,,,4,CapitalizedWords
git_ref,12,1,,,,2,,,,9,lower_case_with_underscores
_git_ref,4,,,,,,,,,4,lower_case_with_underscores
property,187,,,,,,,,,187,lowercase
fetch,3,1,,,,,,,,2,lowercase
list,218,8,,,,,,,,210,lowercase
map,30,,,,,,,,,30,lowercase
_parse_log,2,1,,,,,,,,1,lower_case_with_underscores
_git_logs,2,1,,,,,,,,1,lower_case_with_underscores
diff,26,2,,,,,,,,24,lowercase
git_logs,2,,,,,1,,,,1,lower_case_with_underscores
_git_get_current_head,3,1,,,,,,,,2,lower_case_with_underscores
output,7,,,,,1,,,,6,lowercase
popen,3,,,,,,,,,3,lowercase
match,69,,,,,3,,,,66,lowercase
group,21,,,,,,,,,21,lowercase
_git_checkout,3,1,,,,,,,,2,lower_case_with_underscores
current_head,2,,,,,,,,,2,lower_case_with_underscores
exit,6,,,,,,,,,6,lowercase
current_git_ref,2,,,,,,,,,2,lower_case_with_underscores
split,74,1,,1,,,,,,72,lowercase
log_item,2,,,,,1,,,,1,lower_case_with_underscores
split_log_item,7,,,,,,,,,7,lower_case_with_underscores
BaseParameters,6,,2,,,,,,,4,CapitalizedWords
previous_logs,13,,,,,,,,,13,lower_case_with_underscores
current_logs,14,,,,,,,,,14,lower_case_with_underscores
print_title,3,1,,,,,,,,2,lower_case_with_underscores
cli,14,2,,2,,,,,,10,lowercase
ctx,4,,,,,2,,,,2,lowercase
previous_version,2,,,,,1,,,,1,lower_case_with_underscores
current_version,2,,,,,1,,,,1,lower_case_with_underscores
base_parameters,43,,,,,5,,,,38,lower_case_with_underscores
obj,310,,,,,25,4,,,281,lowercase
pass_context,2,,,,,,,,,2,lower_case_with_underscores
option,62,,,,,,,,,62,lowercase
help,44,,,,,,44,,,,lowercase
required,110,,,,,,110,,,,lowercase
compare,1,1,,,,,,,,,lowercase
previous_diff_logs,4,,,,,,,,,4,lower_case_with_underscores
diff_log,4,,,,,,,,,4,lower_case_with_underscores
current_diff_logs,2,,,,,,,,,2,lower_case_with_underscores
command,180,,,,,1,,,,179,lowercase
pass_obj,5,,,,,,,,,5,lower_case_with_underscores
change_log,1,1,,,,,,,,,lower_case_with_underscores
csv_file,7,,,,,,,,,7,lower_case_with_underscores
log_items,2,,,,,,,,,2,lower_case_with_underscores
field_names,13,,,,,1,4,,,8,lower_case_with_underscores
keys,132,,,,,2,7,,,123,lowercase
writer,3,,,,,,,,,3,lowercase
DictWriter,1,,,,,,,,,1,CapitalizedWords
delimiter,10,,,,,2,5,,,3,lowercase
quotechar,1,,,,,,1,,,,lowercase
quoting,1,,,,,,1,,,,lowercase
QUOTE_ALL,1,,,,,,,,,1,UPPER_CASE_WITH_UNDERSCORES
fieldnames,1,,,,,,1,,,,lowercase
writeheader,1,,,,,,,,,1,lowercase
writerow,1,,,,,,,,,1,lowercase
smtplib,7,,,3,,,,,,4,lowercase
ssl,2,,,1,,,,,,1,lowercase
jinja2,8,,,7,,,,,,1,lowercase
ModuleNotFoundError,6,,,,,,,,,6,CapitalizedWords
SMTP_PORT,3,,,,,,,,,3,UPPER_CASE_WITH_UNDERSCORES
SMTP_SERVER,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
PROJECT_NAME,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
PROJECT_MODULE,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
PROJECT_DESCRIPTION,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
string_comma_to_list,4,1,,,,,,,,3,lower_case_with_underscores
element,41,,,,,1,,,,40,lowercase
send_email,2,1,,,,,,,,1,lower_case_with_underscores
smtp_server,2,,,,,1,,,,1,lower_case_with_underscores
smpt_port,2,,,,,1,,,,1,lower_case_with_underscores
username,665,2,,,,33,512,,,118,lowercase
password,60,,,,,6,19,,,35,lowercase
sender_email,4,,,,,2,,,,2,lower_case_with_underscores
receiver_email,10,,,,,5,,,,5,lower_case_with_underscores
context,38,,,1,,3,1,,,33,lowercase
create_default_context,1,,,,,,,,,1,lower_case_with_underscores
SMTP,2,,,,,,,,,2,UPPERCASE
server,4,,,,,,,,,4,lowercase
starttls,3,,,,,,,,,3,lowercase
login,527,2,,2,,,,,,523,lowercase
sendmail,3,,,,,,,,,3,lowercase
render_template,27,1,,3,,,,,,23,lower_case_with_underscores
template_file,8,,,,,1,,,,7,lower_case_with_underscores
kwargs,302,,,,,118,1,,,183,lowercase
template,18,,,,,,,,,18,lowercase
Template,1,,,,,,,,,1,CapitalizedWords
render,3,,,,,,,,,3,lowercase
inter_send_email,4,1,,,,,,,,3,lower_case_with_underscores
confirm,2,,,,,,,,,2,lowercase
input,9,,,,,4,,,,5,lowercase
SMTPAuthenticationError,1,,,,,,,,,1,CapitalizedWords
e,7,,,,1,,,,,6,b
email,45,,,11,,2,18,,,14,lowercase
version_rc,7,,,,,2,,,,5,lower_case_with_underscores
template_arguments,22,,,,,,,,,22,lower_case_with_underscores
dict,164,,,,,,,,,164,lowercase
apache_email,2,,,,,1,,,,1,lower_case_with_underscores
apache_username,2,,,,,1,,,,1,lower_case_with_underscores
apache_password,2,,,,,1,,,,1,lower_case_with_underscores
prompt,9,,,,,,9,,,,lowercase
hide_input,1,,,,,,1,,,,lower_case_with_underscores
envvar,2,,,,,,2,,,,lowercase
vote_pmc,1,1,,,,,,,,,lower_case_with_underscores
type,184,1,,,,2,49,,,132,lowercase
result_pmc,1,1,,,,,,,,,lower_case_with_underscores
vote_bindings,2,,,,,1,,,,1,lower_case_with_underscores
vote_nonbindings,2,,,,,1,,,,1,lower_case_with_underscores
vote_negatives,2,,,,,1,,,,1,lower_case_with_underscores
announce,1,1,,,,,,,,,lowercase
Iterable,9,,,4,,,,,,5,CapitalizedWords
requests,10,,,2,,,,,,8,lowercase
exceptions,324,,,220,,4,,,,100,lowercase
ClickException,4,,,1,,,,,,3,CapitalizedWords
dateutil,8,,,8,,,,,,,lowercase
parser,6,,,3,,,,,,3,lowercase
typing_extensions,2,,,2,,,,,,,lower_case_with_underscores
Literal,6,,,2,,,,,,4,CapitalizedWords
github_token,3,,,,,,,,,3,lower_case_with_underscores
github_repo,2,,,,,,,,,2,lower_case_with_underscores
method,34,,,,,2,10,,,22,lowercase
endpoint,10,,,,,1,,,,9,lowercase
resp,267,,,,,,,,,267,lowercase
lstrip,1,,,,,,,,,1,lowercase
headers,27,,,,,,6,,,21,lowercase
list_runs,2,1,,,,,,,,1,lower_case_with_underscores
repo,13,,,,,5,,,,8,lowercase
params,363,2,,,,4,58,,,299,lowercase
cancel_run,2,1,,,,,,,,1,lower_case_with_underscores
run_id,2,,,,,1,,,,1,lower_case_with_underscores
get_pull_request,2,1,,,,,,,,1,lower_case_with_underscores
pull_number,3,,,,,1,1,,,1,lower_case_with_underscores
get_runs_by_branch,3,1,,,,,,,,2,lower_case_with_underscores
branch,10,,,,,2,2,,,6,lowercase
user,402,1,,,,51,13,,,337,lowercase
statuses,8,,,,,1,2,,,5,lowercase
events,7,1,,,,1,2,,,3,lowercase
item,261,,,,,41,,,,220,lowercase
event,45,,,1,,1,,,,43,lowercase
status,180,,,,,7,67,,,106,lowercase
print_commit,2,1,,,,,,,,1,lower_case_with_underscores
commit,599,,,,,27,24,,,548,lowercase
indented_message,2,,,,,,,,,2,lower_case_with_underscores
date_str,2,,,,,,,,,2,lower_case_with_underscores
strftime,24,,,,,,,,,24,lowercase
astimezone,2,,,,,,,,,2,lowercase
parse,36,,,15,,,,,,21,lowercase
tz,17,,,2,,,5,,,10,lowercase
cancel_github_workflows,2,1,,,,,,,,1,lower_case_with_underscores
branch_or_pull,6,,,,,1,,,,5,lower_case_with_underscores
include_last,2,,,,,1,,,,1,lower_case_with_underscores
include_running,3,,,,,1,,,,2,lower_case_with_underscores
pr,7,,,,,,,,,7,lowercase
isdigit,4,,,,,,,,,4,lowercase
target_type,40,,,,,18,,,,22,lower_case_with_underscores
title,48,,,,,7,10,,,31,lowercase
runs,9,,,,,,,,,9,lowercase
sorted,69,,,,,,,,,69,lowercase
key,293,1,,,,31,36,,,225,lowercase
x,101,,,,,23,1,,,77,b
seen,11,,,,,,,,,11,lowercase
set,194,2,,,,,,,,192,lowercase
dups,4,,,,,,,,,4,lowercase
reversed,3,,,,,,,,,3,lowercase
append,407,,,,,,,,,407,lowercase
add,161,2,,,,,,,,159,lowercase
last_sha,3,,,,,,,,,3,lower_case_with_underscores
entry,17,,,,,,7,,,10,lowercase
head_commit,4,,,,,,,,,4,lower_case_with_underscores
Choice,1,,,,,,,,,1,CapitalizedWords
show_default,3,,,,,,3,,,,lower_case_with_underscores
