name,all,function_def,class_def,import_module_or_alias,exception,param,keyword,alias,object_decl,object,naming_style
print_function,726,,,726,,,,,,,lower_case_with_underscores
setuptools,14,,,8,,,,,,6,lowercase
setup,66,14,,4,,,3,,,45,lowercase
Extension,8,,,1,,,,,,7,CapitalizedWords
distutils,26,,,12,,,,,,14,lowercase
find_packages,2,,,1,,,,,,1,lower_case_with_underscores
collections,216,,,128,,1,,,,87,lowercase
defaultdict,79,,,22,,,,,,57,lowercase
core,3111,,,464,,,,3,,2644,lowercase
Distribution,52,,1,22,,,,,,29,CapitalizedWords
errors,26,,,1,,1,2,,,22,lowercase
DistutilsArgError,2,,,1,,,,,,1,CapitalizedWords
command,62,,,4,,6,,,,52,lowercase
build_ext,15,,1,3,,,,,,11,lower_case_with_underscores
install,9,,1,1,,,,,,7,lowercase
clean,7,,1,1,,,,,,5,lowercase
sysconfig,16,,,4,,,,,,12,lowercase
filecmp,2,,,1,,,,,,1,lowercase
subprocess,115,,,34,,,,,,81,lowercase
shutil,99,,,34,,,,,,65,lowercase
sys,498,,,144,,,,,,354,lowercase
os,1140,,,168,,1,1,,,970,lowercase
json,55,,,22,,,,,,33,lowercase
glob,66,,,15,,1,1,,,49,lowercase
importlib,33,,,16,,,,,,17,lowercase
tools,10,,,10,,,,,,,lowercase
build_pytorch_libs,2,,,2,,,,,,,lower_case_with_underscores
build_caffe2,5,1,,2,,,,,,2,lower_case_with_underscores
setup_helpers,5,,,5,,,,,,,lower_case_with_underscores
env,261,2,,7,,17,8,,,227,lowercase
IS_WINDOWS,99,,,14,,,,,,85,UPPER_CASE_WITH_UNDERSCORES
IS_DARWIN,5,,,2,,,,,,3,UPPER_CASE_WITH_UNDERSCORES
check_env_flag,9,2,,1,,,,,,6,lower_case_with_underscores
build_type,7,,,2,,,,,,5,lower_case_with_underscores
cmake,18,,,4,,1,2,,,11,lowercase
CMake,11,,1,2,,,,,,8,CapitalizedWords
FileNotFoundError,7,,,,,,,,,7,CapitalizedWords
NameError,5,,,,,,,,,5,CapitalizedWords
IOError,12,,,,,,,,,12,CapitalizedWords
VERBOSE_SCRIPT,3,,,,,,,,,3,UPPER_CASE_WITH_UNDERSCORES
RUN_BUILD_DEPS,3,,,,,,,,,3,UPPER_CASE_WITH_UNDERSCORES
EMIT_BUILD_WARNING,3,,,,,,,,,3,UPPER_CASE_WITH_UNDERSCORES
RERUN_CMAKE,3,,,,,,,,,3,UPPER_CASE_WITH_UNDERSCORES
CMAKE_ONLY,4,,,,,,,,,4,UPPER_CASE_WITH_UNDERSCORES
filtered_args,4,,,,,,,,,4,lower_case_with_underscores
i,5156,,,,,231,10,,,4915,b
arg,1119,,,,,53,15,,,1051,lowercase
enumerate,445,,,,,,,,,445,lowercase
argv,42,,,,,3,2,,,37,lowercase
append,1854,6,,,,,,,,1848,lowercase
report,34,2,,,,,,,,32,lowercase
args,2140,,,,,463,256,,1,1420,lowercase
print,770,,,,,,,,,770,lowercase
cwd,22,,,,,1,12,,,9,lowercase
dirname,118,,,1,,1,,,,116,lowercase
path,853,,,9,,28,14,,,802,lowercase
abspath,24,,,1,,,,,,23,lowercase
lib_path,11,,,,,,,,,11,lower_case_with_underscores
join,664,3,,,,1,3,,,657,lowercase
third_party_path,11,,,,,,,,,11,lower_case_with_underscores
caffe2_build_dir,1,,,,,,,,,1,lower_case_with_underscores
rel_site_packages,2,,,,,,,,,2,lower_case_with_underscores
get_python_lib,3,,,,,,,,,3,lower_case_with_underscores
prefix,388,,,,,67,44,,,277,lowercase
full_site_packages,1,,,,,,,,,1,lower_case_with_underscores
cmake_python_library,11,,,,,2,2,,,7,lower_case_with_underscores
format,2776,1,,,,,5,,,2770,lowercase
get_config_var,5,,,,,,,,,5,lower_case_with_underscores
exists,103,,,,,,3,,,100,lowercase
base_prefix,1,,,,,,,,,1,lower_case_with_underscores
cmake_python_include_dir,1,,,,,,,,,1,lower_case_with_underscores
get_python_inc,3,,,,,,,,,3,lower_case_with_underscores
package_name,8,,,,,,,,,8,lower_case_with_underscores
getenv,66,,,,,,,,,66,lowercase
version,231,2,,3,,27,20,,,179,lowercase
strip,80,,,,,,,,,80,lowercase
read,101,8,,,,,,,,93,lowercase
open,207,,,,,,,,,207,lowercase
sha,5,,,,,,,,,5,lowercase
decode,54,3,,,,,,,,51,lowercase
check_output,28,1,,1,,,,,,26,lower_case_with_underscores
Exception,262,,,,,,,,,262,CapitalizedWords
build_number,3,,,,,,,,,3,lower_case_with_underscores
int,829,2,,,,,1,,,826,lowercase
str,1665,,,,,4,,,,1661,lowercase
build_deps,2,1,,,,,,,,1,lower_case_with_underscores
check_file,11,1,,,,,,,,10,lower_case_with_underscores
f,1252,72,,,,67,1,,,1112,b
