name,all,function def,class def,import,exception,param,keyword,alias,object decl,object,naming_style,words
dumps,64,,,,,,,,,64,lowercase,['dumps']
indent,101,1,,,,14,9,,,77,lowercase,['indent']
contents,45,,,,,2,,,,43,lowercase,['contents']
read,139,8,,,,,,,,131,lowercase,['read']
write,274,10,,,,,3,,,261,lowercase,['write']
concat_license_files,2,,1,,,,,,,1,lower_case_with_underscores,"['concat', 'license', 'files']"
f1,73,2,,,,2,,,,69,lowercase,['f1']
f2,58,3,,,,2,,,,53,lowercase,['f2']
bsd_text,2,,,,,,,,,2,lower_case_with_underscores,"['bsd', 'text']"
bundled_text,2,,,,,,,,,2,lower_case_with_underscores,"['bundled', 'text']"
exception_type,6,,,,,3,,,,3,lower_case_with_underscores,"['exception', 'type']"
exception_value,3,,,,,3,,,,,lower_case_with_underscores,"['exception', 'value']"
traceback,67,,,15,,35,,,,17,lowercase,['traceback']
wheel,4,,,1,,,3,,,,lowercase,['wheel']
bdist_wheel,3,,,2,,,,,,1,lower_case_with_underscores,"['bdist', 'wheel']"
wheel_concatenate,3,,1,,,,,,,2,lower_case_with_underscores,"['wheel', 'concatenate']"
super,2280,,,,,,,,,2280,lowercase,['super']
re,234,,,60,,,,,,174,lowercase,['re']
ignores,10,,,,,2,2,,,6,lowercase,['ignores']
pat,2,,,,,,,,,2,lowercase,['pat']
compile,94,3,,,,,,,,91,lowercase,['compile']
wildcard,3,,,,,,,,,3,lowercase,['wildcard']
filter,84,2,,,,2,,,,80,lowercase,['filter']
match,129,1,,,,4,7,,,117,lowercase,['match']
group,1427,1,1,,,133,168,,,1124,lowercase,['group']
OSError,45,,,,,,,,,45,CapitalizedWords,"['os', 'error']"
rmtree,65,,,,,,,,,65,lowercase,['rmtree']
ignore_errors,1,,,,,,1,,,,lower_case_with_underscores,"['ignore', 'errors']"
configure_extension_build,2,1,,,,,,,,1,lower_case_with_underscores,"['configure', 'extension', 'build']"
FileNotFoundError,4,,,,,,,,,4,CapitalizedWords,"['file', 'not', 'found', 'error']"
library_dirs,11,,,,,,1,,,10,lower_case_with_underscores,"['library', 'dirs']"
extra_install_requires,5,,,,,,,,,5,lower_case_with_underscores,"['extra', 'install', 'requires']"
extra_link_args,8,,,,,,1,,,7,lower_case_with_underscores,"['extra', 'link', 'args']"
extra_compile_args,22,,,,,,6,,,16,lower_case_with_underscores,"['extra', 'compile', 'args']"
main_compile_args,2,,,,,,,,,2,lower_case_with_underscores,"['main', 'compile', 'args']"
main_libraries,2,,,,,,,,,2,lower_case_with_underscores,"['main', 'libraries']"
main_link_args,2,,,,,,,,,2,lower_case_with_underscores,"['main', 'link', 'args']"
main_sources,2,,,,,,,,,2,lower_case_with_underscores,"['main', 'sources']"
is_debug,4,1,,,,,,,,3,lower_case_with_underscores,"['is', 'debug']"
is_rel_with_deb_info,2,1,,,,,,,,1,lower_case_with_underscores,"['is', 'rel', 'with', 'deb', 'info']"
make_relative_rpath_args,2,1,,,,,,,,1,lower_case_with_underscores,"['make', 'relative', 'rpath', 'args']"
packages,8,,,,,,2,,,6,lowercase,['packages']
exclude,20,,,,,4,1,,,15,lowercase,['exclude']
C,890,,5,,,62,40,18,,765,B,"['', 'c']"
libraries,21,,,,,,1,,,20,lowercase,['libraries']
sources,82,,,,,11,22,,,49,lowercase,['sources']
language,10,,,,,1,4,,,5,lowercase,['language']
include_dirs,18,,,,,3,2,,,13,lower_case_with_underscores,"['include', 'dirs']"
DL,2,,,,,,,,,2,UPPERCASE,"['d', 'l']"
cmdclass,8,,,,,,4,,,4,lowercase,['cmdclass']
entry_points,5,,,,,,1,,,4,lower_case_with_underscores,"['entry', 'points']"
build_update_message,2,,,,,,,,,2,lower_case_with_underscores,"['build', 'update', 'message']"
print_box,2,1,,,,,,,,1,lower_case_with_underscores,"['print', 'box']"
msg,969,1,,,3,43,478,,,444,lowercase,['msg']
lines,157,,,,,2,,,,155,lowercase,['lines']
size,4050,4,,1,,256,639,,,3150,lowercase,['size']
max,874,2,,,,14,110,,,748,lowercase,['max']
l,683,,,,,26,1,,,656,b,['l']
dist,881,,,,,6,,29,,846,lowercase,['dist']
script_name,2,,,,,,,,,2,lower_case_with_underscores,"['script', 'name']"
script_args,1,,,,,,,,,1,lower_case_with_underscores,"['script', 'args']"
ok,49,3,,,,,,,,46,lowercase,['ok']
parse_command_line,1,,,,,,,,,1,lower_case_with_underscores,"['parse', 'command', 'line']"
SystemExit,1,,,,,,,,,1,CapitalizedWords,"['system', 'exit']"
gen_usage,1,,,,,,,,,1,lower_case_with_underscores,"['gen', 'usage']"
encoding,25,,,,,2,20,,,3,lowercase,['encoding']
long_description,3,,,,,,1,,,2,lower_case_with_underscores,"['long', 'description']"
version_range_max,2,,,,,,,,,2,lower_case_with_underscores,"['version', 'range', 'max']"
description,129,,,,,4,96,,,29,lowercase,['description']
long_description_content_type,1,,,,,,1,,,,lower_case_with_underscores,"['long', 'description', 'content', 'type']"
ext_modules,8,,,,,,4,,,4,lower_case_with_underscores,"['ext', 'modules']"
package_data,1,,,,,,1,,,,lower_case_with_underscores,"['package', 'data']"
url,87,,,,,13,6,,,68,lowercase,['url']
download_url,1,,,,,,1,,,,lower_case_with_underscores,"['download', 'url']"
author,7,,,,,,1,,,6,lowercase,['author']
author_email,1,,,,,,1,,,,lower_case_with_underscores,"['author', 'email']"
python_requires,1,,,,,,1,,,,lower_case_with_underscores,"['python', 'requires']"
classifiers,1,,,,,,1,,,,lowercase,['classifiers']
range,3079,1,,1,,3,5,,,3069,lowercase,['range']
license,6,,,,,,1,,,5,lowercase,['license']
keywords,6,,,,,1,1,,,4,lowercase,['keywords']
tempfile,262,,,80,,,,,,182,lowercase,['tempfile']
