name,all,function_def,class_def,import_module_or_alias,exception,param,keyword,alias,object_decl,object,naming_style
absolute_import,239,,,239,,,,,,,lower_case_with_underscores
division,240,,,240,,,,,,,lowercase
print_function,311,,,311,,,,,,,lower_case_with_underscores
unicode_literals,242,,,242,,,,,,,lower_case_with_underscores
six,756,,,312,,,,,,444,lowercase
os,1100,,,99,,,,,,1001,lowercase
inspect,26,,,8,,,,,,18,lowercase
random,576,,,33,,,,,,543,lowercase
types,21,,,5,,,,,,16,lowercase
textwrap,7,,,4,,,,,,3,lowercase
matplotlib,2700,,,2430,,,,,,270,lowercase
axes,950,5,,33,,70,21,,,821,lowercase
Axes,196,,4,23,,,1,,,168,CapitalizedWords
PYPLOT_MAGIC_HEADER,3,,,,,,,,,3,UPPER_CASE_WITH_UNDERSCORES
PYPLOT_PATH,1,,,,,,,,,1,UPPER_CASE_WITH_UNDERSCORES
join,555,1,,2,,1,,,,551,lowercase
path,1526,,,81,,111,4,4,,1326,lowercase
dirname,102,,,1,,2,1,,,98,lowercase
AUTOGEN_MSG,5,,,,,,,,,5,UPPER_CASE_WITH_UNDERSCORES
PLOT_TEMPLATE,5,,,,,,,,,5,UPPER_CASE_WITH_UNDERSCORES
MISC_FN_TEMPLATE,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
CMAP_TEMPLATE,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
CMAP_TEMPLATE_DEPRECATED,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
boilerplate_gen,2,1,,,,,,,,1,lower_case_with_underscores
_plotcommands,2,,,,,,,,,2,lowercase
_misccommands,2,,,,,,,,,2,lowercase
cmappable,3,,,,,,,,,3,lowercase
format_value,2,1,,,,,,,,1,lower_case_with_underscores
value,529,1,,,,96,5,,,427,lowercase
isinstance,463,,,,,,,,,463,lowercase
FunctionType,1,,,,,,,,,1,CapitalizedWords
ValueError,903,,,,,,,,,903,CapitalizedWords
repr,36,,,,,,,,,36,lowercase
text_wrapper,5,,,,,,,,,5,lower_case_with_underscores
TextWrapper,1,,,,,,,,,1,CapitalizedWords
break_long_words,1,,,,,,1,,,,lower_case_with_underscores
fmt,238,,,,,28,26,,,184,lowercase
cmdlist,2,,,,,,,,,2,lowercase
func,321,8,,,,45,,,,268,lowercase
mappable,70,,,,,12,,,,58,lowercase
locals,32,,,,,1,,,,31,lowercase
base_func,3,,,,,,,,,3,lower_case_with_underscores
getattr,138,,,,,,,,,138,lowercase
has_data,17,1,,,,,,,,16,lower_case_with_underscores
parameters,3,,,,,,1,,,2,lowercase
signature,6,,,,,,,,,6,lowercase
work_func,3,,,,,,,,,3,lower_case_with_underscores
unwrap,4,,,,,,,,,4,lowercase
PY2,10,,,,,,,,,10,UPPERCASE
args,1165,,,,,452,3,,,710,lowercase
varargs,12,,,,,,,,,12,lowercase
varkw,8,,,,,,,,,8,lowercase
defaults,47,,,,,3,1,,,43,lowercase
getargspec,4,,,,,,,,,4,lowercase
kwonlyargs,2,,,,,,,,,2,lowercase
kwonlydefs,2,,,,,,,,,2,lowercase
annotations,2,,,,,,,,,2,lowercase
getfullargspec,3,,,,,,,,,3,lowercase
pop,471,3,,,,,,,,468,lowercase
def_edited,3,,,,,,,,,3,lower_case_with_underscores
val,512,,,,,70,,,,442,lowercase
unicode,12,,,,,2,,,,10,lowercase
encode,64,,,,,,,,,64,lowercase
append,883,2,,,,,,,,881,lowercase
tuple,133,,,,,,,,,133,lowercase
call,18,,,1,,,,,,17,lowercase
i,1358,,,,,18,,,,1340,b
arg,100,,,,,18,,,,82,lowercase
enumerate,229,,,,,,,,,229,lowercase
len,1488,,,,,3,,,,1485,lowercase
width,950,,,,,106,123,,,721,lowercase
join_with,4,,,,,,,,,4,lower_case_with_underscores
wrap,18,2,,,,2,6,,,8,lowercase
sethold,2,,,,,,,,,2,lowercase
argspec,5,,,,,,,,,5,lowercase
formatargspec,1,,,,,,,,,1,lowercase
formatvalue,1,,,,,,1,,,,lowercase
washold,111,,,,,,,,,111,lowercase
ret,318,,,,,,,,,318,lowercase
ax,5576,,,,,167,51,,,5358,lowercase
bad,13,,,,,,,,,13,lowercase
set,183,7,,,,,,4,,172,lowercase
str,294,,,,,,,,,294,lowercase
randrange,7,1,,,,,,,,6,lowercase
reserved,3,,,,,,,,,3,lowercase
msg,306,,,,2,24,,,,280,lowercase
cmaps,22,,,3,,,,,,19,lowercase
