name,all,function def,class def,import,exception,param,keyword,alias,object decl,object,naming_style,words
mock_aws_hook,4,,,,,2,,,,2,lower_case_with_underscores,"['mock', 'aws', 'hook']"
mock_transfer_hook,12,,,,,4,,,,8,lower_case_with_underscores,"['mock', 'transfer', 'hook']"
test_execute_skip_wait,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'execute', 'skip', 'wait']"
GoogleCloudStorageToGoogleCloudStorageTransferOperatorTest,1,,1,,,,,,,,CapitalizedWords,"['google', 'cloud', 'storage', 'to', 'google', 'cloud', 'storage', 'transfer', 'operator', 'test']"
test_gcp_transfer_operator_system_helper,1,,,1,,,,,,,lower_case_with_underscores,"['test', 'gcp', 'transfer', 'operator', 'system', 'helper']"
GCPTransferTestHelper,4,,1,1,,,,,,2,CapitalizedWords,"['gcp', 'transfer', 'test', 'helper']"
GCP_GCS_TRANSFER_KEY,6,,,2,,,,,,4,UPPER_CASE_WITH_UNDERSCORES,"['gcp', 'gcs', 'transfer', 'key']"
GcpTransferExampleDagsSystemTest,4,,1,,,,,,,3,CapitalizedWords,"['gcp', 'transfer', 'example', 'dags', 'system', 'test']"
create_gcs_buckets,3,1,,,,,,,,2,lower_case_with_underscores,"['create', 'gcs', 'buckets']"
delete_gcs_buckets,3,1,,,,,,,,2,lower_case_with_underscores,"['delete', 'gcs', 'buckets']"
default_credentials,2,,,1,,,,,,1,lower_case_with_underscores,"['default', 'credentials']"
with_scopes,2,,,1,,,,,,1,lower_case_with_underscores,"['with', 'scopes']"
SERVICE_EMAIL_FORMAT,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['service', 'email', 'format']"
TEST_FILE_SIZE,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['test', 'file', 'size']"
TEST_FILE_NO,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['test', 'file', 'no']"
create_s3_bucket,2,1,,,,,,,,1,lower_case_with_underscores,"['create', 's3', 'bucket']"
delete_s3_bucket,2,1,,,,,,,,1,lower_case_with_underscores,"['delete', 's3', 'bucket']"
account_email,3,,,,,,,,,3,lower_case_with_underscores,"['account', 'email']"
_get_transfer_service_account,1,1,,,,,,,,,lower_case_with_underscores,"['get', 'transfer', 'service', 'account']"
googleServiceAccounts,1,,,,,,,,,1,mixedCase,"['google', 'service', 'accounts']"
GCP_CONN_ID,17,,,,,,,,,17,UPPER_CASE_WITH_UNDERSCORES,"['gcp', 'conn', 'id']"
CloudTranslateTest,1,,1,,,,,,,,CapitalizedWords,"['cloud', 'translate', 'test']"
CloudTranslateExampleDagsSystemTest,2,,1,,,,,,,1,CapitalizedWords,"['cloud', 'translate', 'example', 'dags', 'system', 'test']"
PRODUCTSET_TEST,6,,,,,,,,,6,UPPER_CASE_WITH_UNDERSCORES,"['productset', 'test']"
PRODUCT_TEST,6,,,,,,,,,6,UPPER_CASE_WITH_UNDERSCORES,"['product', 'test']"
ANNOTATE_REQUEST_TEST,3,,,,,,,,,3,UPPER_CASE_WITH_UNDERSCORES,"['annotate', 'request', 'test']"
LOCATION_TEST,27,,,,,,,,,27,UPPER_CASE_WITH_UNDERSCORES,"['location', 'test']"
CloudVisionProductSetCreateTest,1,,1,,,,,,,,CapitalizedWords,"['cloud', 'vision', 'product', 'set', 'create', 'test']"
test_already_exists,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'already', 'exists']"
create_product_set_mock,2,,,,,1,,,,1,lower_case_with_underscores,"['create', 'product', 'set', 'mock']"
CloudVisionProductSetUpdateTest,1,,1,,,,,,,,CapitalizedWords,"['cloud', 'vision', 'product', 'set', 'update', 'test']"
CloudVisionProductSetGetTest,1,,1,,,,,,,,CapitalizedWords,"['cloud', 'vision', 'product', 'set', 'get', 'test']"
CloudVisionProductSetDeleteTest,1,,1,,,,,,,,CapitalizedWords,"['cloud', 'vision', 'product', 'set', 'delete', 'test']"
CloudVisionProductCreateTest,1,,1,,,,,,,,CapitalizedWords,"['cloud', 'vision', 'product', 'create', 'test']"
create_product_mock,2,,,,,1,,,,1,lower_case_with_underscores,"['create', 'product', 'mock']"
CloudVisionProductGetTest,1,,1,,,,,,,,CapitalizedWords,"['cloud', 'vision', 'product', 'get', 'test']"
CloudVisionProductUpdateTest,1,,1,,,,,,,,CapitalizedWords,"['cloud', 'vision', 'product', 'update', 'test']"
CloudVisionProductDeleteTest,1,,1,,,,,,,,CapitalizedWords,"['cloud', 'vision', 'product', 'delete', 'test']"
CloudVisionReferenceImageCreateTest,1,,1,,,,,,,,CapitalizedWords,"['cloud', 'vision', 'reference', 'image', 'create', 'test']"
CloudVisionAddProductToProductSetOperatorTest,1,,1,,,,,,,,CapitalizedWords,"['cloud', 'vision', 'add', 'product', 'to', 'product', 'set', 'operator', 'test']"
CloudVisionRemoveProductFromProductSetOperatorTest,1,,1,,,,,,,,CapitalizedWords,"['cloud', 'vision', 'remove', 'product', 'from', 'product', 'set', 'operator', 'test']"
CloudVisionAnnotateImageOperatorTest,1,,1,,,,,,,,CapitalizedWords,"['cloud', 'vision', 'annotate', 'image', 'operator', 'test']"
test_gcp_vision_operator_system_helper,1,,,1,,,,,,,lower_case_with_underscores,"['test', 'gcp', 'vision', 'operator', 'system', 'helper']"
GCPVisionTestHelper,4,,1,1,,,,,,2,CapitalizedWords,"['gcp', 'vision', 'test', 'helper']"
VISION_HELPER,3,,,,,,,,,3,UPPER_CASE_WITH_UNDERSCORES,"['vision', 'helper']"
CloudVisionExampleDagsSystemTest,4,,1,,,,,,,3,CapitalizedWords,"['cloud', 'vision', 'example', 'dags', 'system', 'test']"
dag_name,6,,,,,1,1,,,4,lower_case_with_underscores,"['dag', 'name']"
delete_bucket,5,1,,,,,,,,4,lower_case_with_underscores,"['delete', 'bucket']"
test_run_example_gcp_vision_autogenerated_id_dag,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'run', 'example', 'gcp', 'vision', 'autogenerated', 'id', 'dag']"
test_run_example_gcp_vision_explicit_id_dag,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'run', 'example', 'gcp', 'vision', 'explicit', 'id', 'dag']"
test_run_example_gcp_vision_annotate_image_dag,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'run', 'example', 'gcp', 'vision', 'annotate', 'image', 'dag']"
GCP_BUCKET_NAME,3,,,,,,,,,3,UPPER_CASE_WITH_UNDERSCORES,"['gcp', 'bucket', 'name']"
GCP_REFERENCE_IMAGE_URL,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['gcp', 'reference', 'image', 'url']"
GCP_ANNOTATE_IMAGE_URL,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['gcp', 'annotate', 'image', 'url']"
GCP_VIDEO_SOURCE_URL,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['gcp', 'video', 'source', 'url']"
GoogleCloudStorageAclTest,1,,1,,,,,,,,CapitalizedWords,"['google', 'cloud', 'storage', 'acl', 'test']"
test_bucket_create_acl,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'bucket', 'create', 'acl']"
test_object_create_acl,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'object', 'create', 'acl']"
GCP_GCS_KEY,4,,,1,,,,,,3,UPPER_CASE_WITH_UNDERSCORES,"['gcp', 'gcs', 'key']"
CloudStorageExampleDagsSystemTest,2,,1,,,,,,,1,CapitalizedWords,"['cloud', 'storage', 'example', 'dags', 'system', 'test']"
test_run_example_dag_gcs_acl,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'run', 'example', 'dag', 'gcs', 'acl']"
gcs_download_operator,1,,,1,,,,,,,lower_case_with_underscores,"['gcs', 'download', 'operator']"
TEST_BUCKET,44,,,,,,,,,44,UPPER_CASE_WITH_UNDERSCORES,"['test', 'bucket']"
TEST_OBJECT,3,,,,,,,,,3,UPPER_CASE_WITH_UNDERSCORES,"['test', 'object']"
LOCAL_FILE_PATH,6,,,,,,,,,6,UPPER_CASE_WITH_UNDERSCORES,"['local', 'file', 'path']"
GoogleCloudStorageDownloadOperatorTest,1,,1,,,,,,,,CapitalizedWords,"['google', 'cloud', 'storage', 'download', 'operator', 'test']"
DELIMITER,9,,,,,,,,,9,UPPERCASE,"['delimite', 'r']"
PREFIX,9,,,,,,,,,9,UPPERCASE,"['prefi', 'x']"
GoogleCloudStorageListOperatorTest,1,,1,,,,,,,,CapitalizedWords,"['google', 'cloud', 'storage', 'list', 'operator', 'test']"
gcs_operator,1,,,1,,,,,,,lower_case_with_underscores,"['gcs', 'operator']"
GoogleCloudStorageCreateBucketTest,1,,1,,,,,,,,CapitalizedWords,"['google', 'cloud', 'storage', 'create', 'bucket', 'test']"
gcs_to_gcs,1,,,1,,,,,,,lower_case_with_underscores,"['gcs', 'to', 'gcs']"
SOURCE_OBJECT_1,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['source', 'object', '1']"
SOURCE_OBJECT_2,3,,,,,,,,,3,UPPER_CASE_WITH_UNDERSCORES,"['source', 'object', '2']"
SOURCE_OBJECT_3,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['source', 'object', '3']"
SOURCE_OBJECT_4,9,,,,,,,,,9,UPPER_CASE_WITH_UNDERSCORES,"['source', 'object', '4']"
SOURCE_OBJECT_5,7,,,,,,,,,7,UPPER_CASE_WITH_UNDERSCORES,"['source', 'object', '5']"
DESTINATION_BUCKET,32,,,,,,,,,32,UPPER_CASE_WITH_UNDERSCORES,"['destination', 'bucket']"
DESTINATION_OBJECT_PREFIX,3,,,,,,,,,3,UPPER_CASE_WITH_UNDERSCORES,"['destination', 'object', 'prefix']"
SOURCE_FILES_LIST,9,,,,,,,,,9,UPPER_CASE_WITH_UNDERSCORES,"['source', 'files', 'list']"
MOD_TIME_1,5,,,,,,,,,5,UPPER_CASE_WITH_UNDERSCORES,"['mod', 'time', '1']"
GoogleCloudStorageToCloudStorageOperatorTest,1,,1,,,,,,,,CapitalizedWords,"['google', 'cloud', 'storage', 'to', 'cloud', 'storage', 'operator', 'test']"
test_execute_no_prefix,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'execute', 'no', 'prefix']"
test_execute_no_suffix,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'execute', 'no', 'suffix']"
test_execute_prefix_and_suffix,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'execute', 'prefix', 'and', 'suffix']"
test_execute_wildcard_with_destination_object,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'execute', 'wildcard', 'with', 'destination', 'object']"
test_execute_wildcard_with_destination_object_retained_prefix,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'execute', 'wildcard', 'with', 'destination', 'object', 'retained', 'prefix']"
mock_calls_retained,2,,,,,,,,,2,lower_case_with_underscores,"['mock', 'calls', 'retained']"
test_execute_wildcard_without_destination_object,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'execute', 'wildcard', 'without', 'destination', 'object']"
mock_calls_none,8,,,,,,,,,8,lower_case_with_underscores,"['mock', 'calls', 'none']"
test_execute_wildcard_empty_destination_object,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'execute', 'wildcard', 'empty', 'destination', 'object']"
mock_calls_empty,2,,,,,,,,,2,lower_case_with_underscores,"['mock', 'calls', 'empty']"
test_execute_last_modified_time,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'execute', 'last', 'modified', 'time']"
